Vintage 2021 prepared October 2022,,,,,,
id,countyfips,placefips,municipalityname,year,totalpopulation,countyplace
8396,59,52075,Morrison,1985,506,5952075
8397,59,52075,Morrison,1986,492,5952075
8398,59,52075,Morrison,1987,485,5952075
8399,59,52075,Morrison,1988,474,5952075
8400,59,52075,Morrison,1989,471,5952075
8401,59,52075,Morrison,1990,465,5952075
8402,59,52075,Morrison,1991,461,5952075
8403,59,52075,Morrison,1992,467,5952075
8404,59,52075,Morrison,1993,456,5952075
8405,59,52075,Morrison,1994,446,5952075
8406,59,52075,Morrison,1995,439,5952075
8407,59,52075,Morrison,1996,475,5952075
8408,59,52075,Morrison,1997,461,5952075
8409,59,52075,Morrison,1998,449,5952075
8410,59,52075,Morrison,1999,438,5952075
8411,59,52075,Morrison,2000,430,5952075
8412,59,52075,Morrison,2001,428,5952075
8413,59,52075,Morrison,2002,426,5952075
8414,59,52075,Morrison,2003,424,5952075
8415,59,52075,Morrison,2004,425,5952075
8416,59,52075,Morrison,2005,429,5952075
8417,59,52075,Morrison,2006,429,5952075
8418,59,52075,Morrison,2007,432,5952075
8419,59,52075,Morrison,2008,436,5952075
8420,59,52075,Morrison,2009,437,5952075
8421,59,52075,Morrison,2010,428,5952075
8422,59,52075,Morrison,2011,431,5952075
8423,59,52075,Morrison,2012,414,5952075
8424,59,52075,Morrison,2013,417,5952075
8425,59,52075,Morrison,2014,420,5952075
8426,59,52075,Morrison,2015,422,5952075
8427,59,52075,Morrison,2016,424,5952075
8428,59,52075,Morrison,2017,424,5952075
8429,59,52075,Morrison,2018,426,5952075
8430,59,52075,Morrison,2019,426,5952075
8431,59,52075,Morrison,2020,396,5952075
8432,59,52075,Morrison,2021,391,5952075
8433,59,52350,Mountain View,1980,584,5952350
8434,59,52350,Mountain View,1981,600,5952350
8435,59,52350,Mountain View,1982,615,5952350
8436,59,52350,Mountain View,1983,609,5952350
8437,59,52350,Mountain View,1984,603,5952350
8438,59,52350,Mountain View,1985,604,5952350
8439,59,52350,Mountain View,1986,586,5952350
8440,59,52350,Mountain View,1987,570,5952350
8441,59,52350,Mountain View,1988,562,5952350
8442,59,52350,Mountain View,1989,555,5952350
8443,59,52350,Mountain View,1990,550,5952350
8444,59,52350,Mountain View,1991,558,5952350
8445,59,52350,Mountain View,1992,577,5952350
8446,59,52350,Mountain View,1993,572,5952350
8447,59,52350,Mountain View,1994,571,5952350
8448,59,52350,Mountain View,1995,570,5952350
8449,59,52350,Mountain View,1996,566,5952350
8450,59,52350,Mountain View,1997,564,5952350
8451,59,52350,Mountain View,1998,562,5952350
8452,59,52350,Mountain View,1999,566,5952350
8453,59,52350,Mountain View,2000,568,5952350
8454,59,52350,Mountain View,2001,556,5952350
8455,59,52350,Mountain View,2002,546,5952350
8456,59,52350,Mountain View,2003,535,5952350
8457,59,52350,Mountain View,2004,529,5952350
8458,59,52350,Mountain View,2005,520,5952350
8459,59,52350,Mountain View,2006,513,5952350
8460,59,52350,Mountain View,2007,511,5952350
8461,59,52350,Mountain View,2008,510,5952350
8462,59,52350,Mountain View,2009,509,5952350
8463,59,52350,Mountain View,2010,508,5952350
8464,59,52350,Mountain View,2011,515,5952350
8465,59,52350,Mountain View,2012,523,5952350
8466,59,52350,Mountain View,2013,524,5952350
8467,59,52350,Mountain View,2014,531,5952350
8468,59,52350,Mountain View,2015,534,5952350
8469,59,52350,Mountain View,2016,539,5952350
8470,59,52350,Mountain View,2017,539,5952350
8471,59,52350,Mountain View,2018,540,5952350
8472,59,52350,Mountain View,2019,540,5952350
8473,59,52350,Mountain View,2020,540,5952350
8474,59,52350,Mountain View,2021,534,5952350
8475,59,75640,Superior (part),1980,0,5975640
8476,59,75640,Superior (part),1981,0,5975640
8477,59,75640,Superior (part),1982,0,5975640
8478,59,75640,Superior (part),1983,0,5975640
8479,59,75640,Superior (part),1984,0,5975640
8480,59,75640,Superior (part),1985,0,5975640
8481,59,75640,Superior (part),1986,0,5975640
8482,59,75640,Superior (part),1987,0,5975640
8483,59,75640,Superior (part),1988,0,5975640
8484,59,75640,Superior (part),1989,0,5975640
8485,59,75640,Superior (part),1990,NULL,5975640
8486,59,75640,Superior (part),1991,NULL,5975640
8487,59,75640,Superior (part),1992,NULL,5975640
8488,59,75640,Superior (part),1993,NULL,5975640
8489,59,75640,Superior (part),1994,NULL,5975640
8490,59,75640,Superior (part),1995,NULL,5975640
8491,59,75640,Superior (part),1996,NULL,5975640
8492,59,75640,Superior (part),1997,NULL,5975640
8493,59,75640,Superior (part),1998,NULL,5975640
8494,59,75640,Superior (part),1999,NULL,5975640
8495,59,75640,Superior (part),2000,0,5975640
8496,59,75640,Superior (part),2001,0,5975640
8497,59,75640,Superior (part),2002,0,5975640
8498,59,75640,Superior (part),2003,0,5975640
8499,59,75640,Superior (part),2004,0,5975640
8500,59,75640,Superior (part),2005,0,5975640
8501,59,75640,Superior (part),2006,0,5975640
8502,59,75640,Superior (part),2007,0,5975640
8503,59,75640,Superior (part),2008,0,5975640
8504,59,75640,Superior (part),2009,0,5975640
8505,59,75640,Superior (Part),2010,0,5975640
8506,59,75640,Superior (Part),2011,0,5975640
8507,59,75640,Superior (Part),2012,0,5975640
8508,59,75640,Superior (Part),2013,0,5975640
8509,59,75640,Superior (Part),2014,0,5975640
8510,59,75640,Superior (Part),2015,0,5975640
8511,59,75640,Superior (Part),2016,0,5975640
8512,59,75640,Superior (Part),2017,0,5975640
8513,59,75640,Superior (Part),2018,0,5975640
8514,59,75640,Superior (Part),2019,0,5975640
8515,59,75640,Superior (Part),2020,0,5975640
8516,59,75640,Superior (Part),2021,0,5975640
8517,59,83835,Westminster (part),1980,18165,5983835
8518,59,83835,Westminster (part),1981,19342,5983835
8519,59,83835,Westminster (part),1982,20379,5983835
8520,59,83835,Westminster (part),1983,22603,5983835
8521,59,83835,Westminster (part),1984,24870,5983835
8522,59,83835,Westminster (part),1985,26419,5983835
8523,59,83835,Westminster (part),1986,28626,5983835
8524,59,83835,Westminster (part),1987,30839,5983835
8525,59,83835,Westminster (part),1988,31613,5983835
8526,59,83835,Westminster (part),1989,32410,5983835
8527,59,83835,Westminster (part),1990,32980,5983835
8528,59,83835,Westminster (part),1991,33734,5983835
8529,59,83835,Westminster (part),1992,34693,5983835
8530,59,83835,Westminster (part),1993,35667,5983835
8531,59,83835,Westminster (part),1994,37128,5983835
8532,59,83835,Westminster (part),1995,38840,5983835
8533,59,83835,Westminster (part),1996,40227,5983835
8534,59,83835,Westminster (part),1997,41222,5983835
8535,59,83835,Westminster (part),1998,41941,5983835
8536,59,83835,Westminster (part),1999,42844,5983835
8537,59,83835,Westminster (part),2000,43790,5983835
8538,59,83835,Westminster (part),2001,44045,5983835
8539,59,83835,Westminster (part),2002,44265,5983835
8540,59,83835,Westminster (part),2003,44278,5983835
8541,59,83835,Westminster (part),2004,44237,5983835
8542,59,83835,Westminster (part),2005,43538,5983835
8543,59,83835,Westminster (part),2006,43026,5983835
8544,59,83835,Westminster (part),2007,42763,5983835
8545,59,83835,Westminster (part),2008,42691,5983835
8546,59,83835,Westminster (part),2009,42519,5983835
8547,59,83835,Westminster (Part),2010,42488,5983835
8548,59,83835,Westminster (Part),2011,42866,5983835
8549,59,83835,Westminster (Part),2012,43305,5983835
8550,59,83835,Westminster (Part),2013,43815,5983835
8551,59,83835,Westminster (Part),2014,44193,5983835
8552,59,83835,Westminster (Part),2015,44377,5983835
8553,59,83835,Westminster (Part),2016,44657,5983835
8554,59,83835,Westminster (Part),2017,44817,5983835
8555,59,83835,Westminster (Part),2018,45035,5983835
8556,59,83835,Westminster (Part),2019,45065,5983835
8557,59,83835,Westminster (Part),2020,45058,5983835
8558,59,83835,Westminster (Part),2021,45432,5983835
8559,59,84440,Wheat Ridge,1980,30293,5984440
8560,59,84440,Wheat Ridge,1981,30861,5984440
8561,59,84440,Wheat Ridge,1982,31074,5984440
8562,59,84440,Wheat Ridge,1983,30844,5984440
8563,59,84440,Wheat Ridge,1984,30622,5984440
8564,59,84440,Wheat Ridge,1985,30540,5984440
8565,59,84440,Wheat Ridge,1986,30381,5984440
8566,59,84440,Wheat Ridge,1987,29818,5984440
8567,59,84440,Wheat Ridge,1988,29565,5984440
8568,59,84440,Wheat Ridge,1989,29552,5984440
8569,59,84440,Wheat Ridge,1990,29419,5984440
8570,59,84440,Wheat Ridge,1991,29986,5984440
8571,59,84440,Wheat Ridge,1992,31045,5984440
8572,59,84440,Wheat Ridge,1993,31776,5984440
8573,59,84440,Wheat Ridge,1994,31832,5984440
8574,59,84440,Wheat Ridge,1995,31945,5984440
8575,59,84440,Wheat Ridge,1996,31913,5984440
8576,59,84440,Wheat Ridge,1997,32090,5984440
8577,59,84440,Wheat Ridge,1998,32444,5984440
8578,59,84440,Wheat Ridge,1999,32711,5984440
8579,59,84440,Wheat Ridge,2000,32843,5984440
8580,59,84440,Wheat Ridge,2001,32331,5984440
8581,59,84440,Wheat Ridge,2002,31848,5984440
8582,59,84440,Wheat Ridge,2003,31338,5984440
8583,59,84440,Wheat Ridge,2004,31068,5984440
8584,59,84440,Wheat Ridge,2005,30846,5984440
8585,59,84440,Wheat Ridge,2006,30614,5984440
8586,59,84440,Wheat Ridge,2007,30517,5984440
8587,59,84440,Wheat Ridge,2008,30483,5984440
8588,59,84440,Wheat Ridge,2009,30430,5984440
8589,59,84440,Wheat Ridge,2010,30205,5984440
8590,59,84440,Wheat Ridge,2011,30526,5984440
8591,59,84440,Wheat Ridge,2012,31060,5984440
8592,59,84440,Wheat Ridge,2013,31365,5984440
8593,59,84440,Wheat Ridge,2014,31726,5984440
8594,59,84440,Wheat Ridge,2015,31935,5984440
8595,59,84440,Wheat Ridge,2016,32298,5984440
8596,59,84440,Wheat Ridge,2017,32282,5984440
8597,59,84440,Wheat Ridge,2018,32390,5984440
8598,59,84440,Wheat Ridge,2019,32303,5984440
8599,59,84440,Wheat Ridge,2020,32378,5984440
8600,59,84440,Wheat Ridge,2021,32702,5984440
8601,59,99990,Jefferson Unincorp. Area,1980,107067,5999990
8602,59,99990,Jefferson Unincorp. Area,1981,112955,5999990
8603,59,99990,Jefferson Unincorp. Area,1982,118523,5999990
8604,59,99990,Jefferson Unincorp. Area,1983,123066,5999990
8605,59,99990,Jefferson Unincorp. Area,1984,127602,5999990
8606,59,99990,Jefferson Unincorp. Area,1985,131640,5999990
8607,59,99990,Jefferson Unincorp. Area,1986,134173,5999990
8608,59,99990,Jefferson Unincorp. Area,1987,136095,5999990
8609,59,99990,Jefferson Unincorp. Area,1988,138138,5999990
8610,59,99990,Jefferson Unincorp. Area,1989,140380,5999990
8611,59,99990,Jefferson Unincorp. Area,1990,142116,5999990
8612,59,99990,Jefferson Unincorp. Area,1991,147274,5999990
8613,59,99990,Jefferson Unincorp. Area,1992,151807,5999990
8614,59,99990,Jefferson Unincorp. Area,1993,159639,5999990
8615,59,99990,Jefferson Unincorp. Area,1994,163451,5999990
8616,59,99990,Jefferson Unincorp. Area,1995,166941,5999990
8617,59,99990,Jefferson Unincorp. Area,1996,168033,5999990
8618,59,99990,Jefferson Unincorp. Area,1997,170764,5999990
8619,59,99990,Jefferson Unincorp. Area,1998,173433,5999990
8620,59,99990,Jefferson Unincorp. Area,1999,178134,5999990
8621,59,99990,Jefferson Unincorp. Area,2000,181999,5999990
8622,59,99990,Jefferson Unincorp. Area,2001,184115,5999990
8623,59,99990,Jefferson Unincorp. Area,2002,184534,5999990
8624,59,99990,Jefferson Unincorp. Area,2003,183244,5999990
8625,59,99990,Jefferson Unincorp. Area,2004,182679,5999990
8626,59,99990,Jefferson Unincorp. Area,2005,182493,5999990
8627,59,99990,Jefferson Unincorp. Area,2006,183380,5999990
8628,59,99990,Jefferson Unincorp. Area,2007,184481,5999990
8629,59,99990,Jefferson Unincorp. Area,2008,185694,5999990
8630,59,99990,Jefferson Unincorp. Area,2009,186252,5999990
8631,59,99990,Unincorp. Area,2010,188020,5999990
8632,59,99990,Unincorp. Area,2011,189404,5999990
8633,59,99990,Unincorp. Area,2012,191022,5999990
8634,59,99990,Unincorp. Area,2013,192539,5999990
8635,59,99990,Unincorp. Area,2014,194119,5999990
8636,59,99990,Unincorp. Area,2015,195250,5999990
8637,59,99990,Unincorp. Area,2016,196839,5999990
8638,59,99990,Unincorp. Area,2017,198039,5999990
8639,59,99990,Unincorp. Area,2018,198616,5999990
8640,59,99990,Unincorp. Area,2019,199091,5999990
8641,59,99990,Unincorp. Area,2020,199025,5999990
8642,59,99990,Unincorp. Area,2021,196426,5999990
8643,61,0,KIOWA COUNTY,1980,1936,6100000
8644,61,0,KIOWA COUNTY,1981,1995,6100000
8645,61,0,KIOWA COUNTY,1982,1927,6100000
8646,61,0,KIOWA COUNTY,1983,1925,6100000
8647,61,0,KIOWA COUNTY,1984,1950,6100000
8648,61,0,KIOWA COUNTY,1985,1847,6100000
8649,61,0,KIOWA COUNTY,1986,1798,6100000
8650,61,0,KIOWA COUNTY,1987,1758,6100000
8651,61,0,KIOWA COUNTY,1988,1711,6100000
8652,61,0,KIOWA COUNTY,1989,1698,6100000
8653,61,0,KIOWA COUNTY,1990,1688,6100000
8654,61,0,KIOWA COUNTY,1991,1683,6100000
8655,61,0,KIOWA COUNTY,1992,1695,6100000
8656,61,0,KIOWA COUNTY,1993,1698,6100000
8657,61,0,KIOWA COUNTY,1994,1693,6100000
8658,61,0,KIOWA COUNTY,1995,1643,6100000
8659,61,0,KIOWA COUNTY,1996,1662,6100000
8660,61,0,KIOWA COUNTY,1997,1661,6100000
8661,61,0,KIOWA COUNTY,1998,1644,6100000
8662,61,0,KIOWA COUNTY,1999,1632,6100000
8663,61,0,KIOWA COUNTY,2000,1614,6100000
8664,61,0,KIOWA COUNTY,2001,1606,6100000
8665,61,0,KIOWA COUNTY,2002,1566,6100000
8666,61,0,KIOWA COUNTY,2003,1548,6100000
8667,61,0,KIOWA COUNTY,2004,1523,6100000
8668,61,0,KIOWA COUNTY,2005,1543,6100000
8669,61,0,KIOWA COUNTY,2006,1514,6100000
8670,61,0,KIOWA COUNTY,2007,1471,6100000
8671,61,0,KIOWA COUNTY,2008,1432,6100000
8672,61,0,KIOWA COUNTY,2009,1392,6100000
8673,61,0,KIOWA COUNTY,2010,1399,6100000
8674,61,0,KIOWA COUNTY,2011,1383,6100000
8675,61,0,KIOWA COUNTY,2012,1392,6100000
8676,61,0,KIOWA COUNTY,2013,1397,6100000
8677,61,0,KIOWA COUNTY,2014,1393,6100000
8678,61,0,KIOWA COUNTY,2015,1406,6100000
8679,61,0,KIOWA COUNTY,2016,1420,6100000
8680,61,0,KIOWA COUNTY,2017,1428,6100000
8681,61,0,KIOWA COUNTY,2018,1442,6100000
8682,61,0,KIOWA COUNTY,2019,1455,6100000
8683,61,0,KIOWA COUNTY,2020,1453,6100000
8684,61,0,KIOWA COUNTY,2021,1452,6100000
8685,61,22145,Eads,1980,878,6122145
8686,61,22145,Eads,1981,902,6122145
8687,61,22145,Eads,1982,870,6122145
8688,61,22145,Eads,1983,888,6122145
8689,61,22145,Eads,1984,919,6122145
8690,61,22145,Eads,1985,877,6122145
8691,61,22145,Eads,1986,852,6122145
8692,61,22145,Eads,1987,831,6122145
8693,61,22145,Eads,1988,807,6122145
8694,61,22145,Eads,1989,788,6122145
8695,61,22145,Eads,1990,780,6122145
8696,61,22145,Eads,1991,776,6122145
8697,61,22145,Eads,1992,779,6122145
8698,61,22145,Eads,1993,789,6122145
8699,61,22145,Eads,1994,801,6122145
8700,61,22145,Eads,1995,773,6122145
8701,61,22145,Eads,1996,776,6122145
8702,61,22145,Eads,1997,772,6122145
8703,61,22145,Eads,1998,761,6122145
8704,61,22145,Eads,1999,753,6122145
8705,61,22145,Eads,2000,743,6122145
8706,61,22145,Eads,2001,737,6122145
8707,61,22145,Eads,2002,715,6122145
8708,61,22145,Eads,2003,705,6122145
8709,61,22145,Eads,2004,690,6122145
8710,61,22145,Eads,2005,699,6122145
8711,61,22145,Eads,2006,675,6122145
8712,61,22145,Eads,2007,656,6122145
8713,61,22145,Eads,2008,637,6122145
8714,61,22145,Eads,2009,614,6122145
8715,61,22145,Eads,2010,609,6122145
8716,61,22145,Eads,2011,661,6122145
8717,61,22145,Eads,2012,666,6122145
8718,61,22145,Eads,2013,668,6122145
8719,61,22145,Eads,2014,665,6122145
8720,61,22145,Eads,2015,672,6122145
8721,61,22145,Eads,2016,678,6122145
8722,61,22145,Eads,2017,682,6122145
8723,61,22145,Eads,2018,688,6122145
8724,61,22145,Eads,2019,694,6122145
8725,61,22145,Eads,2020,674,6122145
8726,61,22145,Eads,2021,670,6122145
8727,61,34740,Haswell,1980,126,6134740
8728,61,34740,Haswell,1981,118,6134740
8729,61,34740,Haswell,1982,103,6134740
8730,61,34740,Haswell,1983,99,6134740
8731,61,34740,Haswell,1984,96,6134740
8732,61,34740,Haswell,1985,85,6134740
8733,61,34740,Haswell,1986,80,6134740
8734,61,34740,Haswell,1987,76,6134740
8735,61,34740,Haswell,1988,70,6134740
8736,61,34740,Haswell,1989,65,6134740
8737,61,34740,Haswell,1990,62,6134740
8738,61,34740,Haswell,1991,63,6134740
8739,61,34740,Haswell,1992,64,6134740
8740,61,34740,Haswell,1993,84,6134740
8741,61,34740,Haswell,1994,85,6134740
8742,61,34740,Haswell,1995,83,6134740
8743,61,34740,Haswell,1996,84,6134740
8744,61,34740,Haswell,1997,84,6134740
8745,61,34740,Haswell,1998,84,6134740
8746,61,34740,Haswell,1999,84,6134740
8747,61,34740,Haswell,2000,84,6134740
8748,61,34740,Haswell,2001,82,6134740
8749,61,34740,Haswell,2002,81,6134740
8750,61,34740,Haswell,2003,79,6134740
8751,61,34740,Haswell,2004,78,6134740
8752,61,34740,Haswell,2005,78,6134740
8753,61,34740,Haswell,2006,77,6134740
8754,61,34740,Haswell,2007,74,6134740
8755,61,34740,Haswell,2008,71,6134740
8756,61,34740,Haswell,2009,68,6134740
8757,61,34740,Haswell,2010,68,6134740
8758,61,34740,Haswell,2011,66,6134740
8759,61,34740,Haswell,2012,67,6134740
8760,61,34740,Haswell,2013,67,6134740
8761,61,34740,Haswell,2014,67,6134740
8762,61,34740,Haswell,2015,68,6134740
8763,61,34740,Haswell,2016,69,6134740
8764,61,34740,Haswell,2017,69,6134740
8765,61,34740,Haswell,2018,70,6134740
8766,61,34740,Haswell,2019,71,6134740
8767,61,34740,Haswell,2020,71,6134740
8768,61,34740,Haswell,2021,71,6134740
8769,61,69700,Sheridan Lake,1980,87,6169700
8770,61,69700,Sheridan Lake,1981,92,6169700
8771,61,69700,Sheridan Lake,1982,88,6169700
8772,61,69700,Sheridan Lake,1983,88,6169700
8773,61,69700,Sheridan Lake,1984,91,6169700
8774,61,69700,Sheridan Lake,1985,87,6169700
8775,61,69700,Sheridan Lake,1986,89,6169700
8776,61,69700,Sheridan Lake,1987,93,6169700
8777,61,69700,Sheridan Lake,1988,94,6169700
8778,61,69700,Sheridan Lake,1989,93,6169700
8779,61,69700,Sheridan Lake,1990,95,6169700
8780,61,69700,Sheridan Lake,1991,93,6169700
8781,61,69700,Sheridan Lake,1992,91,6169700
8782,61,69700,Sheridan Lake,1993,89,6169700
8783,61,69700,Sheridan Lake,1994,86,6169700
8784,61,69700,Sheridan Lake,1995,81,6169700
8785,61,69700,Sheridan Lake,1996,79,6169700
8786,61,69700,Sheridan Lake,1997,76,6169700
8787,61,69700,Sheridan Lake,1998,72,6169700
8788,61,69700,Sheridan Lake,1999,69,6169700
8789,61,69700,Sheridan Lake,2000,66,6169700
8790,61,69700,Sheridan Lake,2001,68,6169700
8791,61,69700,Sheridan Lake,2002,70,6169700
8792,61,69700,Sheridan Lake,2003,74,6169700
8793,61,69700,Sheridan Lake,2004,76,6169700
8794,61,69700,Sheridan Lake,2005,79,6169700
8795,61,69700,Sheridan Lake,2006,82,6169700
8796,61,69700,Sheridan Lake,2007,82,6169700
8797,61,69700,Sheridan Lake,2008,85,6169700
8798,61,69700,Sheridan Lake,2009,85,6169700
8799,61,69700,Sheridan Lake,2010,88,6169700
8800,61,69700,Sheridan Lake,2011,86,6169700
8801,61,69700,Sheridan Lake,2012,84,6169700
8802,61,69700,Sheridan Lake,2013,80,6169700
8803,61,69700,Sheridan Lake,2014,75,6169700
8804,61,69700,Sheridan Lake,2015,72,6169700
8805,61,69700,Sheridan Lake,2016,69,6169700
8806,61,69700,Sheridan Lake,2017,66,6169700
8807,61,69700,Sheridan Lake,2018,63,6169700
8808,61,69700,Sheridan Lake,2019,60,6169700
8809,61,69700,Sheridan Lake,2020,55,6169700
8810,61,69700,Sheridan Lake,2021,55,6169700
8811,61,99990,Kiowa Unincorp. Area,1980,845,6199990
8812,61,99990,Kiowa Unincorp. Area,1981,883,6199990
8813,61,99990,Kiowa Unincorp. Area,1982,866,6199990
8814,61,99990,Kiowa Unincorp. Area,1983,850,6199990
8815,61,99990,Kiowa Unincorp. Area,1984,844,6199990
8816,61,99990,Kiowa Unincorp. Area,1985,798,6199990
8817,61,99990,Kiowa Unincorp. Area,1986,777,6199990
8818,61,99990,Kiowa Unincorp. Area,1987,758,6199990
8819,61,99990,Kiowa Unincorp. Area,1988,740,6199990
8820,61,99990,Kiowa Unincorp. Area,1989,752,6199990
8821,61,99990,Kiowa Unincorp. Area,1990,751,6199990
8822,61,99990,Kiowa Unincorp. Area,1991,751,6199990
8823,61,99990,Kiowa Unincorp. Area,1992,761,6199990
8824,61,99990,Kiowa Unincorp. Area,1993,736,6199990
8825,61,99990,Kiowa Unincorp. Area,1994,721,6199990
8826,61,99990,Kiowa Unincorp. Area,1995,706,6199990
8827,61,99990,Kiowa Unincorp. Area,1996,723,6199990
8828,61,99990,Kiowa Unincorp. Area,1997,729,6199990
8829,61,99990,Kiowa Unincorp. Area,1998,727,6199990
8830,61,99990,Kiowa Unincorp. Area,1999,726,6199990
8831,61,99990,Kiowa Unincorp. Area,2000,721,6199990
8832,61,99990,Kiowa Unincorp. Area,2001,719,6199990
8833,61,99990,Kiowa Unincorp. Area,2002,700,6199990
8834,61,99990,Kiowa Unincorp. Area,2003,690,6199990
8835,61,99990,Kiowa Unincorp. Area,2004,679,6199990
