donor_id,first_year,last_year,n_years,n_campaigns,total_dollars,key_has_zip,zip
d00623,2020,2020,1,1,10.0,True,11104
d00624,2023,2023,1,1,100.0,True,80302
d00625,2015,2015,1,2,45.0,True,80304
d00626,2021,2021,1,1,100.0,True,80304
d00627,2022,2025,2,3,122.0,True,80305
d00628,2015,2015,1,1,100.0,True,80302
d00629,2023,2023,1,1,100.0,True,94401
d00630,2015,2015,1,1,250.0,True,80304
d00631,2017,2020,3,3,250.0,True,80302
d00632,2017,2017,1,1,50.0,True,80303
d00633,2021,2021,1,1,100.0,False,
d00634,2015,2015,1,1,100.0,True,80302
d00635,2025,2025,1,1,100.0,False,
d00636,2021,2022,2,2,260.7,True,80303
d00637,2024,2024,1,1,500.0,False,
d00638,2021,2021,1,1,100.0,True,80302
d00639,2019,2019,1,1,35.0,True,80304
d00640,2025,2025,1,1,100.0,False,
d00641,2017,2026,2,2,155.0,True,80301
d00642,2019,2019,1,1,35.0,False,
d00643,2015,2023,3,3,75.0,True,80302
d00644,2017,2017,1,1,25.0,False,
d00645,2019,2021,2,3,1175.0,False,
d00646,2015,2015,1,1,100.0,True,80302
d00647,2017,2017,1,1,25.0,True,90013
d00648,2023,2025,2,2,200.0,True,80301
d00649,2015,2015,1,1,50.0,False,
d00650,2021,2022,2,2,140.0,True,80304
d00651,2023,2023,1,1,100.0,True,14450
d00652,2017,2017,1,1,50.0,True,80305
d00653,2019,2021,2,2,61.97,True,80305
d00654,2026,2026,1,1,100.0,False,
d00655,2026,2026,1,1,25.0,False,
d00656,2019,2019,1,1,100.0,True,80113
d00657,2022,2022,1,1,25.0,True,80305
d00658,2015,2015,1,1,100.0,True,80304
d00659,2024,2024,1,1,100.0,False,
d00660,2021,2021,1,3,356.38,False,
d00661,2017,2017,1,1,100.0,False,
d00662,2020,2020,1,1,36.6,True,80305
d00663,2015,2026,7,17,1550.0,True,80304
d00664,2025,2026,2,3,300.0,False,
d00665,2020,2026,2,2,50.0,False,
d00666,2023,2023,1,1,25.0,False,
d00667,2015,2017,2,3,125.0,True,80303
d00668,2023,2023,1,1,25.0,True,60642
d00669,2019,2019,1,1,50.0,True,80015
d00670,2015,2015,1,1,20.0,True,80302
d00671,2023,2023,1,1,1545.14,True,80302
d00672,2019,2019,1,1,50.0,False,
d00673,2021,2021,1,1,100.0,False,
d00674,2021,2021,1,1,104.15,False,
d00675,2023,2023,1,1,20.0,True,80305
d00676,2023,2023,1,1,2060.02,True,60608
d00677,2016,2016,1,1,50.0,True,80403
d00678,2017,2017,1,1,20.0,True,80026
d00679,2019,2019,1,1,20.0,True,80302
d00680,2015,2015,1,1,10.0,False,
d00681,2023,2023,1,1,100.0,True,80026
d00682,2015,2015,1,1,100.0,True,80304
d00683,2019,2019,1,1,100.0,True,80207
d00684,2021,2021,1,1,50.0,True,10583
d00685,2019,2019,1,1,25.0,True,80305
d00686,2019,2023,3,3,304.15,False,
d00687,2021,2021,1,1,100.0,True,80301
d00688,2025,2026,2,2,50.0,False,
d00689,2021,2021,1,1,25.0,False,
d00690,2019,2019,1,1,50.0,True,80302
d00691,2017,2019,2,2,150.0,True,80304
d00692,2026,2026,1,1,99.43,False,
d00693,2017,2017,1,3,100.0,True,80302
d00694,2026,2026,1,1,10.0,False,
d00695,2020,2020,1,1,104.15,False,
d00696,2015,2017,2,4,300.0,True,80302
d00697,2021,2021,1,1,57.730000000000004,True,80305
d00698,2021,2022,2,2,45.0,True,80301
d00699,2020,2020,1,1,1000.0,True,80302
d00700,2015,2015,1,1,100.0,True,80306
d00701,2025,2025,1,1,100.0,False,
d00702,2023,2023,1,1,100.0,True,80304
d00703,2021,2021,1,1,100.0,True,80301
d00704,2020,2020,1,1,25.0,False,
d00705,2021,2021,1,1,100.0,True,27260
d00706,2025,2025,1,1,500.0,False,
d00707,2020,2020,1,1,8.0,True,80301
d00708,2023,2025,2,2,200.0,True,60045
d00709,2019,2019,1,1,100.0,False,
d00710,2023,2023,1,1,103.48,True,80304
d00711,2021,2021,1,1,100.0,True,80033
d00712,2020,2020,1,1,50.0,True,80305
d00713,2019,2019,1,1,100.0,True,80304
d00714,2017,2017,1,1,50.0,True,80302
d00715,2015,2017,3,9,920.0,True,80303
d00716,2017,2025,2,2,200.0,True,80026
d00717,2025,2025,1,1,100.0,False,
d00718,2021,2021,1,1,50.0,True,80304
d00719,2023,2023,1,1,30.0,True,80302
d00720,2015,2015,1,2,125.0,True,80306
d00721,2017,2017,1,1,100.0,True,80304
d00722,2024,2024,1,1,50.0,False,
d00723,2015,2015,1,1,50.0,True,80305
d00724,2017,2019,2,2,200.0,True,80304
d00725,2025,2025,1,1,50.0,False,
d00726,2015,2017,2,2,100.0,True,80304
d00727,2021,2021,1,1,200.0,True,80026
d00728,2024,2024,1,1,13499.0,False,
d00729,2025,2025,1,1,20.6,False,
d00730,2017,2019,2,2,200.0,True,80304
d00731,2017,2017,1,1,25.0,True,80301
d00732,2021,2023,2,2,125.0,True,92025
d00733,2015,2023,2,2,75.0,True,80303
d00734,2019,2019,1,1,10.0,True,80305
d00735,2021,2026,3,4,400.0,True,80304
d00736,2017,2017,1,1,50.0,True,08304
d00737,2023,2023,1,1,100.0,True,80305
d00738,2019,2019,1,1,100.0,True,80302
d00739,2023,2023,1,1,100.0,False,
d00740,2015,2023,2,2,200.0,True,80304
d00741,2015,2015,1,3,290.0,True,80304
d00742,2021,2021,1,1,100.0,True,80303
d00743,2021,2025,3,3,300.0,True,80305
d00744,2019,2019,1,1,25.0,True,80218
d00745,2023,2023,1,1,50.0,True,80305
d00746,2017,2017,1,1,25.0,False,
d00747,2023,2023,1,1,100.0,False,
d00748,2021,2026,3,3,165.0,True,80305
d00749,2023,2023,1,1,100.0,True,80304
d00750,2022,2022,1,1,25.0,True,80303
d00751,2015,2015,1,5,275.0,True,80302
d00752,2025,2025,1,1,100.0,False,
d00753,2023,2023,1,1,25.0,True,80302
d00754,2019,2019,1,1,20.0,True,80302
d00755,2020,2020,1,1,400.0,False,
d00756,2017,2017,1,1,100.0,True,80138
d00757,2017,2017,1,1,50.0,True,10075
d00758,2021,2021,1,1,100.0,False,
d00759,2021,2025,3,8,800.0,True,80302
d00760,2023,2023,1,1,50.0,True,22308
d00761,2015,2015,1,1,50.0,True,80304
d00762,2019,2023,2,3,150.0,True,80303
d00763,2019,2025,3,3,216.92000000000002,False,
d00764,2017,2017,1,1,25.0,True,80302
d00765,2020,2020,1,1,100.0,False,
d00766,2019,2019,1,1,100.0,True,80302
d00767,2020,2020,1,1,54.0,True,80304
d00768,2017,2017,1,1,50.0,True,80302
d00769,2023,2026,3,4,250.0,True,80304
d00770,2017,2017,1,1,25.0,True,80304
d00771,2021,2021,1,1,100.0,True,80304
d00772,2021,2021,1,1,100.0,True,75252
d00773,2021,2021,1,1,50.0,False,
d00774,2015,2022,2,3,250.0,True,80023
d00775,2017,2026,7,18,2100.0,True,80302
d00776,2015,2017,2,2,75.0,True,59601
d00777,2019,2019,1,1,25.0,True,84103
d00778,2015,2019,3,8,195.0,True,80301
d00779,2019,2025,3,3,200.0,True,98105
d00780,2015,2015,1,3,175.0,True,80304
d00781,2023,2023,1,1,100.0,True,80304
d00782,2019,2019,1,1,25.0,True,80304
d00783,2025,2025,1,2,150.0,False,
d00784,2023,2023,1,1,50.0,True,80202
d00785,2015,2015,1,1,100.0,False,
d00786,2021,2025,2,2,150.0,True,80241
d00787,2017,2017,1,1,50.0,True,80306
d00788,2019,2020,2,2,125.0,True,80301
d00789,2019,2019,1,1,100.0,True,80304
d00790,2025,2025,1,2,60.0,False,
d00791,2015,2023,3,3,200.0,True,80302
d00792,2020,2025,2,2,600.0,False,
d00793,2020,2020,1,1,52.23,False,
d00794,2020,2020,1,1,25.0,False,
d00795,2017,2017,1,1,50.0,False,
d00796,2024,2024,1,1,350.0,False,
d00797,2022,2022,1,1,2000.0,True,80301
d00798,2021,2021,1,1,100.0,True,75230
d00799,2015,2015,1,1,50.0,True,80306
d00800,2021,2021,1,1,10.0,True,80021
d00801,2021,2026,4,5,6116.14,True,80305
d00802,2015,2019,2,2,45.0,True,80304
d00803,2023,2023,1,1,100.0,True,80304
d00804,2019,2019,1,1,25.0,True,02139
d00805,2023,2023,1,1,50.0,True,80302
d00806,2021,2021,1,1,100.0,True,93012
d00807,2015,2015,1,1,350.0,False,
d00808,2017,2017,1,1,50.0,True,84220
d00809,2020,2021,2,2,102.22999999999999,False,
d00810,2017,2017,1,1,100.0,True,80302
d00811,2019,2019,1,1,50.0,True,80504
d00812,2021,2021,1,1,100.0,True,80302
d00813,2023,2023,1,1,100.0,False,
d00814,2020,2020,1,1,100.0,False,
d00815,2017,2017,1,1,50.0,True,80209
d00816,2015,2015,1,1,100.0,True,80304
d00817,2024,2024,1,1,103.48,False,
d00818,2021,2021,1,1,360.0,False,
d00819,2020,2020,1,1,26.27,False,
d00820,2015,2015,1,5,500.0,True,80301
d00821,2019,2019,1,1,100.0,True,80304
d00822,2026,2026,1,1,100.0,False,
d00823,2015,2015,1,1,50.0,True,80301
d00824,2025,2025,1,1,100.0,False,
d00825,2015,2015,1,2,37.0,False,
d00826,2015,2015,1,5,345.0,True,80304
d00827,2023,2026,2,2,200.0,False,
d00828,2019,2019,1,1,100.0,True,80305
d00829,2026,2026,1,1,25.0,False,
d00830,2023,2023,1,1,75.0,True,80304
d00831,2019,2019,1,1,25.0,True,80301
d00832,2021,2021,1,1,100.0,True,80304
d00833,2015,2015,1,3,300.0,True,80305
d00834,2022,2022,1,1,954.75,True,80302
d00835,2015,2019,3,3,300.0,True,80304
d00836,2023,2026,2,2,200.0,True,94549
d00837,2019,2019,1,1,25.0,True,80304
d00838,2023,2023,1,1,100.0,True,80304
d00839,2017,2017,1,1,11.0,True,91711
d00840,2024,2024,1,1,150.0,False,
d00841,2020,2020,1,1,1000.0,False,
d00842,2019,2019,1,2,50.0,True,78704
d00843,2023,2023,1,1,100.0,True,80305
d00844,2021,2021,1,1,100.0,True,55416
d00845,2019,2026,2,2,200.0,True,80304
d00846,2023,2023,1,1,50.0,True,80304
d00847,2017,2017,1,1,100.0,True,54220
d00848,2026,2026,1,1,25.0,False,
d00849,2017,2019,2,2,150.0,True,80303
d00850,2023,2023,1,1,30.0,True,80303
d00851,2021,2022,2,2,200.0,True,80305
d00852,2017,2017,1,1,50.0,True,21405
d00853,2023,2025,2,2,150.0,True,80301
d00854,2017,2017,1,1,25.0,True,80304
d00855,2023,2025,2,2,200.0,True,80305
d00856,2019,2019,1,1,100.0,False,
d00857,2023,2023,1,1,35.78,True,80305
d00858,2019,2019,1,1,100.0,True,80305
d00859,2023,2023,1,1,100.0,True,80304
d00860,2026,2026,1,1,100.0,False,
d00861,2017,2017,1,1,500.0,True,80302
d00862,2023,2023,1,1,50.0,True,80301
d00863,2017,2024,2,3,290.02,True,80302
d00864,2019,2025,3,3,250.0,True,79121
d00865,2015,2026,4,8,800.0,True,80303
d00866,2021,2026,2,2,200.0,False,
d00867,2022,2022,1,1,200.0,True,80403
d00868,2015,2017,2,6,350.0,True,80305
d00869,2023,2023,1,1,100.0,True,80304
d00870,2023,2023,1,1,100.0,True,80209
d00871,2019,2019,1,1,100.0,True,80304
d00872,2020,2020,1,1,200.0,False,
d00873,2017,2017,1,1,30.0,True,80207
d00874,2022,2022,1,1,25.0,True,80305
d00875,2019,2019,1,1,100.0,True,15102
d00876,2025,2025,1,1,26.82,False,
d00877,2023,2025,2,3,175.0,True,80026
d00878,2021,2021,1,2,102.22999999999999,False,
d00879,2015,2015,1,3,5900.0,True,80302
d00880,2019,2019,1,1,100.0,True,87108
d00881,2023,2026,2,2,102.52000000000001,False,
d00882,2015,2022,2,2,123.97,True,80303
d00883,2022,2022,1,1,100.0,True,80401
d00884,2023,2023,1,1,40.0,True,80303
d00885,2015,2015,1,1,30.0,True,67212
d00886,2017,2017,1,1,100.0,True,85298
d00887,2021,2021,1,1,25.0,True,80301
d00888,2020,2020,1,1,50.0,False,
d00889,2017,2017,1,1,25.0,True,80012
d00890,2024,2024,1,1,271.73,False,
d00891,2024,2024,1,1,51.99,False,
d00892,2021,2021,1,2,200.0,True,80304
d00893,2019,2019,1,1,50.0,True,11233
d00894,2021,2021,1,1,100.0,False,
d00895,2015,2015,1,1,25.0,True,10036
d00896,2023,2023,1,1,100.0,True,80304
d00897,2023,2023,1,1,100.0,True,80301
d00898,2026,2026,1,1,25.0,False,
d00899,2023,2023,1,1,100.0,True,80302
d00900,2021,2022,2,2,200.0,True,80304
d00901,2023,2025,2,6,501.5,True,80304
d00902,2015,2015,1,1,100.0,True,80304
d00903,2017,2017,1,1,500.0,True,80304
d00904,2015,2015,1,1,100.0,True,80304
d00905,2021,2021,1,1,52.23,False,
d00906,2019,2019,1,1,10.0,True,48823
d00907,2017,2017,1,1,10.0,True,94305
d00908,2021,2021,1,1,100.0,False,
d00909,2021,2021,1,1,10.7,False,
d00910,2021,2023,2,2,140.0,False,
d00911,2019,2019,1,1,50.0,True,80304
d00912,2023,2023,1,1,100.0,True,80305
d00913,2025,2026,2,3,200.0,False,
d00914,2019,2019,1,1,100.0,True,80233
d00915,2025,2025,1,1,100.0,False,
d00916,2023,2023,1,1,100.0,True,80305
d00917,2015,2015,1,1,20.0,True,80308
d00918,2026,2026,1,1,100.0,False,
d00919,2016,2016,1,1,50.0,True,80303
d00920,2020,2021,2,2,126.27,False,
d00921,2026,2026,1,1,100.0,False,
d00922,2020,2020,1,1,20.0,True,80302
d00923,2019,2023,2,3,150.0,True,80304
d00924,2019,2019,1,1,25.0,True,80303
d00925,2021,2021,1,1,50.0,True,80303
d00926,2021,2025,3,3,275.0,True,80303
d00927,2020,2020,1,1,47.67,False,
d00928,2015,2015,1,1,100.0,True,80302
d00929,2023,2025,2,2,200.0,True,80301
d00930,2021,2021,1,1,100.0,True,80304
d00931,2023,2023,1,1,25.0,True,80203
d00932,2020,2020,1,1,1000.0,False,
d00933,2016,2016,1,1,40.0,True,80301
d00934,2020,2020,1,1,35.0,False,
d00935,2025,2025,1,2,126.82,False,
d00936,2017,2020,3,3,100.0,False,
d00937,2015,2017,2,2,200.0,True,80303
d00938,2017,2017,1,1,50.0,True,80301
d00939,2017,2017,1,1,100.0,True,80302
d00940,2021,2021,1,1,261.15,False,
d00941,2017,2017,1,1,100.0,True,60606
d00942,2025,2025,1,1,100.0,False,
d00943,2023,2023,1,1,100.0,True,80302
d00944,2019,2019,1,1,10.0,True,80301
d00945,2015,2015,1,1,100.0,True,80304
d00946,2023,2023,1,1,25.0,True,80304
d00947,2015,2023,5,17,1500.0,True,80304
d00948,2023,2023,1,1,100.0,True,80302
d00949,2017,2026,3,5,888.7,True,80302
d00950,2017,2017,1,1,100.0,True,80304
d00951,2017,2017,1,1,50.0,False,
d00952,2021,2023,2,3,225.0,True,80301
d00953,2025,2025,1,1,100.0,False,
d00954,2021,2025,2,3,200.0,True,80304
d00955,2023,2023,1,1,100.0,False,
d00956,2019,2019,1,1,100.0,True,80302
d00957,2023,2023,1,1,100.0,True,80304
d00958,2019,2019,1,1,100.0,True,07876
d00959,2019,2019,1,1,50.0,True,80302
d00960,2019,2019,1,2,80.0,True,80302
d00961,2015,2015,1,1,100.0,True,80303
d00962,2023,2023,1,1,100.0,True,80026
d00963,2021,2021,1,1,260.53000000000003,False,
d00964,2023,2023,1,1,100.0,True,98862
d00965,2023,2023,1,3,300.0,True,80304
d00966,2023,2023,1,1,100.0,True,94705
d00967,2017,2017,1,1,25.0,True,80304
d00968,2019,2019,1,1,50.0,True,80304
d00969,2019,2019,1,1,50.0,True,80304
d00970,2017,2017,1,1,150.0,True,80302
d00971,2015,2015,1,1,50.0,True,80302
d00972,2023,2023,1,1,100.0,True,80504
d00973,2017,2017,1,1,50.0,True,80303
d00974,2020,2026,4,11,4090.61,False,
d00975,2017,2017,1,1,100.0,False,
d00976,2019,2019,1,1,20.0,True,80027
d00977,2021,2021,1,1,100.0,True,80301
d00978,2015,2015,1,1,25.0,True,80303
d00979,2015,2015,1,1,50.0,False,
d00980,2017,2017,1,1,7000.0,True,80303
d00981,2026,2026,1,1,100.0,False,
d00982,2020,2020,1,1,52.23,False,
d00983,2019,2019,1,1,25.0,True,90031
d00984,2023,2023,1,1,50.0,True,81303
d00985,2022,2023,2,2,150.0,True,80302
d00986,2015,2015,1,1,25.0,True,07866
d00987,2019,2020,2,2,200.0,True,80303
d00988,2020,2020,1,1,108.0,True,80501
d00989,2015,2025,2,2,125.0,True,02114
d00990,2015,2015,1,1,100.0,True,80302
d00991,2025,2025,1,1,100.0,False,
d00992,2016,2017,2,2,75.0,True,80304
d00993,2019,2019,1,1,15.0,True,60016
d00994,2023,2025,2,2,150.0,True,80226
d00995,2017,2017,1,1,25.0,False,
d00996,2023,2023,1,1,250.0,True,80301
d00997,2019,2019,1,1,100.0,False,
d00998,2017,2017,1,1,20.0,True,20002
d00999,2015,2015,1,1,25.0,True,80304
d01000,2017,2017,1,1,100.0,True,81428
d01001,2023,2023,1,1,100.0,True,80501
d01002,2019,2020,2,2,1100.0,True,80305
d01003,2025,2025,1,1,100.0,False,
d01004,2020,2020,1,1,26.27,False,
d01005,2020,2020,1,1,250.0,True,80302
d01006,2017,2017,1,1,50.0,True,80305
d01007,2015,2015,1,1,25.0,True,80303
d01008,2017,2017,1,1,20.0,True,80304
d01009,2021,2021,1,1,50.0,True,80303
d01010,2019,2019,1,1,100.0,False,
d01011,2017,2017,1,1,25.0,True,80301
d01012,2015,2015,1,1,10.0,True,11222
d01013,2021,2021,1,1,100.0,True,80302
d01014,2020,2020,1,1,20.0,False,
d01015,2020,2021,2,2,156.38,False,
d01016,2017,2017,1,1,5.0,True,80303
d01017,2023,2023,1,1,100.0,True,80304
d01018,2022,2022,1,1,125.0,True,80305
d01019,2019,2019,1,1,100.0,True,80304
d01020,2026,2026,1,1,100.0,False,
d01021,2019,2019,1,2,200.0,True,80305
d01022,2017,2026,2,2,200.0,True,80304
d01023,2021,2021,1,1,45.0,False,
d01024,2015,2019,2,2,150.0,True,80304
d01025,2015,2017,2,5,425.0,True,80302
d01026,2015,2015,1,1,100.0,False,
d01027,2017,2017,1,1,25.0,False,
d01028,2015,2015,1,1,100.0,True,80303
d01029,2015,2017,2,2,150.0,True,84124
d01030,2022,2022,1,1,100.0,True,10031
d01031,2021,2021,1,1,25.0,True,80305
d01032,2015,2015,1,1,25.0,True,80302
d01033,2017,2022,4,8,501.27,True,80304
d01034,2016,2016,1,1,50.0,True,80302
d01035,2019,2019,1,1,50.0,True,80301
d01036,2017,2017,1,1,25.0,True,80302
d01037,2020,2025,4,4,300.0,False,
d01038,2015,2015,1,2,70.0,False,
d01039,2019,2019,1,1,50.0,True,80127
d01040,2023,2023,1,2,200.0,True,80302
d01041,2019,2025,2,2,200.0,True,80304
d01042,2021,2021,1,1,50.0,False,
d01043,2021,2022,2,4,184.77,True,80305
d01044,2015,2015,1,1,22.52,True,80302
d01045,2019,2019,1,1,100.0,True,80246
d01046,2023,2026,2,2,150.0,True,30083
d01047,2026,2026,1,1,100.0,False,
d01048,2020,2020,1,1,8.0,True,80301
d01049,2015,2023,3,3,300.0,True,80303
d01050,2017,2017,1,1,50.0,True,80305
d01051,2023,2023,1,1,100.0,False,
d01052,2021,2021,1,2,35.0,True,80305
d01053,2015,2015,1,1,100.0,True,80305
d01054,2026,2026,1,1,25.0,False,
d01055,2026,2026,1,1,100.0,False,
d01056,2026,2026,1,1,100.0,False,
d01057,2017,2017,1,4,400.0,True,80304
d01058,2017,2017,1,1,50.0,False,
d01059,2025,2025,1,1,25.0,False,
d01060,2017,2017,1,1,50.0,True,34236
d01061,2021,2025,2,2,50.0,False,
d01062,2021,2021,1,1,500.0,False,
d01063,2023,2023,1,1,100.0,False,
d01064,2021,2025,4,9,904.15,True,80302
d01065,2026,2026,1,1,100.0,False,
d01066,2023,2025,2,4,400.0,False,
d01067,2015,2015,1,1,50.0,True,80301
d01068,2017,2017,1,1,20.0,False,
d01069,2019,2019,1,1,10.0,True,10021
d01070,2017,2025,2,2,135.0,False,
d01071,2019,2019,1,1,50.0,True,40165
d01072,2021,2025,3,3,120.0,True,11225
d01073,2021,2025,3,3,250.0,True,80304
d01074,2017,2017,1,1,50.0,True,27514
d01075,2017,2017,1,1,100.0,True,80304
d01076,2017,2017,1,1,50.0,True,80304
d01077,2023,2026,2,2,200.0,True,80304
d01078,2023,2026,2,2,200.0,True,80301
d01079,2019,2019,1,1,30.0,True,80303
d01080,2020,2020,1,1,20.0,True,48108
d01081,2015,2015,1,1,100.0,True,80303
d01082,2015,2023,2,3,5100.0,True,80303
d01083,2021,2021,1,1,52.23,False,
d01084,2015,2019,4,4,365.0,True,80302
d01085,2016,2016,1,1,5.0,True,80303
d01086,2021,2021,1,1,100.0,True,80301
d01087,2021,2021,1,1,100.0,True,81611
d01088,2015,2015,1,1,75.0,True,80210
d01089,2017,2023,3,3,2115.0,True,80305
d01090,2023,2023,1,1,100.0,True,80304
d01091,2015,2015,1,1,12.0,True,80303
d01092,2025,2025,1,1,25.0,False,
d01093,2015,2015,1,1,100.0,True,80305
d01094,2023,2023,1,1,100.0,True,80304
d01095,2017,2017,1,1,25.0,False,
d01096,2017,2017,1,1,100.0,True,80211
d01097,2015,2023,5,13,1068.6,True,80302
d01098,2015,2015,1,2,96.5,True,80504
d01099,2023,2023,1,1,9.0,True,13624
d01100,2021,2021,1,1,26.27,False,
d01101,2023,2023,1,1,25.0,True,80305
d01102,2022,2022,1,1,25.0,True,80027
d01103,2019,2019,1,1,50.0,True,80304
d01104,2015,2015,1,1,100.0,True,80302
d01105,2015,2022,5,9,625.0,True,80303
d01106,2015,2025,2,3,200.0,True,80305
d01107,2022,2022,1,1,50.0,True,80304
d01108,2015,2015,1,1,100.0,False,
d01109,2019,2019,1,1,100.0,True,80302
d01110,2017,2025,4,4,800.0,True,80302
d01111,2026,2026,1,1,25.0,False,
d01112,2023,2023,1,1,50.0,True,80303
d01113,2026,2026,1,1,25.0,False,
d01114,2017,2017,1,1,5.0,True,80304
d01115,2019,2019,1,1,25.0,True,55352
d01116,2019,2025,3,3,300.0,True,90034
d01117,2026,2026,1,1,100.0,False,
d01118,2015,2020,3,3,150.0,False,
d01119,2015,2017,2,4,2300.0,True,80503
d01120,2015,2019,3,8,449.0,True,80304
d01121,2023,2023,1,1,50.0,True,01880
d01122,2023,2023,1,2,200.0,True,80302
d01123,2015,2015,1,1,100.0,True,10028
d01124,2021,2021,1,1,100.0,True,80305
d01125,2015,2015,1,5,500.0,True,80304
d01126,2015,2015,1,1,100.0,True,81301
d01127,2017,2025,2,2,200.0,False,
d01128,2021,2026,3,3,300.0,True,80301
d01129,2021,2021,1,1,100.0,True,80305
d01130,2015,2015,1,1,50.0,True,80303
d01131,2019,2019,1,4,85.0,True,80304
d01132,2015,2015,1,1,970.7,True,80301
d01133,2015,2020,2,2,129.15,False,
d01134,2015,2015,1,1,25.0,True,80534
d01135,2021,2021,1,1,50.0,True,80302
d01136,2015,2017,2,2,45.0,True,80301
d01137,2020,2020,1,1,25.0,False,
d01138,2025,2025,1,1,100.0,False,
d01139,2023,2023,1,1,25.0,True,80302
d01140,2017,2017,1,1,100.0,True,80303
d01141,2021,2021,1,1,100.0,True,80304
d01142,2023,2023,1,1,100.0,True,80302
d01143,2023,2023,1,1,25.0,True,80304
d01144,2023,2023,1,1,1030.26,True,80301
d01145,2021,2021,1,1,104.15,False,
d01146,2025,2025,1,1,100.0,False,
d01147,2023,2023,1,1,100.0,True,80305
d01148,2017,2017,1,1,5.0,True,64116
d01149,2017,2017,1,1,250.0,False,
d01150,2021,2021,1,1,50.0,True,48864
d01151,2015,2015,1,1,50.0,True,80305
d01152,2017,2017,1,1,50.0,True,60010
d01153,2023,2023,1,1,100.0,True,96002
d01154,2020,2020,1,1,26.27,False,
d01155,2019,2019,1,1,50.0,True,19464
d01156,2015,2023,5,6,750.0,True,80304
d01157,2017,2017,1,1,5.0,True,80487
d01158,2023,2023,1,1,25.0,True,80125
d01159,2020,2020,1,1,26.27,False,
d01160,2020,2020,1,1,8.0,True,75039
d01161,2015,2015,1,1,25.0,True,80304
d01162,2019,2019,1,1,50.0,True,80304
d01163,2021,2021,1,1,100.0,False,
d01164,2021,2021,1,1,156.07,True,80303
d01165,2015,2015,1,1,100.0,True,80202
d01166,2017,2023,4,4,800.0,True,80305
d01167,2025,2025,1,1,25.0,False,
d01168,2019,2019,1,1,50.0,True,80302
d01169,2019,2019,1,2,150.0,True,80304
d01170,2015,2015,1,1,100.0,True,80303
d01171,2021,2021,1,1,50.0,True,20901
d01172,2025,2025,1,1,100.0,False,
d01173,2015,2015,1,1,50.0,True,81657
d01174,2023,2023,1,1,80.0,True,80301
d01175,2017,2017,1,1,25.0,True,80503
d01176,2025,2026,2,2,125.0,False,
d01177,2015,2026,5,8,475.0,True,80305
d01178,2019,2019,1,1,25.0,False,
d01179,2023,2023,1,1,26.0,True,80302
d01180,2020,2020,1,1,52.23,False,
d01181,2015,2021,4,6,200.0,True,80303
d01182,2020,2020,1,1,250.0,False,
d01183,2024,2024,1,1,250.0,False,
d01184,2019,2019,1,1,50.0,True,07722
d01185,2025,2025,1,1,100.0,True,20001
d01186,2015,2026,5,9,630.7,True,80304
d01187,2017,2017,1,1,5.0,True,80305
d01188,2017,2026,3,3,153.04,True,80304
d01189,2024,2024,1,1,21.1,False,
d01190,2023,2023,1,1,50.0,True,80304
d01191,2017,2017,1,1,25.0,True,02664
d01192,2019,2019,1,1,100.0,True,80305
d01193,2021,2021,1,1,100.0,True,80301
d01194,2023,2023,1,1,100.0,True,80503
d01195,2021,2021,1,1,21.4,False,
d01196,2017,2017,1,1,100.0,True,80302
d01197,2021,2021,1,1,25.0,True,80303
d01198,2025,2025,1,1,100.0,False,
d01199,2023,2023,1,1,40.0,True,80301
d01200,2023,2023,1,1,100.0,True,80302
d01201,2021,2021,1,1,10.0,True,80306
d01202,2021,2021,1,1,50.0,False,
d01203,2015,2015,1,1,50.0,True,80303
d01204,2021,2021,1,1,25.0,True,94611
d01205,2015,2015,1,1,100.0,True,10036
d01206,2020,2020,1,1,21.08,False,
d01207,2023,2023,1,1,100.0,True,80302
d01208,2023,2023,1,1,20.0,True,80020
d01209,2015,2015,1,2,75.0,True,80303
d01210,2017,2017,1,1,75.0,True,80304
d01211,2021,2021,1,1,100.0,True,19014
d01212,2019,2019,1,2,75.0,True,80304
d01213,2021,2021,1,1,50.0,True,80303
d01214,2025,2025,1,1,20.6,False,
d01215,2020,2020,1,1,1000.0,True,80602
d01216,2021,2021,1,1,50.0,True,80303
d01217,2015,2015,1,1,100.0,True,59601
d01218,2015,2015,1,1,2500.0,True,80301
d01219,2021,2021,1,1,5.5,False,
d01220,2019,2019,1,1,25.0,True,15213
d01221,2019,2019,1,1,100.0,True,80306
d01222,2020,2020,1,1,104.15,False,
d01223,2020,2020,1,1,26.27,False,
d01224,2019,2019,1,1,20.0,True,80302
d01225,2023,2026,2,2,124.48,False,
d01226,2019,2019,1,1,100.0,True,80305
d01227,2019,2019,1,1,100.0,True,19003
d01228,2017,2017,1,1,25.0,True,80302
