report,table,line,year,basis,unit,value,ocr,text,status,confirmed,pages
2020,fte,Arts,2019,adopted,fte,3.5,3.5,3.5,agree,both readings,295-296
2020,fte,Arts,2020,adopted,fte,3.5,3.5,3.5,agree,both readings,295-296
2020,fte,Open Space / Mountain Parks,2011,adopted,fte,85.6,85.6,85.6,agree,both readings,295-296
2020,fte,Open Space / Mountain Parks,2012,adopted,fte,89.6,89.6,89.6,agree,both readings,295-296
2020,fte,Open Space / Mountain Parks,2013,adopted,fte,91.6,91.6,91.6,agree,both readings,295-296
2020,fte,Open Space / Mountain Parks,2014,adopted,fte,95.35,95.35,95.35,agree,both readings,295-296
2020,fte,Open Space / Mountain Parks,2015,adopted,fte,102.35,102.35,102.35,agree,both readings,295-296
2020,fte,Open Space / Mountain Parks,2016,adopted,fte,117.15,117.15,117.15,agree,both readings,295-296
2020,fte,Open Space / Mountain Parks,2017,adopted,fte,128.4,128.4,128.4,agree,both readings,295-296
2020,fte,Open Space / Mountain Parks,2018,adopted,fte,126.18,126.18,126.18,agree,both readings,295-296
2020,fte,Open Space / Mountain Parks,2019,adopted,fte,121.6,121.6,121.6,agree,both readings,295-296
2020,fte,Open Space / Mountain Parks,2020,adopted,fte,125.35,125.35,125.35,agree,both readings,295-296
2020,fte,Housing and Human Services,2011,adopted,fte,53.39,53.39,53.39,agree,both readings,295-296
2020,fte,Housing and Human Services,2012,adopted,fte,46.73,46.73,46.73,agree,both readings,295-296
2020,fte,Housing and Human Services,2013,adopted,fte,48.34,48.34,48.34,agree,both readings,295-296
2020,fte,Housing and Human Services,2014,adopted,fte,48.91,48.91,48.91,agree,both readings,295-296
2020,fte,Housing and Human Services,2015,adopted,fte,50.39,50.39,,ocr only,another report,295-296
2020,fte,Housing and Human Services,2016,adopted,fte,52.14,52.14,,ocr only,another report,295-296
2020,fte,Housing and Human Services,2017,adopted,fte,-,-,,ocr only,another report,295-296
2020,fte,Housing and Human Services,2018,adopted,fte,-,-,,ocr only,another report,295-296
2020,fte,Housing and Human Services,2019,adopted,fte,-,-,,ocr only,another report,295-296
2020,fte,Housing and Human Services,2020,adopted,fte,-,-,,ocr only,another report,295-296
2020,fte,Housing,2011,adopted,fte,-,-,-,agree,both readings,295-296
2020,fte,Housing,2012,adopted,fte,-,-,-,agree,both readings,295-296
2020,fte,Housing,2013,adopted,fte,-,-,-,agree,both readings,295-296
2020,fte,Housing,2014,adopted,fte,-,-,-,agree,both readings,295-296
2020,fte,Housing,2015,adopted,fte,-,-,-,agree,both readings,295-296
2020,fte,Housing,2016,adopted,fte,-,-,-,agree,both readings,295-296
2020,fte,Housing,2017,adopted,fte,15.95,15.95,15.95,agree,both readings,295-296
2020,fte,Housing,2018,adopted,fte,16.35,16.35,16.35,agree,both readings,295-296
2020,fte,Housing,2019,adopted,fte,15.35,15.35,15.35,agree,both readings,295-296
2020,fte,Housing,2020,adopted,fte,15.35,15.35,15.35,agree,both readings,295-296
2020,fte,Human Services,2011,adopted,fte,-,-,-,agree,both readings,295-296
2020,fte,Human Services,2012,adopted,fte,-,-,-,agree,both readings,295-296
2020,fte,Human Services,2013,adopted,fte,-,-,-,agree,both readings,295-296
2020,fte,Human Services,2014,adopted,fte,-,-,-,agree,both readings,295-296
2020,fte,Human Services,2015,adopted,fte,-,-,-,agree,both readings,295-296
2020,fte,Human Services,2016,adopted,fte,-,-,-,agree,both readings,295-296
2020,fte,Human Services,2017,adopted,fte,35.05,35.05,35.05,agree,both readings,295-296
2020,fte,Human Services,2018,adopted,fte,36.22,36.22,36.22,agree,both readings,295-296
2020,fte,Human Services,2019,adopted,fte,33.22,33.22,33.22,agree,both readings,295-296
2020,fte,Human Services,2020,adopted,fte,33.22,33.22,33.22,agree,both readings,295-296
2020,fte,Total,2011,adopted,fte,1230.5,1230.5,1230.5,agree,both readings,295-296
2020,fte,Total,2012,adopted,fte,1243.2,1243.2,1243.2,agree,both readings,295-296
2020,fte,Total,2013,adopted,fte,1260.62,1260.62,1260.62,agree,both readings,295-296
2020,fte,Total,2014,adopted,fte,1286.01,1286.01,1286.01,agree,both readings,295-296
2020,fte,Total,2015,adopted,fte,1358.77,1358.77,1358.77,agree,both readings,295-296
2020,fte,Total,2016,adopted,fte,1419.15,1419.15,1419.15,agree,both readings,295-296
2020,fte,Total,2017,adopted,fte,1447.36,1447.36,1447.36,agree,both readings,295-296
2020,fte,Total,2018,adopted,fte,1451.09,1451.09,1451.09,agree,both readings,295-296
2020,fte,Total,2019,adopted,fte,1432.58,1432.58,1432.58,agree,both readings,295-296
2020,fte,Total,2020,adopted,fte,1442.17,1442.17,1442.17,agree,both readings,295-296
2020,gf,Sales and use taxes,2020,adopted,thousands,66076,66076,66076,agree,both readings,49-50
2020,gf,Sales and use taxes,2020,final,thousands,66076,66076,66076,agree,both readings,49-50
2020,gf,Sales and use taxes,2020,actual,thousands,65098,65098,65098,agree,both readings,49-50
2020,gf,Sales and use taxes,2020,variance,thousands,-978,-978,-978,agree,both readings,49-50
2020,gf,General property taxes,2020,adopted,thousands,42629,42629,42629,agree,both readings,49-50
2020,gf,General property taxes,2020,final,thousands,42629,42629,42629,agree,both readings,49-50
2020,gf,General property taxes,2020,actual,thousands,42573,42573,42573,agree,both readings,49-50
2020,gf,General property taxes,2020,variance,thousands,-56,-56,-56,agree,both readings,49-50
2020,gf,Accommodations taxes,2020,adopted,thousands,10659,10659,10659,agree,both readings,49-50
2020,gf,Accommodations taxes,2020,final,thousands,10659,10659,10659,agree,both readings,49-50
2020,gf,Accommodations taxes,2020,actual,thousands,4007,4007,4007,agree,both readings,49-50
2020,gf,Accommodations taxes,2020,variance,thousands,-6652,-6652,-6652,agree,both readings,49-50
2020,gf,Occupation taxes,2020,adopted,thousands,9947,9947,9947,agree,both readings,49-50
2020,gf,Occupation taxes,2020,final,thousands,9947,9947,9947,agree,both readings,49-50
2020,gf,Occupation taxes,2020,actual,thousands,9833,9833,9833,agree,both readings,49-50
2020,gf,Occupation taxes,2020,variance,thousands,-114,-114,-114,agree,both readings,49-50
2020,gf,Specific ownership & tobacco taxes,2020,adopted,thousands,2409,2409,2409,agree,both readings,49-50
2020,gf,Specific ownership & tobacco taxes,2020,final,thousands,2409,2409,2409,agree,both readings,49-50
2020,gf,Specific ownership & tobacco taxes,2020,actual,thousands,2603,2603,2603,agree,both readings,49-50
2020,gf,Specific ownership & tobacco taxes,2020,variance,thousands,194,194,194,agree,both readings,49-50
2020,gf,Excise taxes,2020,adopted,thousands,950,950,950,agree,both readings,49-50
2020,gf,Excise taxes,2020,final,thousands,950,950,950,agree,both readings,49-50
2020,gf,Excise taxes,2020,actual,thousands,1024,1024,1024,agree,both readings,49-50
2020,gf,Excise taxes,2020,variance,thousands,74,74,74,agree,both readings,49-50
2020,gf,Charges for services,2020,adopted,thousands,6001,6001,6001,agree,both readings,49-50
2020,gf,Charges for services,2020,final,thousands,6010,6010,6010,agree,both readings,49-50
2020,gf,Charges for services,2020,actual,thousands,3879,3879,3879,agree,both readings,49-50
2020,gf,Charges for services,2020,variance,thousands,-2131,-2131,-2131,agree,both readings,49-50
2020,gf,Sale of goods,2020,adopted,thousands,75,75,75,agree,both readings,49-50
2020,gf,Sale of goods,2020,final,thousands,75,75,75,agree,both readings,49-50
2020,gf,Sale of goods,2020,actual,thousands,153,153,153,agree,both readings,49-50
2020,gf,Sale of goods,2020,variance,thousands,78,78,78,agree,both readings,49-50
2020,gf,"Licenses, permits and fines",2020,adopted,thousands,6680,6680,6680,agree,both readings,49-50
2020,gf,"Licenses, permits and fines",2020,final,thousands,6780,6780,6780,agree,both readings,49-50
2020,gf,"Licenses, permits and fines",2020,actual,thousands,4748,4748,4748,agree,both readings,49-50
2020,gf,"Licenses, permits and fines",2020,variance,thousands,-2032,-2032,-2032,agree,both readings,49-50
2020,gf,Intergovernmental,2020,adopted,thousands,1629,1629,1629,agree,both readings,49-50
2020,gf,Intergovernmental,2020,final,thousands,7233,7233,7233,agree,both readings,49-50
2020,gf,Intergovernmental,2020,actual,thousands,2545,2545,2545,agree,both readings,49-50
2020,gf,Intergovernmental,2020,variance,thousands,-4688,-4688,-4688,agree,both readings,49-50
2020,gf,"Leases, rents and royalties",2020,adopted,thousands,295,295,295,agree,both readings,49-50
2020,gf,"Leases, rents and royalties",2020,final,thousands,295,295,295,agree,both readings,49-50
2020,gf,"Leases, rents and royalties",2020,actual,thousands,157,157,157,agree,both readings,49-50
2020,gf,"Leases, rents and royalties",2020,variance,thousands,-138,-138,-138,agree,both readings,49-50
2020,gf,Interest and investment earnings,2020,adopted,thousands,750,750,750,agree,both readings,49-50
2020,gf,Interest and investment earnings,2020,final,thousands,750,750,750,agree,both readings,49-50
2020,gf,Interest and investment earnings,2020,actual,thousands,951,951,951,agree,both readings,49-50
2020,gf,Interest and investment earnings,2020,variance,thousands,201,201,201,agree,both readings,49-50
2020,gf,Other,2020,adopted,thousands,1020,1020,1020,agree,both readings,49-50
2020,gf,Other,2020,final,thousands,2140,2140,2140,agree,both readings,49-50
2020,gf,Other,2020,actual,thousands,2330,2330,2330,agree,both readings,49-50
2020,gf,Other,2020,variance,thousands,190,190,190,agree,both readings,49-50
2020,gf,Total revenues,2020,adopted,thousands,149120,149120,149120,agree,both readings,49-50
2020,gf,Total revenues,2020,final,thousands,155953,155953,155953,agree,both readings,49-50
2020,gf,Total revenues,2020,actual,thousands,139901,139901,139901,agree,both readings,49-50
2020,gf,Total revenues,2020,variance,thousands,-16052,-16052,-16052,agree,both readings,49-50
2020,gf,General Government,2020,adopted,thousands,17121,17121,17121,agree,both readings,49-50
2020,gf,General Government,2020,final,thousands,24081,24081,24081,agree,both readings,49-50
2020,gf,General Government,2020,actual,thousands,17649,17649,17649,agree,both readings,49-50
2020,gf,General Government,2020,variance,thousands,6432,6432,6432,agree,both readings,49-50
2020,gf,Administrative Services,2020,adopted,thousands,22081,22081,22081,agree,both readings,49-50
2020,gf,Administrative Services,2020,final,thousands,41819,41819,41819,agree,both readings,49-50
2020,gf,Administrative Services,2020,actual,thousands,29061,29061,29061,agree,both readings,49-50
2020,gf,Administrative Services,2020,variance,thousands,12758,12758,12758,agree,both readings,49-50
2020,gf,Public Safety,2020,adopted,thousands,60628,60628,60628,agree,both readings,49-50
2020,gf,Public Safety,2020,final,thousands,66039,66039,66039,agree,both readings,49-50
2020,gf,Public Safety,2020,actual,thousands,61541,61541,61541,agree,both readings,49-50
2020,gf,Public Safety,2020,variance,thousands,4498,4498,4498,agree,both readings,49-50
2020,gf,Public Works,2020,adopted,thousands,12378,12378,12378,agree,both readings,49-50
2020,gf,Public Works,2020,final,thousands,22766,22766,22766,agree,both readings,49-50
2020,gf,Public Works,2020,actual,thousands,14406,14406,14406,agree,both readings,49-50
2020,gf,Public Works,2020,variance,thousands,8360,8360,8360,agree,both readings,49-50
2020,gf,Planning & Development Services,2020,adopted,thousands,2837,2837,2837,agree,both readings,49-50
2020,gf,Planning & Development Services,2020,final,thousands,3894,3894,3894,agree,both readings,49-50
2020,gf,Planning & Development Services,2020,actual,thousands,3228,3228,3228,agree,both readings,49-50
2020,gf,Planning & Development Services,2020,variance,thousands,666,666,666,agree,both readings,49-50
2020,gf,Culture and Recreation,2020,adopted,thousands,14431,14431,14431,agree,both readings,49-50
2020,gf,Culture and Recreation,2020,final,thousands,16565,16565,16565,agree,both readings,49-50
2020,gf,Culture and Recreation,2020,actual,thousands,13131,13131,13131,agree,both readings,49-50
2020,gf,Culture and Recreation,2020,variance,thousands,3434,3434,3434,agree,both readings,49-50
2020,gf,Open Space and Mountain Parks,2020,adopted,thousands,185,185,185,agree,both readings,49-50
2020,gf,Open Space and Mountain Parks,2020,final,thousands,185,185,185,agree,both readings,49-50
2020,gf,Open Space and Mountain Parks,2020,actual,thousands,242,242,242,agree,both readings,49-50
2020,gf,Open Space and Mountain Parks,2020,variance,thousands,-57,-57,-57,agree,both readings,49-50
2020,gf,Housing and Human Services,2020,adopted,thousands,12909,12909,12909,agree,both readings,49-50
2020,gf,Housing and Human Services,2020,final,thousands,16876,16876,16876,agree,both readings,49-50
2020,gf,Housing and Human Services,2020,actual,thousands,12591,12591,12591,agree,both readings,49-50
2020,gf,Housing and Human Services,2020,variance,thousands,4285,4285,4285,agree,both readings,49-50
2020,gf,Principal,2020,adopted,thousands,2795,2795,2795,agree,both readings,49-50
2020,gf,Principal,2020,final,thousands,2795,2795,2795,agree,both readings,49-50
2020,gf,Principal,2020,actual,thousands,3657,3657,3657,agree,both readings,49-50
2020,gf,Principal,2020,variance,thousands,-862,-862,-862,agree,both readings,49-50
2020,gf,Interest,2020,adopted,thousands,1647,1647,1647,agree,both readings,49-50
2020,gf,Interest,2020,final,thousands,1647,1647,1647,agree,both readings,49-50
2020,gf,Interest,2020,actual,thousands,1710,1710,1710,agree,both readings,49-50
2020,gf,Interest,2020,variance,thousands,-63,-63,-63,agree,both readings,49-50
2020,gf,Total expenditures,2020,adopted,thousands,147012,147012,147012,agree,both readings,49-50
2020,gf,Total expenditures,2020,final,thousands,196667,196667,196667,agree,both readings,49-50
2020,gf,Total expenditures,2020,actual,thousands,157216,157216,157216,agree,both readings,49-50
2020,gf,Total expenditures,2020,variance,thousands,39451,39451,39451,agree,both readings,49-50
2020,gf,Excess (deficiency) of revenues over (under) expenditures,2020,adopted,thousands,2108,2108,,ocr only,own arithmetic,49-50
2020,gf,Excess (deficiency) of revenues over (under) expenditures,2020,final,thousands,-40714,-40714,,ocr only,own arithmetic,49-50
2020,gf,Excess (deficiency) of revenues over (under) expenditures,2020,actual,thousands,-17315,-17315,,ocr only,own arithmetic,49-50
2020,gf,Excess (deficiency) of revenues over (under) expenditures,2020,variance,thousands,23399,23399,,ocr only,own arithmetic,49-50
2020,gf,Transfers in,2020,adopted,thousands,11170,11170,11170,agree,both readings,49-50
2020,gf,Transfers in,2020,final,thousands,11767,11767,11767,agree,both readings,49-50
2020,gf,Transfers in,2020,actual,thousands,11170,11170,11170,agree,both readings,49-50
2020,gf,Transfers in,2020,variance,thousands,-597,-597,-597,agree,both readings,49-50
2020,gf,Transfers out,2020,adopted,thousands,-17819,-17819,-17819,agree,both readings,49-50
2020,gf,Transfers out,2020,final,thousands,-20103,-20103,-20103,agree,both readings,49-50
2020,gf,Transfers out,2020,actual,thousands,-17819,-17819,-17819,agree,both readings,49-50
2020,gf,Transfers out,2020,variance,thousands,2284,2284,2284,agree,both readings,49-50
2020,gf,Total other financing sources (uses),2020,adopted,thousands,-6649,-6649,-6649,agree,both readings,49-50
2020,gf,Total other financing sources (uses),2020,final,thousands,-8336,-8336,-8336,agree,both readings,49-50
2020,gf,Total other financing sources (uses),2020,actual,thousands,-6649,-6649,-6649,agree,both readings,49-50
2020,gf,Total other financing sources (uses),2020,variance,thousands,1687,1687,1687,agree,both readings,49-50
2020,gf,Net change in fund balance,2020,adopted,thousands,-4541,-4541,-4541,agree,both readings,49-50
2020,gf,Net change in fund balance,2020,final,thousands,-49050,-49050,-49050,agree,both readings,49-50
2020,gf,Net change in fund balance,2020,actual,thousands,-23964,-23964,-23964,agree,both readings,49-50
2020,gf,Net change in fund balance,2020,variance,thousands,25086,25086,25086,agree,both readings,49-50
2020,legal,Assessed value,2020,actual,thousands,4038453,4038453,4038453,agree,both readings,289-290
2020,legal,Debt limit - 3% of assessed value,2020,actual,thousands,121154,121154,121154,agree,both readings,289-290
2021,fundbal,Sales and use taxes,2012,actual,thousands,97397,97397,,ocr only,another report,281-282
2021,fundbal,Sales and use taxes,2013,actual,thousands,104136,104136,,ocr only,another report,281-282
2021,fundbal,Sales and use taxes,2014,actual,thousands,116316,116316,,ocr only,another report,281-282
2021,fundbal,Sales and use taxes,2015,actual,thousands,131323,131323,,ocr only,another report,281-282
2021,fundbal,General property taxes,2012,actual,thousands,29474,29474,,ocr only,another report,281-282
2021,fundbal,General property taxes,2013,actual,thousands,29434,29434,,ocr only,another report,281-282
2021,fundbal,General property taxes,2014,actual,thousands,30353,30353,,ocr only,another report,281-282
2021,fundbal,General property taxes,2015,actual,thousands,30846,30846,,ocr only,another report,281-282
