countyfips,year,age,totalpopulation
13,2005,51,4288
13,2005,52,4275
13,2005,53,4202
13,2005,54,3849
13,2005,55,3913
13,2005,56,3595
13,2005,57,3524
13,2005,58,3494
13,2005,59,2556
13,2005,60,2453
13,2005,61,2343
13,2005,62,2182
13,2005,63,1863
13,2005,64,1619
13,2005,65,1516
13,2005,66,1574
13,2005,67,1645
13,2005,68,1562
13,2005,69,1344
13,2005,70,1339
13,2005,71,1199
13,2005,72,1210
13,2005,73,1157
13,2005,74,1063
13,2005,75,1018
13,2005,76,964
13,2005,77,935
13,2005,78,921
13,2005,79,796
13,2005,80,759
13,2005,81,754
13,2005,82,695
13,2005,83,563
13,2005,84,596
13,2005,85,542
13,2005,86,476
13,2005,87,427
13,2005,88,366
13,2005,89,336
13,2005,90,1294
13,2006,0,3448
13,2006,1,3423
13,2006,2,3490
13,2006,3,3492
13,2006,4,3355
13,2006,5,3343
13,2006,6,3199
13,2006,7,3298
13,2006,8,3353
13,2006,9,3318
13,2006,10,3474
13,2006,11,3419
13,2006,12,3495
13,2006,13,3668
13,2006,14,3648
13,2006,15,3631
13,2006,16,3752
13,2006,17,3648
13,2006,18,4939
13,2006,19,6937
13,2006,20,7295
13,2006,21,6817
13,2006,22,5799
13,2006,23,4552
13,2006,24,3497
13,2006,25,3127
13,2006,26,2732
13,2006,27,2910
13,2006,28,4319
13,2006,29,5123
13,2006,30,5575
13,2006,31,5438
13,2006,32,4090
13,2006,33,3964
13,2006,34,4138
13,2006,35,4311
13,2006,36,4512
13,2006,37,3852
13,2006,38,3754
13,2006,39,3908
13,2006,40,3873
13,2006,41,4540
13,2006,42,4376
13,2006,43,4568
13,2006,44,4559
13,2006,45,4706
13,2006,46,4947
13,2006,47,4624
13,2006,48,4836
13,2006,49,4655
13,2006,50,4624
13,2006,51,4695
13,2006,52,4107
13,2006,53,4329
13,2006,54,4185
13,2006,55,3824
13,2006,56,3920
13,2006,57,3492
13,2006,58,3520
13,2006,59,3471
13,2006,60,2518
13,2006,61,2428
13,2006,62,2293
13,2006,63,2158
13,2006,64,1609
13,2006,65,1501
13,2006,66,1611
13,2006,67,1692
13,2006,68,1601
13,2006,69,1365
13,2006,70,1352
13,2006,71,1210
13,2006,72,1217
13,2006,73,1169
13,2006,74,1064
13,2006,75,1023
13,2006,76,954
13,2006,77,930
13,2006,78,916
13,2006,79,788
13,2006,80,753
13,2006,81,750
13,2006,82,697
13,2006,83,558
13,2006,84,598
13,2006,85,550
13,2006,86,476
13,2006,87,432
13,2006,88,368
13,2006,89,335
13,2006,90,1317
13,2007,0,3391
13,2007,1,3412
13,2007,2,3449
13,2007,3,3559
13,2007,4,3502
13,2007,5,3417
13,2007,6,3365
13,2007,7,3271
13,2007,8,3459
13,2007,9,3376
13,2007,10,3454
13,2007,11,3453
13,2007,12,3560
13,2007,13,3474
13,2007,14,3652
13,2007,15,3607
13,2007,16,3749
13,2007,17,3716
13,2007,18,5018
13,2007,19,6827
13,2007,20,7224
13,2007,21,7040
13,2007,22,6057
13,2007,23,4710
13,2007,24,4014
13,2007,25,3595
13,2007,26,3046
13,2007,27,2792
13,2007,28,3259
13,2007,29,4798
13,2007,30,5855
13,2007,31,5346
13,2007,32,4441
13,2007,33,3815
13,2007,34,3900
13,2007,35,4235
13,2007,36,4300
13,2007,37,4401
13,2007,38,3838
13,2007,39,3855
13,2007,40,4004
13,2007,41,4110
13,2007,42,4419
13,2007,43,4331
13,2007,44,4572
13,2007,45,4559
13,2007,46,4734
13,2007,47,4827
13,2007,48,4631
13,2007,49,4731
13,2007,50,4682
13,2007,51,4616
13,2007,52,4451
13,2007,53,4151
13,2007,54,4300
13,2007,55,4127
13,2007,56,3833
13,2007,57,3766
13,2007,58,3484
13,2007,59,3481
13,2007,60,3402
13,2007,61,2481
13,2007,62,2361
13,2007,63,2268
13,2007,64,1611
13,2007,65,1497
13,2007,66,1663
13,2007,67,1750
13,2007,68,1654
13,2007,69,1395
13,2007,70,1375
13,2007,71,1231
13,2007,72,1233
13,2007,73,1188
13,2007,74,1070
13,2007,75,1034
13,2007,76,954
13,2007,77,931
13,2007,78,916
13,2007,79,788
13,2007,80,752
13,2007,81,753
13,2007,82,701
13,2007,83,559
13,2007,84,606
13,2007,85,560
13,2007,86,482
13,2007,87,440
13,2007,88,374
13,2007,89,340
13,2007,90,1349
13,2008,0,3318
13,2008,1,3352
13,2008,2,3442
13,2008,3,3531
13,2008,4,3564
13,2008,5,3574
13,2008,6,3440
13,2008,7,3445
13,2008,8,3451
13,2008,9,3474
13,2008,10,3533
13,2008,11,3420
13,2008,12,3612
13,2008,13,3531
13,2008,14,3450
13,2008,15,3601
13,2008,16,3729
13,2008,17,3694
13,2008,18,5022
13,2008,19,6890
13,2008,20,7153
13,2008,21,6978
13,2008,22,6357
13,2008,23,4973
13,2008,24,4133
13,2008,25,4147
13,2008,26,3483
13,2008,27,3114
13,2008,28,3182
13,2008,29,3677
13,2008,30,5610
13,2008,31,5537
13,2008,32,4227
13,2008,33,4098
13,2008,34,3744
13,2008,35,4012
13,2008,36,4232
13,2008,37,4182
13,2008,38,4380
13,2008,39,3957
13,2008,40,3965
13,2008,41,4283
13,2008,42,3981
13,2008,43,4359
13,2008,44,4337
13,2008,45,4561
13,2008,46,4585
13,2008,47,4605
13,2008,48,4832
13,2008,49,4515
13,2008,50,4763
13,2008,51,4678
13,2008,52,4345
13,2008,53,4504
13,2008,54,4124
13,2008,55,4226
13,2008,56,4154
13,2008,57,3655
13,2008,58,3762
13,2008,59,3443
13,2008,60,3410
13,2008,61,3346
13,2008,62,2407
13,2008,63,2343
13,2008,64,1660
13,2008,65,1537
13,2008,66,1766
13,2008,67,1865
13,2008,68,1758
13,2008,69,1468
13,2008,70,1440
13,2008,71,1288
13,2008,72,1286
13,2008,73,1243
13,2008,74,1109
13,2008,75,1077
13,2008,76,980
13,2008,77,960
13,2008,78,945
13,2008,79,809
13,2008,80,775
13,2008,81,777
13,2008,82,728
13,2008,83,574
13,2008,84,630
13,2008,85,588
13,2008,86,500
13,2008,87,463
13,2008,88,390
13,2008,89,354
13,2008,90,1423
13,2009,0,3197
13,2009,1,3248
13,2009,2,3359
13,2009,3,3507
13,2009,4,3503
13,2009,5,3618
13,2009,6,3568
13,2009,7,3500
13,2009,8,3625
13,2009,9,3432
13,2009,10,3631
13,2009,11,3460
13,2009,12,3570
13,2009,13,3548
13,2009,14,3477
13,2009,15,3378
13,2009,16,3710
13,2009,17,3632
13,2009,18,4925
13,2009,19,6857
13,2009,20,7237
13,2009,21,6882
13,2009,22,6308
13,2009,23,5225
13,2009,24,4301
13,2009,25,4238
13,2009,26,3936
13,2009,27,3498
13,2009,28,3528
13,2009,29,3568
13,2009,30,4281
13,2009,31,5148
13,2009,32,4196
13,2009,33,3841
13,2009,34,3969
13,2009,35,3832
13,2009,36,3989
13,2009,37,4072
13,2009,38,4134
13,2009,39,4499
13,2009,40,4054
13,2009,41,4253
13,2009,42,4102
13,2009,43,3896
13,2009,44,4350
13,2009,45,4302
13,2009,46,4578
13,2009,47,4435
13,2009,48,4601
13,2009,49,4692
13,2009,50,4549
13,2009,51,4759
13,2009,52,4373
13,2009,53,4404
13,2009,54,4477
13,2009,55,4040
13,2009,56,4270
13,2009,57,3929
13,2009,58,3657
13,2009,59,3715
13,2009,60,3367
13,2009,61,3348
13,2009,62,3232
13,2009,63,2395
13,2009,64,2439
13,2009,65,1593
13,2009,66,2046
13,2009,67,1887
13,2009,68,1836
13,2009,69,1616
13,2009,70,1425
13,2009,71,1466
13,2009,72,1236
13,2009,73,1303
13,2009,74,1144
13,2009,75,1113
13,2009,76,997
13,2009,77,963
13,2009,78,954
13,2009,79,884
13,2009,80,790
13,2009,81,769
13,2009,82,784
13,2009,83,650
13,2009,84,593
13,2009,85,646
13,2009,86,530
13,2009,87,505
13,2009,88,434
13,2009,89,350
13,2009,90,1482
13,2010,0,3134
13,2010,1,3137
13,2010,2,3316
13,2010,3,3484
13,2010,4,3486
13,2010,5,3602
13,2010,6,3626
13,2010,7,3651
13,2010,8,3724
13,2010,9,3559
13,2010,10,3620
13,2010,11,3518
13,2010,12,3663
13,2010,13,3443
13,2010,14,3499
13,2010,15,3359
13,2010,16,3529
13,2010,17,3622
13,2010,18,5239
13,2010,19,7283
13,2010,20,7260
13,2010,21,6898
13,2010,22,6043
13,2010,23,4874
13,2010,24,4381
13,2010,25,4444
13,2010,26,3858
13,2010,27,3993
13,2010,28,4025
13,2010,29,3958
13,2010,30,4179
13,2010,31,3748
13,2010,32,3796
13,2010,33,3806
13,2010,34,3710
13,2010,35,4226
13,2010,36,3700
13,2010,37,3885
13,2010,38,4107
13,2010,39,4330
13,2010,40,4747
13,2010,41,4267
13,2010,42,3992
13,2010,43,4019
13,2010,44,3860
13,2010,45,4474
13,2010,46,4288
13,2010,47,4479
13,2010,48,4437
13,2010,49,4486
13,2010,50,4844
13,2010,51,4477
13,2010,52,4436
13,2010,53,4471
13,2010,54,4374
13,2010,55,4409
13,2010,56,4019
13,2010,57,4043
13,2010,58,3937
13,2010,59,3528
13,2010,60,3690
13,2010,61,3206
13,2010,62,3264
13,2010,63,3244
13,2010,64,2273
13,2010,65,2354
13,2010,66,2129
13,2010,67,2198
13,2010,68,1721
13,2010,69,1640
13,2010,70,1532
13,2010,71,1420
13,2010,72,1397
13,2010,73,1209
13,2010,74,1191
13,2010,75,1150
13,2010,76,989
13,2010,77,991
13,2010,78,960
13,2010,79,872
13,2010,80,873
13,2010,81,778
13,2010,82,784
13,2010,83,683
13,2010,84,690
13,2010,85,599
13,2010,86,587
13,2010,87,538
13,2010,88,467
13,2010,89,378
13,2010,90,335
13,2010,91,284
13,2010,92,222
13,2010,93,168
13,2010,94,140
13,2010,95,101
13,2010,96,90
13,2010,97,49
13,2010,98,36
13,2010,99,26
13,2010,100,45
13,2011,0,3011
13,2011,1,3145
13,2011,2,3167
13,2011,3,3350
13,2011,4,3541
13,2011,5,3558
13,2011,6,3674
13,2011,7,3703
13,2011,8,3726
13,2011,9,3799
13,2011,10,3620
13,2011,11,3688
13,2011,12,3570
13,2011,13,3708
13,2011,14,3488
13,2011,15,3540
13,2011,16,3409
13,2011,17,3775
13,2011,18,5470
13,2011,19,7117
13,2011,20,7495
13,2011,21,7100
13,2011,22,6235
13,2011,23,4911
13,2011,24,4239
13,2011,25,4007
13,2011,26,4468
13,2011,27,3949
13,2011,28,4061
13,2011,29,4106
13,2011,30,3929
13,2011,31,4184
13,2011,32,3746
13,2011,33,3815
13,2011,34,3866
13,2011,35,3746
13,2011,36,4260
13,2011,37,3749
13,2011,38,3949
13,2011,39,4178
13,2011,40,4355
13,2011,41,4772
13,2011,42,4327
13,2011,43,4047
13,2011,44,4061
13,2011,45,3852
13,2011,46,4502
13,2011,47,4306
13,2011,48,4483
13,2011,49,4466
13,2011,50,4461
13,2011,51,4838
13,2011,52,4486
13,2011,53,4436
13,2011,54,4461
13,2011,55,4317
13,2011,56,4380
13,2011,57,3995
13,2011,58,4009
13,2011,59,3901
13,2011,60,3468
13,2011,61,3646
13,2011,62,3166
13,2011,63,3222
13,2011,64,3211
13,2011,65,2275
13,2011,66,2364
13,2011,67,2130
13,2011,68,2209
13,2011,69,1729
13,2011,70,1633
13,2011,71,1536
13,2011,72,1425
13,2011,73,1402
13,2011,74,1207
13,2011,75,1179
13,2011,76,1144
13,2011,77,970
13,2011,78,975
13,2011,79,936
13,2011,80,849
13,2011,81,850
13,2011,82,755
13,2011,83,760
13,2011,84,654
13,2011,85,658
13,2011,86,574
13,2011,87,551
13,2011,88,501
13,2011,89,430
13,2011,90,342
13,2011,91,300
13,2011,92,249
13,2011,93,191
13,2011,94,143
13,2011,95,118
13,2011,96,82
13,2011,97,72
13,2011,98,37
13,2011,99,28
13,2011,100,46
13,2012,0,2967
13,2012,1,3025
13,2012,2,3179
13,2012,3,3206
13,2012,4,3431
13,2012,5,3633
13,2012,6,3637
13,2012,7,3768
13,2012,8,3791
13,2012,9,3816
13,2012,10,3864
13,2012,11,3708
13,2012,12,3737
13,2012,13,3618
13,2012,14,3766
13,2012,15,3529
13,2012,16,3607
13,2012,17,3683
13,2012,18,5602
13,2012,19,7389
13,2012,20,7306
13,2012,21,7340
13,2012,22,6448
13,2012,23,5144
13,2012,24,4305
13,2012,25,3936
13,2012,26,4036
13,2012,27,4636
13,2012,28,4077
13,2012,29,4142
13,2012,30,4119
13,2012,31,3970
13,2012,32,4201
13,2012,33,3778
13,2012,34,3884
13,2012,35,3874
13,2012,36,3825
13,2012,37,4318
13,2012,38,3828
13,2012,39,4034
13,2012,40,4184
13,2012,41,4417
13,2012,42,4845
13,2012,43,4391
13,2012,44,4087
13,2012,45,4012
13,2012,46,3925
13,2012,47,4517
13,2012,48,4303
13,2012,49,4542
13,2012,50,4394
13,2012,51,4482
13,2012,52,4864
13,2012,53,4478
13,2012,54,4422
13,2012,55,4361
13,2012,56,4321
13,2012,57,4357
13,2012,58,3957
13,2012,59,3973
13,2012,60,3805
13,2012,61,3449
13,2012,62,3599
13,2012,63,3126
13,2012,64,3198
13,2012,65,3184
13,2012,66,2284
13,2012,67,2345
13,2012,68,2143
13,2012,69,2207
13,2012,70,1702
13,2012,71,1642
13,2012,72,1537
13,2012,73,1424
13,2012,74,1388
13,2012,75,1182
13,2012,76,1176
13,2012,77,1118
13,2012,78,954
13,2012,79,941
13,2012,80,909
13,2012,81,828
13,2012,82,822
13,2012,83,733
13,2012,84,718
13,2012,85,623
13,2012,86,636
13,2012,87,529
13,2012,88,511
13,2012,89,458
13,2012,90,384
13,2012,91,304
13,2012,92,258
13,2012,93,213
13,2012,94,163
13,2012,95,120
13,2012,96,94
13,2012,97,65
13,2012,98,55
13,2012,99,29
13,2012,100,48
13,2013,0,2974
13,2013,1,2980
13,2013,2,3057
13,2013,3,3217
13,2013,4,3299
13,2013,5,3528
13,2013,6,3704
13,2013,7,3731
13,2013,8,3854
13,2013,9,3882
13,2013,10,3870
13,2013,11,3962
13,2013,12,3740
13,2013,13,3776
13,2013,14,3676
13,2013,15,3794
13,2013,16,3603
13,2013,17,3902
13,2013,18,5479
13,2013,19,7550
13,2013,20,7533
13,2013,21,7135
13,2013,22,6675
13,2013,23,5370
13,2013,24,4537
13,2013,25,4034
13,2013,26,3946
13,2013,27,4228
13,2013,28,4809
13,2013,29,4122
13,2013,30,4171
13,2013,31,4171
13,2013,32,3992
13,2013,33,4227
13,2013,34,3835
13,2013,35,3844
13,2013,36,3984
13,2013,37,3875
13,2013,38,4402
13,2013,39,3912
13,2013,40,4010
13,2013,41,4271
13,2013,42,4486
13,2013,43,4903
13,2013,44,4415
13,2013,45,3990
13,2013,46,4126
13,2013,47,3933
13,2013,48,4498
13,2013,49,4385
13,2013,50,4418
13,2013,51,4435
13,2013,52,4521
13,2013,53,4842
13,2013,54,4458
13,2013,55,4281
13,2013,56,4395
13,2013,57,4302
13,2013,58,4306
13,2013,59,3919
13,2013,60,3846
13,2013,61,3806
13,2013,62,3402
13,2013,63,3552
13,2013,64,3112
13,2013,65,3142
13,2013,66,3191
13,2013,67,2247
13,2013,68,2358
13,2013,69,2128
13,2013,70,2144
13,2013,71,1714
13,2013,72,1638
13,2013,73,1529
13,2013,74,1397
13,2013,75,1342
13,2013,76,1180
13,2013,77,1144
13,2013,78,1096
13,2013,79,913
13,2013,80,911
13,2013,81,883
13,2013,82,796
13,2013,83,797
13,2013,84,682
13,2013,85,681
13,2013,86,605
13,2013,87,576
13,2013,88,490
13,2013,89,466
13,2013,90,406
13,2013,91,341
13,2013,92,258
13,2013,93,221
13,2013,94,180
13,2013,95,136
13,2013,96,94
13,2013,97,73
13,2013,98,49
13,2013,99,42
13,2013,100,48
13,2014,0,2943
13,2014,1,2977
13,2014,2,2998
13,2014,3,3079
13,2014,4,3308
13,2014,5,3379
13,2014,6,3564
13,2014,7,3772
13,2014,8,3787
13,2014,9,3920
13,2014,10,3902
13,2014,11,3954
13,2014,12,3955
13,2014,13,3749
13,2014,14,3815
13,2014,15,3675
13,2014,16,3857
13,2014,17,3900
13,2014,18,5644
13,2014,19,7435
13,2014,20,7620
13,2014,21,7310
13,2014,22,6422
13,2014,23,5572
13,2014,24,4719
13,2014,25,4247
13,2014,26,3958
13,2014,27,4100
13,2014,28,4357
13,2014,29,4747
13,2014,30,4127
13,2014,31,4198
13,2014,32,4156
13,2014,33,3970
13,2014,34,4231
13,2014,35,3719
13,2014,36,3953
13,2014,37,3999
13,2014,38,3928
13,2014,39,4463
13,2014,40,3839
13,2014,41,4098
13,2014,42,4317
13,2014,43,4517
13,2014,44,4892
13,2014,45,4246
13,2014,46,4130
13,2014,47,4111
13,2014,48,3895
13,2014,49,4596
13,2014,50,4207
13,2014,51,4469
13,2014,52,4477
13,2014,53,4484
13,2014,54,4804
13,2014,55,4269
13,2014,56,4339
13,2014,57,4375
13,2014,58,4242
13,2014,59,4260
13,2014,60,3765
13,2014,61,3868
13,2014,62,3752
13,2014,63,3358
13,2014,64,3544
13,2014,65,3050
13,2014,66,3165
13,2014,67,3128
13,2014,68,2272
13,2014,69,2343
13,2014,70,2052
13,2014,71,2175
13,2014,72,1714
13,2014,73,1630
13,2014,74,1495
13,2014,75,1342
13,2014,76,1347
13,2014,77,1149
13,2014,78,1127
13,2014,79,1044
13,2014,80,885
13,2014,81,888
13,2014,82,849
13,2014,83,777
13,2014,84,733
13,2014,85,647
13,2014,86,668
13,2014,87,540
13,2014,88,533
13,2014,89,446
13,2014,90,410
13,2014,91,360
13,2014,92,288
13,2014,93,221
13,2014,94,188
13,2014,95,152
13,2014,96,105
13,2014,97,73
13,2014,98,54
13,2014,99,37
13,2014,100,59
13,2015,0,2884
13,2015,1,2976
13,2015,2,3029
13,2015,3,3056
13,2015,4,3223
13,2015,5,3441
13,2015,6,3458
13,2015,7,3684
13,2015,8,3879
13,2015,9,3907
13,2015,10,3979
13,2015,11,4045
13,2015,12,3980
13,2015,13,4004
13,2015,14,3837
13,2015,15,3850
13,2015,16,3790
13,2015,17,4231
13,2015,18,5671
13,2015,19,7716
13,2015,20,7554
13,2015,21,7473
13,2015,22,6671
13,2015,23,5409
13,2015,24,4999
13,2015,25,4555
13,2015,26,4222
13,2015,27,4230
13,2015,28,4338
13,2015,29,4341
13,2015,30,4855
13,2015,31,4233
13,2015,32,4249
13,2015,33,4195
13,2015,34,4028
13,2015,35,4109
13,2015,36,3911
13,2015,37,4016
13,2015,38,4106
13,2015,39,4040
13,2015,40,4396
13,2015,41,3999
13,2015,42,4194
13,2015,43,4394
13,2015,44,4547
13,2015,45,4700
13,2015,46,4482
13,2015,47,4153
13,2015,48,4101
13,2015,49,4048
13,2015,50,4402
13,2015,51,4319
13,2015,52,4569
13,2015,53,4473
13,2015,54,4488
13,2015,55,4600
13,2015,56,4396
13,2015,57,4362
13,2015,58,4345
13,2015,59,4231
13,2015,60,4099
13,2015,61,3843
13,2015,62,3845
13,2015,63,3735
13,2015,64,3389
13,2015,65,3432
13,2015,66,3061
13,2015,67,3070
13,2015,68,3156
13,2015,69,2239
13,2015,70,2226
13,2015,71,2082
13,2015,72,2162
13,2015,73,1696
13,2015,74,1575
13,2015,75,1415
13,2015,76,1346
13,2015,77,1302
13,2015,78,1128
13,2015,79,1059
13,2015,80,1006
13,2015,81,858
13,2015,82,848
13,2015,83,824
13,2015,84,702
13,2015,85,693
13,2015,86,640
13,2015,87,584
13,2015,88,497
13,2015,89,482
13,2015,90,387
13,2015,91,362
13,2015,92,299
13,2015,93,244
13,2015,94,188
13,2015,95,157
13,2015,96,114
13,2015,97,81
13,2015,98,53
13,2015,99,41
13,2015,100,61
13,2016,0,2834
13,2016,1,2886
13,2016,2,2998
13,2016,3,3056
13,2016,4,3183
13,2016,5,3331
13,2016,6,3482
13,2016,7,3545
13,2016,8,3756
13,2016,9,3964
13,2016,10,3918
13,2016,11,4095
13,2016,12,4013
13,2016,13,3981
13,2016,14,4056
13,2016,15,3823
13,2016,16,3935
13,2016,17,4144
13,2016,18,5902
13,2016,19,7696
13,2016,20,7709
13,2016,21,7321
13,2016,22,6760
13,2016,23,5627
13,2016,24,4796
13,2016,25,4849
13,2016,26,4468
13,2016,27,4513
13,2016,28,4476
13,2016,29,4263
13,2016,30,4423
13,2016,31,4948
13,2016,32,4253
13,2016,33,4238
13,2016,34,4197
13,2016,35,3831
13,2016,36,4314
13,2016,37,3932
13,2016,38,4089
13,2016,39,4185
13,2016,40,3918
13,2016,41,4562
13,2016,42,4055
13,2016,43,4224
13,2016,44,4368
13,2016,45,4278
13,2016,46,4952
13,2016,47,4447
13,2016,48,4083
13,2016,49,4239
13,2016,50,3797
13,2016,51,4490
13,2016,52,4382
13,2016,53,4507
13,2016,54,4423
13,2016,55,4211
13,2016,56,4713
13,2016,57,4372
13,2016,58,4278
13,2016,59,4285
13,2016,60,4000
13,2016,61,4161
13,2016,62,3775
13,2016,63,3785
13,2016,64,3737
13,2016,65,3280
13,2016,66,3467
13,2016,67,2966
13,2016,68,3122
13,2016,69,3114
13,2016,70,2117
13,2016,71,2279
13,2016,72,2079
13,2016,73,2144
13,2016,74,1637
13,2016,75,1485
13,2016,76,1432
13,2016,77,1304
13,2016,78,1287
13,2016,79,1058
13,2016,80,1025
13,2016,81,981
13,2016,82,823
13,2016,83,830
13,2016,84,741
13,2016,85,671
13,2016,86,695
13,2016,87,554
13,2016,88,539
13,2016,89,452
13,2016,90,418
13,2016,91,344
13,2016,92,298
13,2016,93,254
13,2016,94,207
13,2016,95,158
13,2016,96,117
13,2016,97,88
13,2016,98,59
13,2016,99,42
13,2016,100,65
13,2017,0,2615
13,2017,1,2831
13,2017,2,2900
13,2017,3,3017
13,2017,4,3190
13,2017,5,3289
13,2017,6,3357
13,2017,7,3562
13,2017,8,3605
13,2017,9,3832
13,2017,10,3955
13,2017,11,4033
13,2017,12,4036
13,2017,13,3997
13,2017,14,4024
13,2017,15,4020
13,2017,16,3907
13,2017,17,4312
13,2017,18,5772
13,2017,19,7848
13,2017,20,7632
13,2017,21,7444
13,2017,22,6587
13,2017,23,5717
13,2017,24,4771
13,2017,25,4476
13,2017,26,4547
13,2017,27,4665
13,2017,28,4706
13,2017,29,4300
13,2017,30,4347
13,2017,31,4515
13,2017,32,4947
13,2017,33,4223
13,2017,34,4232
13,2017,35,3934
13,2017,36,4046
13,2017,37,4315
13,2017,38,3996
13,2017,39,4158
13,2017,40,4017
13,2017,41,4087
13,2017,42,4605
13,2017,43,4069
13,2017,44,4179
13,2017,45,4059
13,2017,46,4545
13,2017,47,4892
13,2017,48,4352
13,2017,49,4237
13,2017,50,3924
13,2017,51,3886
13,2017,52,4560
13,2017,53,4306
13,2017,54,4442
13,2017,55,4108
13,2017,56,4337
13,2017,57,4685
13,2017,58,4275
13,2017,59,4213
13,2017,60,4018
13,2017,61,4079
13,2017,62,4080
13,2017,63,3713
13,2017,64,3792
13,2017,65,3585
13,2017,66,3310
13,2017,67,3331
13,2017,68,3018
13,2017,69,3063
13,2017,70,2908
13,2017,71,2173
13,2017,72,2269
13,2017,73,2051
13,2017,74,2050
13,2017,75,1524
13,2017,76,1504
13,2017,77,1399
13,2017,78,1303
13,2017,79,1210
13,2017,80,1032
13,2017,81,1011
13,2017,82,946
13,2017,83,813
13,2017,84,740
13,2017,85,707
13,2017,86,682
13,2017,87,594
13,2017,88,512
13,2017,89,492
13,2017,90,389
13,2017,91,373
13,2017,92,281
13,2017,93,253
13,2017,94,216
13,2017,95,175
13,2017,96,115
13,2017,97,90
13,2017,98,63
13,2017,99,44
13,2017,100,68
13,2018,0,2570
13,2018,1,2616
13,2018,2,2847
13,2018,3,2923
13,2018,4,3169
13,2018,5,3305
13,2018,6,3310
13,2018,7,3439
13,2018,8,3622
13,2018,9,3686
13,2018,10,3817
13,2018,11,4083
13,2018,12,3963
13,2018,13,4015
13,2018,14,4047
13,2018,15,3985
13,2018,16,4117
13,2018,17,4309
13,2018,18,5902
13,2018,19,7863
13,2018,20,7750
13,2018,21,7363
13,2018,22,6703
13,2018,23,5559
13,2018,24,5092
13,2018,25,4687
13,2018,26,4320
13,2018,27,4905
13,2018,28,4982
13,2018,29,4509
13,2018,30,4406
13,2018,31,4456
13,2018,32,4533
13,2018,33,4897
13,2018,34,4206
13,2018,35,3905
13,2018,36,4187
13,2018,37,4043
13,2018,38,4379
13,2018,39,4068
13,2018,40,3965
13,2018,41,4224
13,2018,42,4136
13,2018,43,4623
13,2018,44,4021
13,2018,45,3850
13,2018,46,4359
13,2018,47,4492
13,2018,48,4778
13,2018,49,4547
13,2018,50,3887
13,2018,51,4041
13,2018,52,3968
13,2018,53,4481
13,2018,54,4249
13,2018,55,4098
13,2018,56,4268
13,2018,57,4326
13,2018,58,4584
13,2018,59,4223
13,2018,60,3933
13,2018,61,4131
13,2018,62,4008
13,2018,63,4023
13,2018,64,3739
13,2018,65,3640
13,2018,66,3646
13,2018,67,3185
13,2018,68,3421
13,2018,69,2971
13,2018,70,2852
13,2018,71,3016
13,2018,72,2177
13,2018,73,2248
13,2018,74,1961
13,2018,75,1903
13,2018,76,1561
13,2018,77,1456
13,2018,78,1392
13,2018,79,1210
13,2018,80,1172
13,2018,81,1014
13,2018,82,968
13,2018,83,931
13,2018,84,714
13,2018,85,706
13,2018,86,726
13,2018,87,572
13,2018,88,548
13,2018,89,465
13,2018,90,420
13,2018,91,346
13,2018,92,303
13,2018,93,238
13,2018,94,216
13,2018,95,182
13,2018,96,125
13,2018,97,88
13,2018,98,64
13,2018,99,49
13,2018,100,71
13,2019,0,2497
13,2019,1,2555
13,2019,2,2616
13,2019,3,2851
13,2019,4,3065
13,2019,5,3268
13,2019,6,3299
13,2019,7,3370
13,2019,8,3474
13,2019,9,3680
13,2019,10,3639
13,2019,11,3926
13,2019,12,3969
13,2019,13,3909
13,2019,14,4040
13,2019,15,3969
13,2019,16,4062
13,2019,17,4531
13,2019,18,5832
13,2019,19,7985
13,2019,20,7670
13,2019,21,7420
13,2019,22,6573
13,2019,23,5656
13,2019,24,4905
13,2019,25,5034
13,2019,26,4467
13,2019,27,4666
13,2019,28,5243
13,2019,29,4693
13,2019,30,4614
13,2019,31,4502
13,2019,32,4438
13,2019,33,4488
13,2019,34,4831
13,2019,35,3805
13,2019,36,4164
13,2019,37,4152
13,2019,38,4084
13,2019,39,4428
13,2019,40,3827
13,2019,41,4169
13,2019,42,4247
13,2019,43,4119
13,2019,44,4518
13,2019,45,3645
13,2019,46,4147
13,2019,47,4275
13,2019,48,4348
13,2019,49,4985
13,2019,50,4099
13,2019,51,3997
13,2019,52,4111
13,2019,53,3869
13,2019,54,4387
13,2019,55,3864
13,2019,56,4258
13,2019,57,4234
13,2019,58,4203
13,2019,59,4497
13,2019,60,3893
13,2019,61,4044
13,2019,62,4034
13,2019,63,3933
13,2019,64,4039
13,2019,65,3570
13,2019,66,3711
13,2019,67,3490
13,2019,68,3283
13,2019,69,3361
13,2019,70,2743
13,2019,71,2974
13,2019,72,3021
13,2019,73,2153
13,2019,74,2139
13,2019,75,1807
13,2019,76,1958
13,2019,77,1513
13,2019,78,1455
13,2019,79,1285
13,2019,80,1175
13,2019,81,1156
13,2019,82,972
13,2019,83,963
13,2019,84,811
13,2019,85,683
13,2019,86,736
13,2019,87,601
13,2019,88,531
13,2019,89,500
13,2019,90,398
13,2019,91,376
13,2019,92,281
13,2019,93,259
13,2019,94,207
13,2019,95,185
13,2019,96,131
13,2019,97,98
13,2019,98,63
13,2019,99,53
13,2019,100,76
13,2020,0,2538
13,2020,1,2520
13,2020,2,2588
13,2020,3,2651
13,2020,4,2887
13,2020,5,3101
13,2020,6,3304
13,2020,7,3334
13,2020,8,3403
13,2020,9,3504
13,2020,10,3708
13,2020,11,3665
