year,district_code,district_name,county_name,unit_type,teacher_fte_published,teacher_fte_school_sum,teacher_fte_difference,staff_certificated_fte,staff_noncertificated_fte,pupil_teacher_ratio,schools_published,schools_elementary,schools_middle,schools_senior,schools_other,schools_in_sum,enrollment_published,enrollment_school_sum,graduation_rate,dropout_rate,source
1992,1360,GUNNISON WATERSHED RE1J,GUNNISON,district,94.0,,,113.0,56.8,16.5,8,4,2,1,1,,1552,,,4.6,yearbook-1992-summary
1992,1380,HINSDALE COUNTY RE. 1,HINSDALE,district,4.5,,,5.5,5.6,6.9,1,1,0,0,0,,31,,,0.0,yearbook-1992-summary
1992,1390,HUERFANO RE-1,HUERFANO,district,51.8,,,57.8,50.8,15.5,4,2,1,1,0,,803,,,4.8,yearbook-1992-summary
1992,1400,LA VETA RE-2,HUERFANO,district,19.5,,,23.5,12.0,13.6,2,1,0,1,0,,265,,,0.0,yearbook-1992-summary
1992,1410,NORTH PARK R-1,JACKSON,district,24.9,,,28.9,15.6,13.5,2,1,0,1,0,,336,,,1.2,yearbook-1992-summary
1992,1420,JEFFERSON COUNTY R-1,JEFFERSON,district,3841.2,,,4582.4,2608.5,21.2,128,89,19,15,5,,81311,,,6.1,yearbook-1992-summary
1992,1430,EADS RE-1,KIOWA,district,21.7,,,25.7,16.1,14.2,3,1,1,1,0,,309,,,1.6,yearbook-1992-summary
1992,1440,PLAINVIEW RE-2,KIOWA,district,14.9,,,16.9,7.0,6.8,2,1,0,1,0,,101,,,4.3,yearbook-1992-summary
1992,1450,ARRIBA-FLAGLER C-20,KIT CARSON,district,20.6,,,24.6,10.2,12.1,2,1,0,1,0,,250,,,1.6,yearbook-1992-summary
1992,1460,HI-PLAINS R-23,KIT CARSON,district,16.2,,,18.2,11.0,7.8,2,1,0,1,0,,126,,,3.3,yearbook-1992-summary
1992,1480,STRATTON R-4,KIT CARSON,district,22.0,,,26.0,17.5,12.6,3,1,1,1,0,,278,,,0.0,yearbook-1992-summary
1992,1490,BETHUNE R-5,KIT CARSON,district,12.1,,,14.1,4.5,8.2,2,1,0,1,0,,99,,,5.0,yearbook-1992-summary
1992,1500,BURLINGTON RE-6J,KIT CARSON,district,59.5,,,68.5,31.3,14.7,3,1,1,1,0,,873,,,3.2,yearbook-1992-summary
1992,1510,LAKE COUNTY R-1,LAKE,district,65.7,,,76.8,46.3,17.0,3,1,1,1,0,,1118,,,8.5,yearbook-1992-summary
1992,1520,DURANGO 9-R,LA PLATA,district,254.4,,,297.4,160.8,17.0,10,6,2,1,1,,4335,,,4.4,yearbook-1992-summary
1992,1530,BAYFIELD 10 JT-R,LA PLATA,district,52.3,,,60.5,32.0,16.9,3,1,1,1,0,,883,,,5.1,yearbook-1992-summary
1992,1540,IGNACIO 11 JT,LA PLATA,district,66.0,,,78.0,50.1,15.2,5,2,1,1,1,,1004,,,2.4,yearbook-1992-summary
1992,1550,POUDRE R-1,LARIMER,district,1041.1,,,1249.7,635.7,19.2,40,28,7,3,2,,19988,,,4.1,yearbook-1992-summary
1992,1560,THOMPSON R-2J,LARIMER,district,625.9,,,739.9,439.3,20.1,25,17,4,3,1,,12559,,,3.3,yearbook-1992-summary
1992,1570,PARK (ESTES PARK) R-3,LARIMER,district,71.1,,,85.4,55.5,17.4,3,1,1,1,0,,1238,,,3.6,yearbook-1992-summary
1992,1580,TRINIDAD 1,LAS ANIMAS,district,97.0,,,111.0,63.2,16.3,5,3,1,1,0,,1578,,,3.3,yearbook-1992-summary
1992,1590,PRIMERO REORGANIZED 2,LAS ANIMAS,district,17.0,,,18.0,11.8,9.9,2,1,0,1,0,,168,,,0.0,yearbook-1992-summary
1992,1600,HOEHNE REORGANIZED 3,LAS ANIMAS,district,20.3,,,24.3,12.1,15.7,3,1,1,1,0,,319,,,0.0,yearbook-1992-summary
1992,1620,AGUILAR REORGANIZED 6,LAS ANIMAS,district,19.0,,,21.0,10.5,7.9,2,1,0,1,0,,151,,,0.0,yearbook-1992-summary
1992,1750,BRANSON REORGANIZED 82,LAS ANIMAS,district,8.2,,,9.2,3.8,5.0,2,1,0,1,0,,41,,,0.0,yearbook-1992-summary
1992,1760,KIM REORGANIZED 88,LAS ANIMAS,district,9.8,,,11.8,6.9,7.9,2,1,0,1,0,,77,,,0.0,yearbook-1992-summary
1992,1780,GENOA-HUGO C113,LINCOLN,district,22.6,,,25.6,11.8,11.4,2,1,0,1,0,,257,,,0.0,yearbook-1992-summary
1992,1790,LIMON RE-4J,LINCOLN,district,31.0,,,35.0,16.7,17.3,2,1,0,1,0,,535,,,2.2,yearbook-1992-summary
1992,1810,KARVAL RE-23,LINCOLN,district,10.3,,,11.3,6.4,8.8,2,1,0,1,0,,91,,,0.0,yearbook-1992-summary
1992,1828,VALLEY RE-1,LOGAN,district,168.0,,,192.3,93.6,16.3,9,5,1,2,1,,2734,,,1.0,yearbook-1992-summary
1992,1850,FRENCHMAN RE-3,LOGAN,district,18.7,,,21.4,9.2,9.4,2,1,0,1,0,,176,,,0.0,yearbook-1992-summary
1992,1860,BUFFALO RE-4,LOGAN,district,15.5,,,19.7,11.6,16.5,2,1,0,1,0,,256,,,0.0,yearbook-1992-summary
1992,1870,PLATEAU RE-5,LOGAN,district,18.0,,,19.0,6.1,8.4,2,1,0,1,0,,152,,,0.0,yearbook-1992-summary
1992,1980,DE BEQUE 49JT,MESA,district,14.0,,,16.5,8.0,8.7,2,1,0,1,0,,122,,,0.0,yearbook-1992-summary
1992,1990,PLATEAU VALLEY 50,MESA,district,30.5,,,36.5,18.4,18.0,4,1,1,1,1,,549,,,0.0,yearbook-1992-summary
1992,2000,MESA COUNTY VALLEY 51,MESA,district,974.9,,,1142.3,665.3,18.3,37,20,7,5,5,,17888,,,5.5,yearbook-1992-summary
1992,2010,CREEDE CONSOLIDATED 1,MINERAL,district,11.0,,,14.0,4.5,8.5,2,1,0,1,0,,94,,,0.0,yearbook-1992-summary
1992,2020,MOFFAT COUNTY RE:NO 1,MOFFAT,district,145.0,,,170.0,119.3,19.0,8,6,1,1,0,,2762,,,4.8,yearbook-1992-summary
1992,2035,MONTEZUMA-CORTEZ RE-1,MONTEZUMA,district,191.2,,,223.7,138.2,17.1,11,9,1,1,0,,3271,,,9.8,yearbook-1992-summary
1992,2055,DOLORES RE-4A,MONTEZUMA,district,36.5,,,41.5,26.4,17.2,3,1,1,1,0,,629,,,3.3,yearbook-1992-summary
1992,2070,MANCOS RE-6,MONTEZUMA,district,36.0,,,40.5,16.9,14.8,3,1,1,1,0,,534,,,2.8,yearbook-1992-summary
1992,2180,MONTROSE COUNTY RE-1J,MONTROSE,district,256.6,,,313.1,156.7,18.4,12,6,3,2,1,,4731,,,3.3,yearbook-1992-summary
1992,2190,WEST END RE-2,MONTROSE,district,30.2,,,34.8,25.6,16.6,3,1,1,1,0,,500,,,1.2,yearbook-1992-summary
1992,2395,BRUSH RE-2(J),MORGAN,district,89.5,,,102.5,55.3,15.8,4,2,1,1,0,,1418,,,3.9,yearbook-1992-summary
1992,2405,FORT MORGAN RE-3,MORGAN,district,170.3,,,196.5,134.2,17.1,7,4,1,1,1,,2905,,,4.6,yearbook-1992-summary
1992,2505,WELDON VALLEY RE-20(J),MORGAN,district,15.0,,,18.0,17.7,8.3,3,1,1,1,0,,125,,,3.0,yearbook-1992-summary
1992,2515,WIGGINS RE-50(J),MORGAN,district,34.0,,,41.0,16.2,14.8,3,1,1,1,0,,503,,,2.0,yearbook-1992-summary
1992,2520,EAST OTERO R-1,OTERO,district,123.5,,,143.0,79.8,15.4,5,3,1,1,0,,1897,,,1.1,yearbook-1992-summary
1992,2530,ROCKY FORD R-2,OTERO,district,81.0,,,90.7,65.6,15.0,4,2,1,1,0,,1212,,,3.5,yearbook-1992-summary
1992,2535,MANZANOLA 3J,OTERO,district,18.0,,,21.0,9.5,14.2,2,1,0,1,0,,256,,,6.0,yearbook-1992-summary
1992,2540,FOWLER R-4J,OTERO,district,32.1,,,36.6,24.2,14.4,4,2,1,1,0,,463,,,1.9,yearbook-1992-summary
1992,2560,CHERAW 31,OTERO,district,21.0,,,24.0,11.4,9.3,3,1,1,1,0,,195,,,0.0,yearbook-1992-summary
1992,2570,SWINK 33,OTERO,district,25.5,,,28.9,13.0,13.1,2,1,0,1,0,,333,,,1.1,yearbook-1992-summary
1992,2580,OURAY R-1,OURAY,district,18.8,,,21.8,6.2,10.3,2,1,0,1,0,,194,,,0.0,yearbook-1992-summary
1992,2590,RIDGWAY R-2,OURAY,district,21.1,,,24.7,10.3,10.9,3,1,1,1,0,,231,,,0.0,yearbook-1992-summary
1992,2600,PLATTE CANYON 1,PARK,district,72.0,,,88.4,48.3,17.5,3,1,1,1,0,,1260,,,2.6,yearbook-1992-summary
1992,2610,PARK COUNTY RE-2,PARK,district,33.0,,,40.0,26.1,13.2,4,3,0,1,0,,437,,,3.2,yearbook-1992-summary
1992,2620,HOLYOKE RE-1J,PHILLIPS,district,39.0,,,44.0,23.7,15.7,2,1,0,1,0,,611,,,1.5,yearbook-1992-summary
1992,2630,HAXTUN RE-2J,PHILLIPS,district,25.0,,,29.0,13.6,12.2,2,1,0,1,0,,304,,,0.0,yearbook-1992-summary
1992,2640,ASPEN 1,PITKIN,district,77.3,,,85.5,35.6,14.6,3,1,1,1,0,,1125,,,0.4,yearbook-1992-summary
1992,2650,GRANADA RE-1,PROWERS,district,21.0,,,25.0,9.9,13.0,2,1,0,1,0,,274,,,0.0,yearbook-1992-summary
1992,2660,LAMAR RE-2,PROWERS,district,115.0,,,134.1,69.1,17.9,7,4,1,1,1,,2064,,,6.0,yearbook-1992-summary
1992,2670,HOLLY RE-3,PROWERS,district,24.0,,,26.0,16.1,15.0,2,1,0,1,0,,359,,,1.5,yearbook-1992-summary
1992,2680,WILEY RE-13 JT,PROWERS,district,21.0,,,24.0,14.5,15.4,2,1,0,1,0,,323,,,1.4,yearbook-1992-summary
1992,2690,PUEBLO CITY 60,PUEBLO,district,952.5,,,1120.5,601.6,19.2,35,23,6,4,2,,18297,,,4.9,yearbook-1992-summary
1992,2700,PUEBLO COUNTY RURAL 70,PUEBLO,district,227.4,,,273.4,194.6,19.4,14,7,5,2,0,,4406,,,4.0,yearbook-1992-summary
1992,2710,MEEKER RE1,RIO BLANCO,district,43.5,,,49.5,28.8,17.8,3,1,1,1,0,,776,,,3.0,yearbook-1992-summary
1992,2720,RANGELY RE-4,RIO BLANCO,district,43.5,,,52.5,28.6,18.3,3,1,1,1,0,,794,,,5.1,yearbook-1992-summary
1992,2730,DEL NORTE C-7,RIO GRANDE,district,48.4,,,56.4,32.1,15.0,4,2,1,1,0,,727,,,2.1,yearbook-1992-summary
1992,2740,MONTE VISTA C-8,RIO GRANDE,district,85.5,,,99.8,40.4,16.2,4,1,1,1,1,,1388,,,5.6,yearbook-1992-summary
1992,2750,SARGENT RE-33J,RIO GRANDE,district,32.2,,,37.2,20.4,13.9,2,1,0,1,0,,447,,,0.8,yearbook-1992-summary
1992,2760,HAYDEN RE-1,ROUTT,district,38.0,,,44.6,23.3,12.9,3,1,1,1,0,,491,,,1.1,yearbook-1992-summary
1992,2770,STEAMBOAT SPRINGS RE-2,ROUTT,district,112.2,,,127.2,54.2,15.7,4,2,1,1,0,,1760,,,2.9,yearbook-1992-summary
1992,2780,SOUTH ROUTT RE 3,ROUTT,district,31.5,,,34.9,18.5,12.2,3,1,1,1,0,,383,,,2.3,yearbook-1992-summary
1992,2790,MOUNTAIN VALLEY RE 1,SAGUACHE,district,21.0,,,23.6,13.0,9.5,2,1,0,1,0,,199,,,3.8,yearbook-1992-summary
1992,2800,MOFFAT 2,SAGUACHE,district,16.8,,,18.8,7.8,7.1,3,1,1,1,0,,119,,,0.0,yearbook-1992-summary
1992,2810,CENTER 26 JT.,SAGUACHE,district,48.0,,,53.0,26.9,13.8,3,1,1,1,0,,662,,,7.4,yearbook-1992-summary
1992,2820,SILVERTON 1,SAN JUAN,district,9.0,,,11.5,2.0,13.8,2,1,0,1,0,,124,,,7.7,yearbook-1992-summary
1992,2830,TELLURIDE R-1,SAN MIGUEL,district,27.4,,,34.4,11.8,14.7,3,1,1,1,0,,404,,,0.0,yearbook-1992-summary
1992,2840,NORWOOD R-2J,SAN MIGUEL,district,24.0,,,28.0,13.0,12.6,2,1,0,1,0,,303,,,6.0,yearbook-1992-summary
1992,2862,JULESBURG RE-1,SEDGWICK,district,26.6,,,30.6,13.2,12.8,2,1,0,1,0,,341,,,2.3,yearbook-1992-summary
1992,2865,PLATTE VALLEY RE-3,SEDGWICK,district,19.0,,,24.0,10.4,8.7,2,1,0,1,0,,165,,,0.0,yearbook-1992-summary
1992,3000,SUMMIT RE-1,SUMMIT,district,120.4,,,145.8,83.5,15.7,6,4,1,1,0,,1891,,,4.7,yearbook-1992-summary
1992,3010,CRIPPLE CREEK-VICTOR RE-1,TELLER,district,22.5,,,27.5,20.2,19.7,2,1,0,1,0,,443,,,3.3,yearbook-1992-summary
1992,3020,WOODLAND PARK RE-2,TELLER,district,131.0,,,149.5,77.9,19.3,4,2,1,1,0,,2532,,,3.4,yearbook-1992-summary
1992,3030,AKRON R-1,WASHINGTON,district,32.0,,,36.0,15.3,15.2,2,1,0,1,0,,485,,,3.2,yearbook-1992-summary
1992,3040,ARICKAREE R-2,WASHINGTON,district,16.0,,,19.0,15.6,8.6,2,1,0,1,0,,138,,,2.9,yearbook-1992-summary
1992,3050,OTIS R-3,WASHINGTON,district,18.0,,,22.0,10.8,10.4,2,1,0,1,0,,188,,,2.3,yearbook-1992-summary
1992,3060,LONE STAR 101,WASHINGTON,district,9.6,,,10.6,4.3,6.9,2,1,0,1,0,,66,,,0.0,yearbook-1992-summary
1992,3070,WOODLIN R-104,WASHINGTON,district,15.0,,,18.0,9.6,8.1,2,1,0,1,0,,122,,,0.0,yearbook-1992-summary
1992,3085,EATON RE-2,WELD,district,69.9,,,83.4,39.0,17.4,4,2,1,1,0,,1213,,,4.9,yearbook-1992-summary
1992,3090,KEENESBURG RE-3(J),WELD,district,67.0,,,74.0,43.3,18.6,4,3,0,1,0,,1244,,,2.2,yearbook-1992-summary
1992,3100,WINDSOR RE-4,WELD,district,111.0,,,133.8,68.9,16.5,5,3,1,1,0,,1828,,,3.5,yearbook-1992-summary
1992,3110,JOHNSTOWN-MILLIKEN RE-5J,WELD,district,63.5,,,75.5,50.0,19.0,4,2,1,1,0,,1204,,,4.4,yearbook-1992-summary
1992,3120,GREELEY 6,WELD,district,653.1,,,796.9,453.7,19.2,22,13,6,2,1,,12563,,,6.5,yearbook-1992-summary
1992,3130,PLATTE VALLEY RE-7,WELD,district,52.0,,,59.5,32.4,18.0,2,1,0,1,0,,936,,,1.4,yearbook-1992-summary
1992,3145,AULT-HIGHLAND RE-9,WELD,district,46.0,,,55.0,29.9,18.1,3,1,1,1,0,,833,,,5.1,yearbook-1992-summary
1992,3146,BRIGGSDALE RE-10,WELD,district,11.7,,,12.7,6.0,6.2,2,1,0,1,0,,73,,,0.0,yearbook-1992-summary
1992,3147,PRAIRIE RE-11,WELD,district,16.0,,,18.0,7.5,7.6,2,1,0,1,0,,121,,,0.0,yearbook-1992-summary
1992,3148,PAWNEE RE-12,WELD,district,15.1,,,16.1,7.7,6.4,2,1,0,1,0,,97,,,0.0,yearbook-1992-summary
1992,9030,MOUNTAIN BOCES,COLORADO BOCS,boces,15.5,,,32.6,0.0,4.7,2,0,0,0,2,,73,,,0.0,yearbook-1992-summary
1992,9095,NORTHWEST COLO BOCES,COLORADO BOCS,boces,3.9,,,17.5,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1992-summary
1993,,ARKANSAS VALLEY BOCES,COLORADO BOCES,boces,4.8,,,12.0,0.0,8.5,1,0,0,0,1,,41,,,0.0,yearbook-1993-summary
1993,,CONSOLIDATED C-1,CUSTER,district,25.0,,,30.0,19.9,16.5,2,1,0,1,0,,412,,,2.5,yearbook-1993-summary
1993,,EAST CENTRAL BOCES,COLORADO BOCES,boces,3.0,,,18.7,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1993-summary
1993,,EAST YUMA COUNTY RJ-2,YUMA,district,69.1,,,76.1,42.3,13.3,5,2,1,2,0,,920,,,1.8,yearbook-1993-summary
1993,,FORT LUPTON RE-8,WELD,district,118.5,,,144.5,125.5,21.5,4,2,1,1,0,,2545,,,8.3,yearbook-1993-summary
1993,,GARFIELD 16,GARFIELD,district,32.8,,,40.3,19.5,15.0,3,1,1,1,0,,493,,,4.7,yearbook-1993-summary
1993,,GARFIELD RE-2,GARFIELD,district,140.9,,,160.9,91.7,20.3,7,4,2,1,0,,2866,,,2.5,yearbook-1993-summary
1993,,GILCREST RE-1,WELD,district,100.0,,,119.5,63.7,18.1,6,3,2,1,0,,1813,,,4.4,yearbook-1993-summary
1993,,GRAND VALLEY BOCES,COLORADO BOCES,boces,0.0,,,0.0,0.0,0.0,1,0,0,0,1,,0,,,0.0,yearbook-1993-summary
1993,,NORTHEAST BOCES,COLORADO BOCES,boces,5.0,,,20.4,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1993-summary
1993,,NORTHERN COLO BOCES,COLORADO BOCES,boces,1.2,,,2.7,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1993-summary
1993,,PIKES PEAK BOCES,COLORADO BOCES,boces,11.4,,,34.9,0.0,3.9,1,0,0,0,1,,44,,,0.0,yearbook-1993-summary
1993,,RIO BLANCO BOCES,COLORADO BOCES,boces,8.6,,,12.6,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1993-summary
1993,,S PLATTE VALLEY BOCES,COLORADO BOCES,boces,3.1,,,16.6,0.0,19.7,1,0,0,0,1,,61,,,0.0,yearbook-1993-summary
1993,,SAN LUIS VALLEY BOCES,COLORADO BOCES,boces,12.9,,,27.3,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1993-summary
1993,,SOUTH CENTRAL BOCES,COLORADO BOCES,boces,1.0,,,20.0,0.0,0.0,0,0,0,0,0,,0,,,0.0,yearbook-1993-summary
1993,,SOUTHEASTERN BOCES,COLORADO BOCES,boces,3.0,,,15.0,0.0,21.0,0,0,0,0,0,,63,,,0.0,yearbook-1993-summary
1993,,SOUTHWEST BOCES,COLORADO BOCES,boces,2.0,,,11.5,0.0,40.5,1,0,0,0,1,,81,,,0.0,yearbook-1993-summary
1993,,WELD BOCES,COLORADO BOCES,boces,66.4,,,89.2,0.0,1.0,2,0,0,0,2,,65,,,0.0,yearbook-1993-summary
1993,,WEST YUMA COUNTY RJ-1,YUMA,district,75.4,,,82.4,37.0,12.7,5,2,1,2,0,,957,,,4.5,yearbook-1993-summary
1993,0010,MAPLETON 1,ADAMS,district,215.3,,,263.3,190.3,22.5,10,6,2,1,1,,4836,,,5.1,yearbook-1993-summary
1993,0020,NORTHGLENN-THORNTON 12,ADAMS,district,1169.5,,,1399.5,748.2,19.5,35,23,6,3,3,,22791,,,7.5,yearbook-1993-summary
1993,0030,ADAMS COUNTY 14,ADAMS,district,315.1,,,379.2,237.2,20.1,12,7,3,1,1,,6346,,,7.4,yearbook-1993-summary
1993,0040,BRIGHTON 27J,ADAMS,district,218.4,,,259.1,123.8,19.1,8,5,2,1,0,,4182,,,4.5,yearbook-1993-summary
1993,0050,BENNETT 29J,ADAMS,district,55.5,,,63.5,30.6,17.3,3,1,1,1,0,,961,,,3.7,yearbook-1993-summary
1993,0060,STRASBURG 31J,ADAMS,district,26.0,,,30.0,17.5,18.2,3,1,1,1,0,,473,,,0.8,yearbook-1993-summary
1993,0070,WESTMINSTER 50,ADAMS,district,621.1,,,713.8,430.0,18.2,23,15,4,2,2,,11335,,,7.5,yearbook-1993-summary
1993,0100,ALAMOSA RE-11J,ALAMOSA,district,141.6,,,167.6,92.4,17.6,6,3,1,1,1,,2493,,,2.6,yearbook-1993-summary
1993,0110,SANGRE DE CRISTO RE-22J,ALAMOSA,district,21.0,,,24.0,15.0,14.8,2,1,0,1,0,,311,,,0.0,yearbook-1993-summary
1993,0120,ENGLEWOOD 1,ARAPAHOE,district,218.4,,,261.5,150.1,20.8,9,5,2,1,1,,4533,,,10.8,yearbook-1993-summary
1993,0123,SHERIDAN 2,ARAPAHOE,district,92.0,,,108.9,69.0,21.0,5,3,1,1,0,,1928,,,5.3,yearbook-1993-summary
1993,0130,CHERRY CREEK 5,ARAPAHOE,district,1833.8,,,2102.3,1406.8,18.2,41,29,6,4,2,,33343,,,3.7,yearbook-1993-summary
1993,0140,LITTLETON 6,ARAPAHOE,district,851.3,,,1018.1,512.6,18.5,22,15,4,3,0,,15770,,,3.2,yearbook-1993-summary
1993,0170,DEER TRAIL 26J,ARAPAHOE,district,17.6,,,20.6,7.5,9.5,2,1,0,1,0,,168,,,2.4,yearbook-1993-summary
1993,0180,ADAMS-ARAPAHOE 28J,ARAPAHOE,district,1472.1,,,1776.0,1069.0,18.6,41,28,7,4,2,,27430,,,5.9,yearbook-1993-summary
1993,0190,BYERS 32J,ARAPAHOE,district,22.9,,,24.9,12.7,17.5,2,1,0,1,0,,400,,,1.3,yearbook-1993-summary
1993,0220,ARCHULETA COUNTY 50 JT,ARCHULETA,district,65.6,,,75.6,42.6,19.5,3,1,1,1,0,,1276,,,2.8,yearbook-1993-summary
1993,0230,WALSH RE-1,BACA,district,22.5,,,26.5,17.4,12.0,2,1,0,1,0,,271,,,5.5,yearbook-1993-summary
1993,0240,PRITCHETT RE-3,BACA,district,11.6,,,12.6,7.3,8.1,2,1,0,1,0,,94,,,4.2,yearbook-1993-summary
1993,0250,SPRINGFIELD RE-4,BACA,district,28.0,,,31.9,16.5,12.4,3,1,1,1,0,,346,,,1.4,yearbook-1993-summary
1993,0260,VILAS RE-5,BACA,district,11.0,,,12.0,5.9,7.5,2,1,0,1,0,,82,,,16.7,yearbook-1993-summary
1993,0270,CAMPO RE-6,BACA,district,11.0,,,12.0,9.6,7.2,2,1,0,1,0,,79,,,6.3,yearbook-1993-summary
1993,0290,LAS ANIMAS RE-1,BENT,district,50.6,,,58.6,30.6,15.3,3,1,1,1,0,,774,,,0.0,yearbook-1993-summary
1993,0310,MC CLAVE RE-2,BENT,district,20.8,,,22.8,12.4,11.4,2,1,0,1,0,,238,,,0.0,yearbook-1993-summary
1993,0470,ST. VRAIN VALLEY RE 1J,BOULDER,district,824.5,,,934.0,570.1,19.6,32,17,5,6,4,,16192,,,4.6,yearbook-1993-summary
1993,0480,BOULDER VALLEY RE 2,BOULDER,district,1353.3,,,1594.4,858.0,17.8,47,30,9,6,2,,24085,,,5.3,yearbook-1993-summary
1993,0490,BUENA VISTA R-31,CHAFFEE,district,59.5,,,69.5,31.5,15.0,4,1,1,1,1,,894,,,3.3,yearbook-1993-summary
1993,0500,SALIDA R-32,CHAFFEE,district,80.5,,,94.5,43.1,16.9,3,1,1,1,0,,1358,,,3.3,yearbook-1993-summary
1993,0510,KIT CARSON R-1,CHEYENNE,district,18.2,,,20.2,10.8,7.3,2,1,0,1,0,,133,,,0.0,yearbook-1993-summary
1993,0520,CHEYENNE COUNTY RE-5,CHEYENNE,district,22.0,,,27.0,13.3,17.0,3,1,1,1,0,,373,,,0.0,yearbook-1993-summary
1993,0540,CLEAR CREEK RE-1,CLEAR CREEK,district,68.8,,,87.2,64.6,20.6,5,3,1,1,0,,1414,,,2.4,yearbook-1993-summary
1993,0550,NORTH CONEJOS RE-1J,CONEJOS,district,72.0,,,83.0,41.5,16.7,5,2,1,1,1,,1201,,,2.4,yearbook-1993-summary
1993,0560,SANFORD 6J,CONEJOS,district,19.1,,,22.1,16.4,17.9,2,1,0,1,0,,342,,,1.3,yearbook-1993-summary
1993,0580,SOUTH CONEJOS RE-10,CONEJOS,district,30.0,,,33.0,21.6,14.5,3,1,1,1,0,,435,,,0.0,yearbook-1993-summary
1993,0640,CENTENNIAL R-1,COSTILLA,district,25.0,,,28.0,17.9,15.1,3,1,1,1,0,,377,,,3.7,yearbook-1993-summary
1993,0740,SIERRA GRANDE R-30,COSTILLA,district,23.0,,,25.0,15.0,13.6,2,1,0,1,0,,313,,,0.0,yearbook-1993-summary
1993,0770,CROWLEY COUNTY RE-1-J,CROWLEY,district,34.7,,,39.6,25.6,17.4,2,1,0,1,0,,603,,,0.7,yearbook-1993-summary
1993,0870,DELTA COUNTY 50(J),DELTA,district,234.7,,,275.3,183.7,18.7,14,6,4,4,0,,4389,,,3.8,yearbook-1993-summary
1993,0880,DENVER COUNTY 1,DENVER,district,3582.0,,,4181.0,3402.0,17.5,110,78,19,10,3,,62673,,,9.6,yearbook-1993-summary
1993,0890,DOLORES COUNTY RE NO.2,DOLORES,district,22.5,,,26.5,21.7,13.8,3,1,1,1,0,,311,,,2.2,yearbook-1993-summary
1993,0900,DOUGLAS COUNTY RE 1,DOUGLAS,district,930.2,,,1098.9,589.1,19.1,28,20,3,3,2,,17803,,,1.7,yearbook-1993-summary
1993,0910,EAGLE COUNTY RE 50,EAGLE,district,203.8,,,241.4,164.1,16.0,9,5,2,2,0,,3260,,,6.9,yearbook-1993-summary
1993,0920,ELIZABETH C-1,ELBERT,district,92.7,,,111.3,64.4,17.8,3,1,1,1,0,,1647,,,2.9,yearbook-1993-summary
1993,0930,KIOWA C-2,ELBERT,district,17.5,,,21.5,13.4,14.3,2,1,0,1,0,,250,,,5.0,yearbook-1993-summary
1993,0940,BIG SANDY 100J,ELBERT,district,18.3,,,23.3,16.3,17.4,3,1,1,1,0,,319,,,1.4,yearbook-1993-summary
1993,0950,ELBERT 200,ELBERT,district,15.0,,,19.0,5.8,12.5,2,1,0,1,0,,188,,,,yearbook-1993-summary
1993,0960,AGATE 300,ELBERT,district,9.9,,,10.9,6.8,7.5,2,1,0,1,0,,74,,,,yearbook-1993-summary
1993,0970,CALHAN RJ-1,EL PASO,district,22.4,,,27.4,14.4,19.3,3,1,1,1,0,,432,,,1.2,yearbook-1993-summary
1993,0980,HARRISON 2,EL PASO,district,608.0,,,716.6,346.3,17.6,18,12,3,2,1,,10704,,,8.3,yearbook-1993-summary
1993,0990,WIDEFIELD 3,EL PASO,district,418.6,,,498.1,238.6,19.1,14,9,3,1,1,,7996,,,3.6,yearbook-1993-summary
1993,1000,FOUNTAIN 8,EL PASO,district,233.8,,,279.8,133.4,17.8,9,5,2,1,1,,4152,,,1.1,yearbook-1993-summary
1993,1010,COLORADO SPRINGS 11,EL PASO,district,1512.7,,,1741.0,1000.8,21.0,56,38,9,5,4,,31799,,,7.9,yearbook-1993-summary
1993,1020,CHEYENNE MOUNTAIN 12,EL PASO,district,138.9,,,162.7,47.9,20.5,6,4,1,1,0,,2847,,,1.9,yearbook-1993-summary
1993,1030,MANITOU SPRINGS 14,EL PASO,district,69.5,,,82.5,44.2,18.9,4,2,1,1,0,,1311,,,7.1,yearbook-1993-summary
1993,1040,ACADEMY 20,EL PASO,district,669.8,,,796.6,438.5,19.6,19,13,3,3,0,,13137,,,3.2,yearbook-1993-summary
1993,1050,ELLICOTT 22,EL PASO,district,34.3,,,39.3,19.7,15.4,2,1,0,1,0,,528,,,2.4,yearbook-1993-summary
1993,1060,PEYTON 23 JT,EL PASO,district,23.0,,,27.0,16.5,15.3,3,1,1,1,0,,352,,,,yearbook-1993-summary
1993,1070,HANOVER 28,EL PASO,district,9.0,,,10.0,5.3,11.6,2,1,0,1,0,,104,,,,yearbook-1993-summary
1993,1080,LEWIS-PALMER 38,EL PASO,district,142.3,,,165.3,87.3,21.7,5,3,1,1,0,,3086,,,2.5,yearbook-1993-summary
1993,1110,FALCON 49,EL PASO,district,151.8,,,184.4,95.6,19.0,6,3,2,1,0,,2879,,,7.1,yearbook-1993-summary
1993,1120,EDISON 54 JT,EL PASO,district,4.3,,,4.3,3.8,8.1,2,1,0,1,0,,35,,,,yearbook-1993-summary
