year,leaid,district_code,district_name,teacher_fte,teacher_fte_prek,teacher_fte_kindergarten,teacher_fte_elementary,teacher_fte_secondary,staff_total_fte,enrollment_reported,source
2010,0802880,2560,"CHERAW, SCHOOL DISTRICT NO. 31, IN THE COUNTY OF OTERO AND S",18.0,0.0,1.0,9.0,8.0,,219,ccd-lea-2010
2010,0802910,0130,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",2962.0,26.0,169.0,1484.0,1280.0,,52232,ccd-lea-2010
2010,0800001,0520,CHEYENNE COUNTY SCHOOL DISTRICT NO. RE-5,19.0,0.0,1.0,9.0,8.0,,206,ccd-lea-2010
2010,0802940,1020,"CHEYENNE MOUNTAIN SCHOOL DISTRICT NO. 12, IN THE COUNTY OF E",295.0,4.0,21.0,142.0,126.0,,4561,ccd-lea-2010
2010,0802550,3146,"CHOOL DISTRICT NO. RE-10, IN THE COUNTY OF WELD AND STATE OF",16.0,0.0,1.0,7.0,8.0,,157,ccd-lea-2010
2010,0803000,0540,CLEAR CREEK SCHOOL DISTRICT NO. RE-1,62.0,0.0,5.0,32.0,23.0,,989,ccd-lea-2010
2010,0800259,66060,CMHI PUEBLO,0.0,0.0,0.0,0.0,0.0,,,ccd-lea-2010
2010,0800023,9000,COLORADO SCHOOL FOR THE DEAF AND BLIND,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0803060,1010,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",1845.0,26.0,164.0,908.0,746.0,,29498,ccd-lea-2010
2010,0803150,2010,CREED SCHOOL DISTRICT,17.0,0.0,1.0,7.0,8.0,,92,ccd-lea-2010
2010,0803180,3010,CRIPPLE CREEK-VICTOR SCHOOL DISTRICT NO. RE-1,34.0,1.0,2.0,13.0,17.0,,441,ccd-lea-2010
2010,0803210,0770,CROWLEY COUNTY SCHOOL DISTRICT NO. RE-1-J,29.0,0.0,2.0,12.0,15.0,,493,ccd-lea-2010
2010,0800280,66050,CSDB,0.0,0.0,0.0,0.0,0.0,,,ccd-lea-2010
2010,0807200,0860,CUSTER COUNTY SCHOOL DISTRICT CONSOLIDATE 1,37.0,1.0,2.0,14.0,18.0,,454,ccd-lea-2010
2010,0803240,1980,"DE BEQUE, JOINT DISTRICT NO. 49 OF THE COUNTIES OF MESA AND",19.0,1.0,1.0,8.0,7.0,,136,ccd-lea-2010
2010,0803270,0170,DEER TRAIL SCHOOL DISTRICT NO. 26J,20.0,1.0,1.0,7.0,10.0,,167,ccd-lea-2010
2010,0803300,2730,DEL NORTE CONSOLIDATED SCHOOL DISTRICT NO. C-7,49.0,0.0,3.0,22.0,24.0,,567,ccd-lea-2010
2010,0800239,15010,DELTA 50J,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0803330,0870,DELTA COUNTY JOINT DISTRICT NO. 50,280.0,1.0,20.0,128.0,130.0,,5301,ccd-lea-2010
2010,0800004,9130,DENVER 1,23.0,0.0,1.0,9.0,12.0,,361,ccd-lea-2010
2010,0800245,16010,DENVER 1,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800230,66070,DEPARTMENT OF CORRECTIONS,0.0,0.0,0.0,0.0,0.0,,,ccd-lea-2010
2010,0800232,66080,DIVISION OF YOUTH SERVICES,0.0,0.0,0.0,0.0,0.0,,,ccd-lea-2010
2010,0803420,0890,DOLORES COUNTY SCHOOL DISTRICT RE-2J,22.0,1.0,1.0,10.0,9.0,,309,ccd-lea-2010
2010,0803390,2055,DOLORES SCHOOL DISTRICT NO. RE-4A,50.0,0.0,3.0,23.0,24.0,,689,ccd-lea-2010
2010,0803450,0900,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",2949.0,24.0,185.0,1480.0,1257.0,,61465,ccd-lea-2010
2010,0800260,18010,DOUGLAS RE-1,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0803480,1520,DURANGO SCHOOL DISTRICT NO. 9-R,289.0,8.0,24.0,140.0,116.0,,4688,ccd-lea-2010
2010,0803540,0910,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,435.0,5.0,38.0,228.0,161.0,,6181,ccd-lea-2010
2010,0800234,64043,EAST CENTRAL BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0899080,9025,EAST CENTRAL BOCES,6.0,1.0,0.0,1.0,3.0,,,ccd-lea-2010
2010,0804320,1350,EAST GRAND SCHOOL DISTRICT NO. 2,98.0,2.0,9.0,45.0,40.0,,1325,ccd-lea-2010
2010,0805130,2520,EAST OTERO SCHOOL DISTRICT NO. R1,84.0,0.0,7.0,42.0,34.0,,1309,ccd-lea-2010
2010,0803630,1120,"EDISON, JOINT DISTRICT NO. 54 OF THE COUNTIES OF EL PASO AND",14.0,0.0,0.0,6.0,7.0,,214,ccd-lea-2010
2010,0800279,21050,EL PASO 11 COLO SPRINGS,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800264,21060,"EL PASO 12, CHEYENNE MOUNTAIN",0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800236,21020,EL PASO 2 HARRISON,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800225,21080,EL PASO 20 ACADEMY,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800223,21030,EL PASO 3 WIDEFIELD,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800231,21085,"EL PASO 38, LEWIS PALMER",0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800242,21090,EL PASO 49 FALCON,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800220,21040,EL PASO 8 FOUNTAIN,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0803690,0950,ELBERT SCHOOL DISTRICT NO. 200,22.0,1.0,1.0,8.0,11.0,,230,ccd-lea-2010
2010,0803750,1050,"ELLICOTT, SCHOOL DISTRICT NO. 22, IN THE COUNTY OF EL PASO A",60.0,3.0,5.0,26.0,24.0,,1003,ccd-lea-2010
2010,0803780,0120,"ENGLEWOOD, SCHOOL DISTRICT NO. 1, IN THE COUNTY OF ARAPAHOE",171.0,1.0,14.0,77.0,77.0,,2992,ccd-lea-2010
2010,0803870,1110,"FALCON, SCHOOL DISTRICT NO. 49, IN THE COUNTY OF EL PASO AND",817.0,12.0,64.0,414.0,326.0,,14708,ccd-lea-2010
2010,0800265,21490,FORT LUPTON/KEENESBURG,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0804080,1000,"FOUNTAIN, SCHOOL DISTRICT NO. 8, IN THE COUNTY OF EL PASO AN",458.0,11.0,38.0,240.0,168.0,,7536,ccd-lea-2010
2010,0804110,2540,FOWLER SCHOOL DISTRICT NO. R4J,34.0,0.0,2.0,16.0,15.0,,421,ccd-lea-2010
2010,0802790,1140,FREMONT RE-1,220.0,4.0,17.0,110.0,88.0,,3702,ccd-lea-2010
2010,0800233,22010,FREMONT RE-1 CANON CITY,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0803960,1150,FREMONT RE-2,89.0,0.0,7.0,41.0,40.0,,1600,ccd-lea-2010
2010,0803120,1160,FREMONT RE-3,19.0,0.0,1.0,8.0,10.0,,222,ccd-lea-2010
2010,0800015,9160,FRONT RANGE BOCES,0.0,0.0,0.0,0.0,0.0,,,ccd-lea-2010
2010,0806240,1195,GARFIELD SCHOOL DISTRICT NO. RE-2,277.0,5.0,21.0,142.0,106.0,,4980,ccd-lea-2010
2010,0804740,1780,GENOA-HUGO SCHOOL DISTRICT NO. C-113,14.0,0.0,1.0,7.0,6.0,,178,ccd-lea-2010
2010,0804230,1330,GILPIN COUNTY SCHOOL DISTRICT NO. RE-1,29.0,1.0,2.0,13.0,12.0,,386,ccd-lea-2010
2010,0804290,2650,GRANADA SCHOOL DISTRICT NO. RE-1,23.0,0.0,1.0,9.0,12.0,,244,ccd-lea-2010
2010,0800011,9135,GRAND VALLEY BOCES,0.0,0.0,0.0,0.0,0.0,,,ccd-lea-2010
2010,0804380,1220,"GRAND VALLEY, SCHOOL DISTRICT NO. 16, IN THE COUNTY OF GARFI",66.0,0.0,3.0,31.0,31.0,,1133,ccd-lea-2010
2010,0804410,3120,"GREELEY,SCHOOL DISTRICT NO. 6, IN THE COUNTY OF WELD AND STA",1043.0,23.0,81.0,523.0,415.0,,19623,ccd-lea-2010
2010,0800240,26011,GUNNISON RE-1J,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0804470,1360,GUNNISON WATERSHED SCHOOL DISTRICT RE1J,140.0,3.0,10.0,69.0,56.0,,1864,ccd-lea-2010
2010,0804500,1070,"HANOVER, SCHOOL DISTRICT NO. 28, IN THE COUNTY OF EL PASO AN",19.0,0.0,1.0,8.0,9.0,,223,ccd-lea-2010
2010,0804530,0980,"HARRISON, SCHOOL DISTRICT NO. 2, IN THE COUNTY OF EL PASO AN",755.0,1.0,71.0,390.0,292.0,,11147,ccd-lea-2010
2010,0804560,2630,"HAXTUN SCHOOL DISTRICT, NO. RE-2J",22.0,0.0,1.0,9.0,11.0,,323,ccd-lea-2010
2010,0804590,2760,HAYDEN SCHOOL DISTRICT NO. RE 1,32.0,0.0,2.0,14.0,15.0,,420,ccd-lea-2010
2010,0806510,1460,HI-PLAINS R-23,14.0,0.0,1.0,5.0,7.0,,107,ccd-lea-2010
2010,0804620,1380,HINSDALE COUNTY SCHOOL DISTRICT NO. RE-1,0.0,0.0,0.0,0.0,0.0,,96,ccd-lea-2010
2010,0804650,1600,HOEHNE REORGANIZED SCHOOL DISTRICT NO. 3,21.0,0.0,1.0,9.0,10.0,,334,ccd-lea-2010
2010,0804680,2670,HOLLY SCHOOL DISTRICT NO. RE-3,24.0,0.0,1.0,11.0,10.0,,292,ccd-lea-2010
2010,0804710,2620,HOLYOKE SCHOOL DISTRICT NO. RE-1J,47.0,0.0,5.0,20.0,21.0,,614,ccd-lea-2010
2010,0807080,1390,HUERFANO SCHOOL DISTRICT RE-1,43.0,2.0,2.0,23.0,15.0,,575,ccd-lea-2010
2010,0800018,3220,IDALIA RJ-3 SCHOOL DISTRICT,14.0,1.0,0.0,6.0,6.0,,157,ccd-lea-2010
2010,0804770,1540,IGNACIO SCHOOL DISTRICT NO. 11JT,65.0,0.0,4.0,29.0,30.0,,751,ccd-lea-2010
2010,0804800,1420,JEFFERSON COUNTY SCHOOL DISTRICT NO. R-1,4869.0,37.0,304.0,2267.0,2260.0,,85979,ccd-lea-2010
2010,0800222,30011,JEFFERSON R-1,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0804860,2862,JULESBURG SCHOOL DISTRICT NO. RE1,44.0,0.0,1.0,11.0,31.0,,1787,ccd-lea-2010
2010,0804890,1810,KARVAL SCHOOL DISTRICT NO. RE 23,18.0,0.0,0.0,5.0,12.0,,235,ccd-lea-2010
2010,0804980,1760,KIM REORGANIZED SCHOOL DISTRICT NO. 88,11.0,0.0,0.0,4.0,6.0,,58,ccd-lea-2010
2010,0803510,1430,KIOWA COUNTY SCHOOL DISTRICT NO. RE-1,18.0,0.0,1.0,8.0,9.0,,187,ccd-lea-2010
2010,0806930,1440,KIOWA COUNTY SCHOOL DISTRICT NO. RE-2,11.0,1.0,0.0,4.0,5.0,,85,ccd-lea-2010
2010,0805040,0510,KIT CARSON SCHOOL DISTRICT NO. R-1,15.0,0.0,1.0,7.0,7.0,,109,ccd-lea-2010
2010,0805160,1400,LA VETA SCHOOL DISTRICT RE-2,21.0,0.0,1.0,6.0,12.0,,223,ccd-lea-2010
2010,0805190,1510,LAKE COUNTY SCHOOL DISTRICT NO. R-1,73.0,0.0,6.0,34.0,31.0,,1188,ccd-lea-2010
2010,0805220,2660,LAMAR SCHOOL DISTRICT NO. RE-2,118.0,3.0,9.0,58.0,46.0,,1666,ccd-lea-2010
2010,0800249,35010,LARIMER R-1 POUDRE,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800251,35020,LARIMER R-2J THOMPSON,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800267,35030,LARIMER R-3 PARK,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0805250,0290,LAS ANIMAS SCHOOL DISTRICT NO. RE-1,37.0,0.0,4.0,17.0,15.0,,547,ccd-lea-2010
2010,0805820,1080,"LEWIS-PALMER CONSOLIDATED, SCHOOL DISTRICT NO. 38, IN THE CO",299.0,3.0,16.0,127.0,151.0,,5977,ccd-lea-2010
2010,0800019,3230,LIBERTY J-4 SCHOOL DISTRICT,13.0,0.0,1.0,4.0,7.0,,86,ccd-lea-2010
2010,0805280,1790,"LIMON SCHOOL DISTRICT, NO. RE 4J",32.0,0.0,1.0,14.0,16.0,,435,ccd-lea-2010
2010,0805310,0140,"LITTLETON, SCHOOL DISTRICT NO. 6, IN THE COUNTY OF ARAPAHOE",831.0,3.0,57.0,379.0,391.0,,15733,ccd-lea-2010
2010,0800235,38010,LOGAN RE-1 VALLEY,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0805340,3060,LONE STAR SCHOOL DISTRICT NO. 101,14.0,0.0,0.0,6.0,8.0,,104,ccd-lea-2010
2010,0805460,2070,MANCOS SCHOOL DISTRICT RE-6,31.0,0.0,1.0,15.0,13.0,,369,ccd-lea-2010
2010,0805490,1030,"MANITOU SPRINGS, SCHOOL DISTRICT NO. 14, IN THE COUNTY OF EL",94.0,1.0,6.0,39.0,46.0,,1418,ccd-lea-2010
2010,0805520,2535,"MANZANOLA, JOINT DISTRICT NO. 3J, OF THE COUNTIES OF OTERO A",21.0,0.0,1.0,9.0,10.0,,173,ccd-lea-2010
2010,0805550,0010,"MAPLETON, SCHOOL DISTRICT NO. 1, IN THE COUNTY OF ADAMS & ST",362.0,11.0,18.0,175.0,156.0,,7634,ccd-lea-2010
2010,0805580,0310,MCCLAVE SCHOOL DISTRICT NO. RE-2,21.0,1.0,1.0,8.0,10.0,,305,ccd-lea-2010
2010,0805610,2710,MEEKER SCHOOL DISTRICT RE1,42.0,0.0,2.0,20.0,19.0,,667,ccd-lea-2010
2010,0800246,39031,MESA 51 GRAND JUNCTION,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0804350,2000,MESA COUNTY VALLEY SCHOOL DISTRICT NO. 51,1305.0,33.0,94.0,610.0,567.0,,22109,ccd-lea-2010
2010,0805670,1130,"MIAMI-YODER, JOINT DISTRICT NO. 60 OF THE COUNTIES OF EL PAS",26.0,0.0,1.0,11.0,13.0,,320,ccd-lea-2010
2010,0805730,2020,MOFFAT COUNTY SCHOOL DISTRICT RE: NO. 1,145.0,1.0,12.0,73.0,58.0,,2402,ccd-lea-2010
2010,0800254,41010,MOFFAT RE-1 CRAIG,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0805700,2800,"MOFFAT, SCHOOL DISTRICT NO. 2, IN THE COUNTY OF SAGUACHE AND",23.0,0.0,1.0,8.0,13.0,,206,ccd-lea-2010
2010,0805760,2740,MONTE VISTA SCHOOL DISTRICT NO. C-8,76.0,1.0,6.0,34.0,33.0,,1172,ccd-lea-2010
2010,0803090,2035,MONTEZUMA-CORTEZ SCHOOL DISTRICT NO. RE-1,184.0,1.0,9.0,84.0,89.0,,2929,ccd-lea-2010
2010,0805790,2180,MONTROSE COUNTY SCHOOL DISTRICT RE-1J,375.0,10.0,21.0,185.0,158.0,,6415,ccd-lea-2010
2010,0800269,43010,MONTROSE RE-1J,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800243,44020,"MORGAN RE-3, FORT MORGAN",0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800238,64053,"MOUNT EVANS BOCES, IDAHO SPRIN",0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800274,64093,MOUNTAIN BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0899160,9030,MOUNTAIN BOCES,20.0,0.0,0.0,7.0,11.0,,142,ccd-lea-2010
2010,0806300,2790,MOUNTAIN VALLEY SCHOOL DISTRICT NO. RE 1,17.0,1.0,1.0,8.0,7.0,,120,ccd-lea-2010
2010,0800012,9140,MT EVANS BOCES,0.0,0.0,0.0,0.0,0.0,,,ccd-lea-2010
2010,0805100,0550,NORTH CONEJOS SCHOOL DISTRICT NO. RE1J,72.0,0.0,5.0,29.0,37.0,,1030,ccd-lea-2010
2010,0807050,1410,NORTH PARK SCHOOL DISTRICT R-1,20.0,0.0,1.0,8.0,9.0,,211,ccd-lea-2010
2010,0800229,64103,NORTHEAST BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0899180,9040,NORTHEAST BOCES,7.0,2.0,0.0,0.0,4.0,,,ccd-lea-2010
2010,0800248,64123,NORTHWEST BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0899220,9095,NORTHWEST COLO BOCES,1.0,1.0,0.0,0.0,0.0,,,ccd-lea-2010
2010,0805880,2840,NORWOOD SCHOOL DISTRICT NO. R-2J,24.0,1.0,1.0,9.0,11.0,,257,ccd-lea-2010
2010,0805940,3050,OTIS SCHOOL DISTRICT NO. R-3,20.0,0.0,1.0,8.0,9.0,,209,ccd-lea-2010
2010,0805970,2580,"OURAY, SCHOOL DISTRICT NO. R-1, OF  THE COUNTY OF OURAY AND",26.0,1.0,1.0,9.0,13.0,,216,ccd-lea-2010
2010,0803840,2610,PARK COUNTY SCHOOL DISTRICT NO. RE-2,49.0,2.0,4.0,22.0,19.0,,601,ccd-lea-2010
2010,0803810,1570,PARK SCHOOL DISTRICT R-3,76.0,1.0,5.0,33.0,36.0,,1159,ccd-lea-2010
2010,0806060,1060,"PEYTON, SCHOOL DISTRICT NO. 23, IN THE COUNTY OF EL PASO AND",42.0,2.0,2.0,17.0,20.0,,694,ccd-lea-2010
2010,0800276,64133,PIKES PEAK BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0899240,9045,PIKES PEAK BOCES,28.0,4.0,0.0,9.0,13.0,,,ccd-lea-2010
2010,0803030,1990,"PLATEAU VALLEY, SCHOOL DISTRICT NO. 50 IN THE COUNTY OF MESA",34.0,1.0,1.0,12.0,19.0,,471,ccd-lea-2010
2010,0802370,2600,"PLATTE CANYON, SCHOOL DISTRICT NO. 1, OF  THE COUNTY OF PARK",72.0,0.0,4.0,30.0,35.0,,1209,ccd-lea-2010
2010,0806000,2865,PLATTE VALLEY SCHOOL DISTRICT NO. RE3,16.0,0.0,1.0,7.0,7.0,,120,ccd-lea-2010
2010,0803990,1550,POUDRE SCHOOL DISTRICT R-1,1495.0,30.0,110.0,699.0,655.0,,26923,ccd-lea-2010
2010,0807260,1590,PRIMERO REORGANIZED SCHOOL DISTRICT NO. 2,20.0,0.0,1.0,7.0,11.0,,221,ccd-lea-2010
2010,0806090,0240,PRITCHETT SCHOOL DISTRICT NO. RE-3,9.0,0.0,0.0,4.0,4.0,,66,ccd-lea-2010
2010,0800221,51010,PUEBLO 60 URBAN,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800278,51020,PUEBLO 70 RURAL,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0806150,2700,PUEBLO COUNTY SCHOOL DISTRICT 70,469.0,6.0,30.0,228.0,204.0,,8836,ccd-lea-2010
2010,0806120,2690,"PUEBLO, SCHOOL DISTRICT NO. 60, IN THE COUNTY OF PUEBLO AND",1043.0,60.0,75.0,513.0,393.0,,18443,ccd-lea-2010
2010,0806180,2720,RANGELY SCHOOL DISTRICT RE4,30.0,0.0,1.0,15.0,14.0,,480,ccd-lea-2010
2010,0806210,2590,"RIDGWAY, SCHOOL DISTRICT NO. R-2,  OF  THE COUNTY OF OURAY A",31.0,1.0,2.0,12.0,15.0,,350,ccd-lea-2010
2010,0800277,64213,RIO BLANCO BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0899280,9125,RIO BLANCO BOCES,8.0,2.0,0.0,2.0,3.0,,,ccd-lea-2010
2010,0804260,1180,ROARING FORK SCHOOL DISTRICT NO. RE-1,373.0,1.0,30.0,189.0,151.0,,5212,ccd-lea-2010
2010,0806270,2530,ROCKY FORD SCHOOL DISTRICT NO. R2,58.0,0.0,5.0,27.0,26.0,,862,ccd-lea-2010
2010,0806330,0500,SALIDA SCHOOL DISTRICT NO. R-32,83.0,1.0,4.0,38.0,39.0,,1071,ccd-lea-2010
2010,0800253,64143,SAN JUAN BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0899300,9050,SAN JUAN BOCES,5.0,4.0,0.0,0.0,0.0,,,ccd-lea-2010
2010,0899320,9055,SAN LUIS VALLEY BOCES,14.0,5.0,0.0,3.0,5.0,,,ccd-lea-2010
2010,0800261,64153,SAN LUIS VALLEY BOCS,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0806390,0560,"SANFORD, SCHOOL DISTRICT NO. 6, IN THE COUNTY OF CONEJOS AND",22.0,1.0,2.0,8.0,10.0,,346,ccd-lea-2010
2010,0806420,0110,"SANGRE DE CRISTO SCHOOL DISTRICT, NO. RE-22J",28.0,1.0,2.0,10.0,14.0,,312,ccd-lea-2010
2010,0800014,9150,SANTA FE TRAIL BOCES,6.0,1.0,0.0,2.0,2.0,,,ccd-lea-2010
2010,0800271,64160,SANTA FE TRAIL BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0806450,2750,SARGENT SCHOOL DISTRICT NO. RE-33J,33.0,0.0,2.0,15.0,14.0,,478,ccd-lea-2010
2010,0801950,0030,SCHOOL DISTRICT N. 14 IN THE COUNTY OF ADAMS & STATE OF COLO,379.0,17.0,39.0,183.0,139.0,,7549,ccd-lea-2010
2010,0803360,0880,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,4681.0,291.0,406.0,2284.0,1699.0,,78339,ccd-lea-2010
2010,0806480,0990,SCHOOL DISTRICT NO. 3 IN THE COUNTY OF EL PASO AND STATE OF,523.0,17.0,44.0,243.0,217.0,,8963,ccd-lea-2010
2010,0803720,0920,"SCHOOL DISTRICT NO. C-1, IN THE COUNTY OF ELBERT AND STATE O",157.0,0.0,10.0,72.0,73.0,,2636,ccd-lea-2010
2010,0805010,0930,SCHOOL DISTRICT NO. C-2 IN THE COUNTY OF ELBERT AND STATE OF,30.0,1.0,2.0,12.0,14.0,,371,ccd-lea-2010
2010,0806780,1480,SCHOOL DISTRICT NO. R-4 IN THE COUNTY OF KIT CARSON AND STAT,17.0,0.0,1.0,7.0,8.0,,215,ccd-lea-2010
2010,0806690,1828,"SCHOOL DISTRICT NO. RE-1, VALLEY",148.0,0.0,6.0,69.0,70.0,,2436,ccd-lea-2010
2010,0806720,3147,SCHOOL DISTRICT NO. RE-11 IN THE COUNTY OF WELD AND STATE OF,16.0,0.0,1.0,7.0,7.0,,174,ccd-lea-2010
2010,0804440,3148,SCHOOL DISTRICT NO. RE-12 IN THE COUNTY OF WELD AND STATE OF,13.0,0.0,1.0,4.0,7.0,,75,ccd-lea-2010
2010,0802610,2395,"SCHOOL DISTRICT NO. RE-2, BRUSH",99.0,4.0,9.0,46.0,38.0,,1510,ccd-lea-2010
2010,0807140,2505,"SCHOOL DISTRICT NO. RE-20, WELDON VALLEY",17.0,0.0,1.0,7.0,8.0,,222,ccd-lea-2010
2010,0803930,1850,SCHOOL DISTRICT NO. RE-3 FRENCHMAN,20.0,1.0,1.0,8.0,9.0,,200,ccd-lea-2010
2010,0804050,2405,"SCHOOL DISTRICT NO. RE-3, FORT MORGAN",203.0,11.0,13.0,94.0,83.0,,3204,ccd-lea-2010
2010,0805640,1860,SCHOOL DISTRICT NO. RE-4 BUFFALO,23.0,0.0,1.0,8.0,13.0,,311,ccd-lea-2010
2010,0806030,1870,SCHOOL DISTRICT NO. RE-5 PLATEAU,20.0,0.0,1.0,8.0,9.0,,176,ccd-lea-2010
2010,0807290,2515,"SCHOOL DISTRICT NO. RE-50, WIGGINS",35.0,0.0,2.0,15.0,17.0,,547,ccd-lea-2010
2010,0806540,0123,SHERIDAN SCHOOL DISTRICT NO. 2,104.0,10.0,8.0,42.0,43.0,,1653,ccd-lea-2010
2010,0804140,0740,SIERRA GRANDE SCHOOL DISTRICT NO. R-30,20.0,0.0,1.0,9.0,10.0,,260,ccd-lea-2010
2010,0806570,2820,"SILVERTON, SCHOOL DISTRICT NO. 1, IN THE COUNTY OF SAN JUAN",6.0,0.0,0.0,3.0,2.0,,65,ccd-lea-2010
2010,0800241,64163,SOUTH CENTRAL BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0899340,9060,SOUTH CENTRAL BOCES,6.0,3.0,0.0,0.0,2.0,,,ccd-lea-2010
2010,0802130,0580,SOUTH CONEJOS SCHOOL DISTRICT NO. RE10,24.0,0.0,1.0,10.0,13.0,,237,ccd-lea-2010
2010,0805910,2780,SOUTH ROUTT SCHOOL DISTRICT NO. RE 3,33.0,0.0,2.0,16.0,13.0,,409,ccd-lea-2010
2010,0800256,64193,SOUTHEASTERN BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0899400,9075,SOUTHEASTERN BOCES,1.0,0.0,0.0,0.0,0.0,,,ccd-lea-2010
2010,0806630,0250,SPRINGFIELD SCHOOL DISTRICT NO. RE-4,27.0,1.0,1.0,11.0,13.0,,292,ccd-lea-2010
2010,0805370,0470,ST. VRAIN VALLEY SCHOOL DISTRICT NO. RE1J,1575.0,57.0,116.0,788.0,612.0,,27379,ccd-lea-2010
2010,0806660,2770,STEAMBOAT SPRINGS SCHOOL DISTRICT NO. RE 2,155.0,0.0,9.0,78.0,67.0,,2233,ccd-lea-2010
2010,0806750,0060,STRASBURG SCHOOL DISTRICT 31J,59.0,1.0,4.0,25.0,28.0,,1026,ccd-lea-2010
2010,0806810,3000,SUMMIT SCHOOL DISTRICT NO. RE 1,200.0,3.0,17.0,106.0,73.0,,3124,ccd-lea-2010
2010,0806840,2570,"SWINK, SCHOOL DISTRICT NO. 33, IN THE COUNTY OF OTERO AND ST",30.0,0.0,1.0,15.0,14.0,,374,ccd-lea-2010
2010,0806870,2830,TELLURIDE SCHOOL DISTRICT NO. R-1,60.0,0.0,4.0,31.0,24.0,,697,ccd-lea-2010
2010,0805400,1560,THOMPSON SCHOOL DISTRICT R-2J,891.0,15.0,52.0,442.0,380.0,,15310,ccd-lea-2010
2010,0806960,1580,"TRINIDAD, SCHOOL DISTRICT 1, IN THE COUNTY OF LAS ANIMAS AND",87.0,0.0,7.0,43.0,37.0,,1352,ccd-lea-2010
2010,0800262,64200,"UNCOMPAHGRE BOCES, RIDGWAY",0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0800013,9145,UNCOMPAHGRE BOCS,2.0,1.0,0.0,0.0,0.0,,,ccd-lea-2010
2010,0800022,9165,UTE PASS BOCES,0.0,0.0,0.0,0.0,0.0,,,ccd-lea-2010
2010,0800275,64205,UTE PASS BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
2010,0806990,0260,VILAS SCHOOL DISTRICT RE-5,12.0,0.0,0.0,3.0,7.0,,354,ccd-lea-2010
2010,0807110,0230,WALSH SCHOOL DISTRICT NO. RE-1,17.0,0.0,1.0,7.0,8.0,,178,ccd-lea-2010
2010,0800270,62060,WELD 6 GREELEY,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-2010
