ncessch,school_codes,names,district_codes,first_year,last_year,closure_label,closure_confidence,closure_evidence,latitude,longitude
080453006691,0369,ATLAS PREPARATORY MIDDLE SCHOOL;Atlas Preparatory Middle School,0980,2016,2024,still_open,high,reported in 2024,38.810759,-104.750733
080453006810,5898,Atlas Preparatory Elementary School,0980,2020,2024,still_open,high,reported in 2024,38.811015,-104.753844
080453006835,6683,Aspire Online Academy,0980,2021,2024,still_open,high,reported in 2024,38.772621,-104.798016
080456000673,3846,HAXTUN ELEM SCHOOL;HAXTUN ELEMENTARY SCHOOL;Haxtun Elementary School,2630,1986,2024,still_open,high,reported in 2024,40.6477,-102.6292
080456000674,3850,HAXTUN HIGH SCHOOL;Haxtun High School;Haxtun Jr/Sr High School,2630,1986,2024,still_open,high,reported in 2024,40.6477,-102.6302
080459000675,2522,HAYDEN VALLEY ELEM SCHOOL;HAYDEN VALLEY ELEMENTARY;HAYDEN VALLEY ELEMENTARY SCHOOL;Hayden Valley Elementary School,2760,1986,2024,still_open,high,reported in 2024,40.4881,-107.2639
080459000676,3860,HAYDEN MIDDLE SCHOOL;Hayden Middle School,2760,1986,2024,still_open,high,reported in 2024,40.4881,-107.2639
080459001348,3862,HAYDEN HIGH SCHOOL;Hayden High School,2760,1986,2024,still_open,high,reported in 2024,40.4881,-107.2639
080462000677,4898,LAKE CITY ELEM SCHOOL;H.G. HEATH ELEM SCHOOL;H.G. HEATH ELEMENTARY SCHOOL;H G HEATH ELEMENTARY SCHOOL;H G HEATH ELEM SCHOOL,,1986,2003,closed,high,CCD school_status=2,38.032575,-107.315293
080462001602,5866,LAKE FORK MIDDLE SCHOOL,,1997,2003,closed,high,CCD school_status=2,38.032575,-107.315293
080462001648,4906,LAKE CITY HIGH SCHOOL,,1998,2003,closed,high,CCD school_status=2,38.032575,-107.315293
080462001969,4899,LAKE CITY COMMUNITY SCHOOL;Lake City Community School,1380,2003,2024,still_open,high,reported in 2024,38.033214,-107.314641
080465000679,4044,HOEHNE ELEM SCHOOL;HOEHNE ELEMENTARY SCHOOL,1600,1986,2014,closed,high,CCD school_status=2,37.279114,-104.378906
080465000680,4048,HOEHNE HIGH SCHOOL;HOEHNE SCHOOLS;Hoehne Schools,1600,1986,2024,still_open,high,reported in 2024,37.279113,-104.378906
080465001282,4045,HOEHNE JR. HIGH SCHOOL;HOEHNE JUNIOR HIGH SCHOOL;HOEHNE JR HIGH SCHOOL,1600,1986,2014,closed,high,CCD school_status=2,37.279114,-104.378906
080468000681,4058,HOLLY JR-SR HIGH SCHOOL;HOLLY JUNIOR/SENIOR HIGH;HOLLY MIDDLE-SR HIGH SCHOOL;HOLLY JUNIOR-SENIOR HIGH SCHOOL;HOLLY HIGH SCHOOL;Holly School,2670,1986,2024,still_open,high,reported in 2024,38.055092,-102.120815
080468000682,7794,SHANNER ELEM SCHOOL;SHANNER ELEMENTARY SCHOOL;HOLLY ELEMENTARY SCHOOL,2670,1986,2019,closed,high,CCD school_status=2,38.0549,-102.1216
080468006405,4069,HOLLY JUNIOR HIGH SCHOOL,2670,2008,2019,closed,high,CCD school_status=2,38.055092,-102.120815
080471000683,4076,HOLYOKE ELEM SCHOOL;HOLYOKE ELEMENTARY SCHOOL;Holyoke Elementary School,2620,1986,2024,still_open,high,reported in 2024,40.5793,-102.2986
080471000684,4080,HOLYOKE HIGH SCHOOL;HOLYOKE JR/SR HIGH SCHOOL;HOLYOKE JUNIOR-SENIOR HIGH SCHOOL;HOLYOKE SENIOR HIGH SCHOOL;Holyoke Senior High School,2620,1986,2024,still_open,high,reported in 2024,40.582004,-102.29657
080471006382,4079,HOLYOKE JUNIOR HIGH SCHOOL,2620,2008,2011,closed,high,CCD school_status=2,40.581664,-102.297052
080471006610,2686,HOLYOKE ALTERNATIVE SCHOOL;Holyoke Alternative School,2620,2014,2024,still_open,high,reported in 2024,40.582387,-102.296286
