year,school_year,district_code,district_name,county_name,unit_type,fall_membership,membership_definition,fall_membership_k12,closing_day_membership,average_daily_membership,adae,source
1978,1978-79,1020,CHEYENNE MOUNTAIN 12,El Paso,district,2022.0,printed_total,,2022.0,1978.5,1901.2,yearbook-1986-table4
1978,1978-79,0540,CLEAR CREEK RE-1,Clear Creek,district,1397.0,printed_total,,1235.0,1284.9,1233.5,yearbook-1986-table4
1978,1978-79,1010,COLORADO SPRINGS 11,El Paso,district,32897.0,printed_total,,32014.0,31943.8,30666.0,yearbook-1986-table4
1978,1978-79,0860,CONSOLIDATED C-1,Custer,district,278.0,printed_total,,268.0,270.5,259.7,yearbook-1986-table4
1978,1978-79,1160,COTOPAXI RE-3,Fremont,district,197.0,printed_total,,187.0,193.0,185.8,yearbook-1986-table4
1978,1978-79,2010,CREEDE CONSOLIDATED 1,Mineral,district,163.0,printed_total,,164.0,157.1,150.8,yearbook-1986-table4
1978,1978-79,3010,CRIPPLE CREEK-VICTORRE-1,Teller,district,293.0,printed_total,,269.0,294.5,280.7,yearbook-1986-table4
1978,1978-79,0770,CROWLEY COUNTY RE-1-J,Crowley,district,514.0,printed_total,,520.0,529.2,504.0,yearbook-1986-table4
1978,1978-79,1980,DEBEQUE 49JT,Mesa,district,126.0,printed_total,,123.0,123.8,118.8,yearbook-1986-table4
1978,1978-79,0170,DEER TRAIL 26J,Arapahoe,district,135.0,printed_total,,123.0,130.4,125.2,yearbook-1986-table4
1978,1978-79,2730,DEL NORTE C-7,Rio Grande,district,827.0,printed_total,,760.0,795.8,764.0,yearbook-1986-table4
1978,1978-79,0870,DELTA COUNTY 50(J),Delta,district,4209.0,printed_total,,4063.0,4068.3,3905.6,yearbook-1986-table4
1978,1978-79,0880,DENVER COUNTY 1,Denver,district,68830.0,printed_total,,65361.0,65453.5,62835.4,yearbook-1986-table4
1978,1978-79,2055,DOLORRES RE-4A,Montezuma,district,534.0,printed_total,,517.0,541.0,508.8,yearbook-1986-table4
1978,1978-79,0890,DOLores COUNTY RE NO.1,Dolores,district,362.0,printed_total,,373.0,374.5,359.5,yearbook-1986-table4
1978,1978-79,0900,DOUGLAS COUNTY RE 1(J),Douglas,district,6063.0,printed_total,,6169.0,5952.6,5711.3,yearbook-1986-table4
1978,1978-79,1520,DURANGO 9-R,La Plata,district,3770.0,printed_total,,3736.0,3668.2,3521.5,yearbook-1986-table4
1978,1978-79,1430,EADS RE-1,Kiowa,district,319.0,printed_total,,291.0,311.4,301.0,yearbook-1986-table4
1978,1978-79,0910,EAGLE COUNTY RE 50(J),Eagle,district,1894.0,printed_total,,1817.0,1799.0,1727.0,yearbook-1986-table4
1978,1978-79,1350,EAST GRAND 2,Grand,district,934.0,printed_total,,893.0,894.3,858.2,yearbook-1986-table4
1978,1978-79,2520,EAST OTERO R-1,Otero,district,2628.0,printed_total,,2601.0,2509.1,2414.4,yearbook-1986-table4
1978,1978-79,3085,EATON RE-2,Weld,district,1151.0,printed_total,,1165.0,1131.5,1086.2,yearbook-1986-table4
1978,1978-79,1120,EDISON 54 JT,El Paso,district,21.0,printed_total,,27.0,21.0,24.2,yearbook-1986-table4
1978,1978-79,,EGNAR 18,San Miguel,district,50.0,printed_total,,52.0,56.7,54.4,yearbook-1986-table4
1978,1978-79,0950,ELBERT 200,Elbert,district,173.0,printed_total,,158.0,167.8,161.1,yearbook-1986-table4
1978,1978-79,0920,ELIZABETH C-1,Elbert,district,812.0,printed_total,,822.0,785.2,758.3,yearbook-1986-table4
1978,1978-79,1050,ELLICOTT 22,El Paso,district,393.0,printed_total,,395.0,386.5,371.0,yearbook-1986-table4
1978,1978-79,0120,ENGLEWOOD 1,Arapahoe,district,4008.0,printed_total,,3841.0,3904.1,3734.3,yearbook-1986-table4
1978,1978-79,1110,FALCON 49,El Paso,district,1239.0,printed_total,,1290.0,1215.8,1167.2,yearbook-1986-table4
1978,1978-79,1150,FLORENCE RE-2(J),Fremont,district,1638.0,printed_total,,1603.0,1576.6,1514.5,yearbook-1986-table4
1978,1978-79,3140,FORT LUPTON RE-8,Weld,district,1937.0,printed_total,,1907.0,1780.4,1709.2,yearbook-1986-table4
1978,1978-79,2405,FORT MORGAN RE-3,Morgan,district,2808.0,printed_total,,2804.0,2711.1,2603.6,yearbook-1986-table4
1978,1978-79,1000,FOUNTAIN 8,El Paso,district,3351.0,printed_total,,3107.0,3186.8,3057.4,yearbook-1986-table4
1978,1978-79,2540,FOWLER R-4J,Otero,district,497.0,printed_total,,488.0,482.3,465.8,yearbook-1986-table4
1978,1978-79,1850,FRENCHMAN RE-3,Logan,district,230.0,printed_total,,245.0,226.4,219.5,yearbook-1986-table4
1978,1978-79,1220,GARFIELD 16,Garfield,district,173.0,printed_total,,161.0,165.5,158.9,yearbook-1986-table4
1978,1978-79,1195,GARFIELD RE-2,Garfield,district,1724.0,printed_total,,1704.0,1667.3,1600.6,yearbook-1986-table4
1978,1978-79,,GENOA RE 13*,Lincoln,district,76.0,printed_total,,79.0,74.6,73.1,yearbook-1986-table4
1978,1978-79,1780,GENOA-HUGO C113*,Lincoln,district,214.0,printed_total,,207.0,212.2,199.6,yearbook-1986-table4
1978,1978-79,3080,GILCREST RE-1,Weld,district,1790.0,printed_total,,1764.0,1773.4,1702.5,yearbook-1986-table4
1978,1978-79,1330,GILPIN COUNTY RE-1,Gilpin,district,132.0,printed_total,,239.0,232.1,220.1,yearbook-1986-table4
1978,1978-79,2650,GRANADA RE-1,Prowers,district,374.0,printed_total,,333.0,348.3,334.4,yearbook-1986-table4
1978,1978-79,3120,GREELEY 6,Weld,district,10434.0,printed_total,,10144.0,10001.6,9601.5,yearbook-1986-table4
1978,1978-79,1360,GUNNISON WATERSHED RE1J,Gunnison,district,1425.0,printed_total,,1432.0,1363.4,1319.4,yearbook-1986-table4
1978,1978-79,1070,HANOVER 28,El Paso,district,59.0,printed_total,,58.0,64.0,61.4,yearbook-1986-table4
1978,1978-79,0980,HARRISON 2,El Paso,district,7091.0,printed_total,,6786.0,6891.3,6615.6,yearbook-1986-table4
1978,1978-79,2630,HAXTUN RE-2J,Phillips,district,354.0,printed_total,,346.0,347.5,333.6,yearbook-1986-table4
1978,1978-79,2760,HAYDEN RE-1,Routt,district,537.0,printed_total,,554.0,524.0,503.0,yearbook-1986-table4
1978,1978-79,1460,HI-PLAINS R-23**,Kit Carson,district,65.0,printed_total,,93.0,85.9,82.5,yearbook-1986-table4
1978,1978-79,1380,HINSDALE COUNTY RE. 1,Hinsdale,district,34.0,printed_total,,27.0,72.9,70.8,yearbook-1986-table4
1978,1978-79,1600,HOEHNE REORGANIZED 3,Las Animas,district,324.0,printed_total,,331.0,329.2,316.0,yearbook-1986-table4
1978,1978-79,2670,HOLLY RE-3,Prowers,district,413.0,printed_total,,414.0,405.6,400.2,yearbook-1986-table4
1978,1978-79,2620,HOLYOKE RE-1J,Phillips,district,612.0,printed_total,,613.0,594.6,573.2,yearbook-1986-table4
1978,1978-79,1390,HUERFANO RE-1,Huerfano,district,1041.0,printed_total,,1067.0,1042.6,1000.9,yearbook-1986-table4
1978,1978-79,1540,IGNACIO 11 JT,La Plata,district,945.0,printed_total,,910.0,946.0,908.2,yearbook-1986-table4
1978,1978-79,1420,JEFFERSON COUNTY R-1,Jefferson,district,80917.0,printed_total,,78554.0,79136.3,75730.3,yearbook-1986-table4
1978,1978-79,3110,JOHNSTOWN-MILLIKEN RE-5J,Weld,district,1198.0,printed_total,,1150.0,1174.7,1127.7,yearbook-1986-table4
1978,1978-79,2862,JULESBURG RE-1,Sedgwick,district,395.0,printed_total,,395.0,388.5,373.0,yearbook-1986-table4
1978,1978-79,1810,KARVAL RE-23,Lincoln,district,76.0,printed_total,,82.0,76.2,76.6,yearbook-1986-table4
1978,1978-79,3090,KEENESBURG RE-3(J),Weld,district,1412.0,printed_total,,1349.0,1369.6,1314.8,yearbook-1986-table4
1978,1978-79,1760,KIM REORGANIZED 88,Las Animas,district,110.0,printed_total,,119.0,110.5,108.0,yearbook-1986-table4
1978,1978-79,0930,KIOWA C-2,Elbert,district,177.0,printed_total,,191.0,175.3,168.3,yearbook-1986-table4
1978,1978-79,0510,KIT CARSON R-1,Cheyenne,district,123.0,printed_total,,122.0,116.2,115.4,yearbook-1986-table4
1978,1978-79,1400,LA VETA RE-2,Huerfano,district,177.0,printed_total,,176.0,178.0,176.0,yearbook-1986-table4
1978,1978-79,1510,LAKE COUNTY R-1,Lake,district,1994.0,printed_total,,1928.0,1932.2,1854.9,yearbook-1986-table4
1978,1978-79,2660,LAMAR RE-2,Prowers,district,2133.0,printed_total,,2074.0,2085.0,2001.6,yearbook-1986-table4
1978,1978-79,0290,LAS ANIMAS RE-1,Bent,district,1004.0,printed_total,,974.0,1010.6,971.2,yearbook-1986-table4
1978,1978-79,1080,LEWIS-PALMER 38,El Paso,district,1220.0,printed_total,,1227.0,1213.5,1162.6,yearbook-1986-table4
1978,1978-79,1790,LIMON RE-4J,Lincoln,district,498.0,printed_total,,504.0,486.8,467.3,yearbook-1986-table4
1978,1978-79,0140,LITTLETON 6,Arapahoe,district,17448.0,printed_total,,17221.0,17027.2,16453.4,yearbook-1986-table4
1978,1978-79,3060,LONE STAR 101,Washington,district,64.0,printed_total,,66.0,62.5,60.4,yearbook-1986-table4
1978,1978-79,2070,MANCOS RE-6,Montezuma,district,448.0,printed_total,,422.0,444.2,425.9,yearbook-1986-table4
1978,1978-79,1030,MANITOU SPRINGS 14,El Paso,district,1187.0,printed_total,,1187.0,1139.0,1091.5,yearbook-1986-table4
1978,1978-79,2535,MANZANOLA 3J,Otero,district,278.0,printed_total,,266.0,262.2,251.7,yearbook-1986-table4
1978,1978-79,0010,MAPLETON 1,Adams,district,5436.0,printed_total,,5112.0,5281.9,5077.2,yearbook-1986-table4
1978,1978-79,0310,MC CLAVE RE-2,Bent,district,214.0,printed_total,,208.0,207.5,203.3,yearbook-1986-table4
1978,1978-79,2710,MEEKER RE1,Rio Blanco,district,859.0,printed_total,,803.0,833.8,800.4,yearbook-1986-table4
1978,1978-79,2000,MESA COUNTY VALLEY 51,Mesa,district,14584.0,printed_total,,14573.0,14133.7,13569.4,yearbook-1986-table4
1978,1978-79,1130,MIAMI/YODER 60 JT,El Paso,district,127.0,printed_total,,136.0,130.1,129.7,yearbook-1986-table4
1978,1978-79,2800,MOFFAT 2,Saguache,district,86.0,printed_total,,77.0,80.1,76.9,yearbook-1986-table4
1978,1978-79,2020,MOFFAT COUNTY RE: NO 1,Moffat,district,2757.0,printed_total,,2619.0,2683.1,2574.0,yearbook-1986-table4
1978,1978-79,2740,MONTE VISTA C-8,Rio Grande,district,1511.0,printed_total,,1409.0,1428.3,1371.2,yearbook-1986-table4
1978,1978-79,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,district,2978.0,printed_total,,2818.0,2898.8,2775.3,yearbook-1986-table4
1978,1978-79,2180,MONTROSE COUNTY RE-1J,Montrose,district,4387.0,printed_total,,4276.0,4268.5,4097.8,yearbook-1986-table4
1978,1978-79,2790,MOUNTAIN VALLEY RE 1,Saguache,district,247.0,printed_total,,240.0,246.2,242.9,yearbook-1986-table4
1978,1978-79,0550,NORTH CONEJOS RE-1J,Conejos,district,1209.0,printed_total,,1191.0,1179.5,1132.3,yearbook-1986-table4
1978,1978-79,1410,NORTH PARK R-1,Jackson,district,419.0,printed_total,,409.0,410.6,394.2,yearbook-1986-table4
1978,1978-79,0020,NORTHGLENN-THORNTON 12,Adams,district,19203.0,printed_total,,18745.0,18855.8,18026.4,yearbook-1986-table4
1978,1978-79,2840,NORWOOD R-2J,San Miguel,district,332.0,printed_total,,332.0,310.9,306.7,yearbook-1986-table4
1978,1978-79,3050,OTIS R-3,Washington,district,183.0,printed_total,,213.0,186.3,182.1,yearbook-1986-table4
1978,1978-79,2580,OURAY R-1,Ouray,district,170.0,printed_total,,156.0,166.0,159.4,yearbook-1986-table4
1978,1978-79,1570,PARK (ESTES PARK) R-3(J),Larimer,district,1151.0,printed_total,,1102.0,1117.7,1074.3,yearbook-1986-table4
1978,1978-79,2610,PARK COUNTY RE-2,Park,district,282.0,printed_total,,280.0,342.5,328.8,yearbook-1986-table4
1978,1978-79,1060,PEYTON 23 JT,El Paso,district,217.0,printed_total,,213.0,210.0,201.4,yearbook-1986-table4
1978,1978-79,1440,PLAINVIEW RE-2,Kiowa,district,96.0,printed_total,,96.0,98.0,97.5,yearbook-1986-table4
1978,1978-79,1870,PLATEAU RE-5,Logan,district,160.0,printed_total,,164.0,164.5,155.8,yearbook-1986-table4
1978,1978-79,1990,PLATEAU VALLEY 50,Mesa,district,338.0,printed_total,,351.0,322.8,314.2,yearbook-1986-table4
1978,1978-79,2600,PLATTE CANYON 1,Park,district,781.0,printed_total,,878.0,792.2,760.5,yearbook-1986-table4
1978,1978-79,2865,PLATTE VALLEY RE-3,Sedgwick,district,292.0,printed_total,,287.0,285.4,278.1,yearbook-1986-table4
1978,1978-79,3130,PLATTE VALLEY RE-7,Weld,district,872.0,printed_total,,870.0,854.8,814.6,yearbook-1986-table4
1978,1978-79,1550,POUDRE R-1,Larimer,district,14501.0,printed_total,,14409.0,14137.9,13614.7,yearbook-1986-table4
1978,1978-79,1590,PRIMERO REORGANIZED 2,Las Animas,district,220.0,printed_total,,218.0,220.1,211.3,yearbook-1986-table4
1978,1978-79,0240,PRITCHETT RE-3,Baca,district,86.0,printed_total,,86.0,86.0,85.0,yearbook-1986-table4
1978,1978-79,2690,PUEBLO CITY 60,Pueblo,district,22263.0,printed_total,,21741.0,21473.7,20614.8,yearbook-1986-table4
1978,1978-79,2700,PUEBLO COUNTY RURAL 70,Pueblo,district,4994.0,printed_total,,4913.0,4896.7,4703.8,yearbook-1986-table4
1978,1978-79,2720,RANGELY RE-4,Rio Blanco,district,568.0,printed_total,,553.0,522.3,501.4,yearbook-1986-table4
1978,1978-79,2590,RIDGWAY R-2,Ouray,district,209.0,printed_total,,194.0,202.6,199.6,yearbook-1986-table4
1978,1978-79,1180,ROARING FORK RE-1(J),Garfield,district,3224.0,printed_total,,3124.0,3148.9,2994.8,yearbook-1986-table4
1978,1978-79,2530,ROCKY FORD R-2,Otero,district,1585.0,printed_total,,1511.0,1523.9,1462.9,yearbook-1986-table4
1978,1978-79,0500,SALIDA R-32(J),Chaffee,district,1469.0,printed_total,,1427.0,1439.1,1392.6,yearbook-1986-table4
1978,1978-79,0560,SANFORD 6J,Conejos,district,333.0,printed_total,,327.0,337.0,322.6,yearbook-1986-table4
1978,1978-79,0110,SANGRE DE CRISTO RE-22J,Alamosa,district,283.0,printed_total,,276.0,284.3,272.9,yearbook-1986-table4
1978,1978-79,2750,SARGENT RE-33J,Rio Grande,district,392.0,printed_total,,397.0,381.5,366.2,yearbook-1986-table4
1978,1978-79,0123,SHERIDAN 2,Arapahoe,district,1774.0,printed_total,,1597.0,1810.3,1737.9,yearbook-1986-table4
1978,1978-79,0740,SIERRA GRANDE R-30,Costilla,district,293.0,printed_total,,253.0,281.5,270.2,yearbook-1986-table4
1978,1978-79,2820,SILVERTON 1,San Juan,district,171.0,printed_total,,161.0,171.4,164.5,yearbook-1986-table4
1978,1978-79,0580,SOUTH CONEJOS RE-10,Conejos,district,727.0,printed_total,,693.0,721.3,706.1,yearbook-1986-table4
1978,1978-79,2780,SOUTH ROUTT RE 3(J),Routt,district,473.0,printed_total,,477.0,484.1,464.4,yearbook-1986-table4
1978,1978-79,0250,SPRINGFIELD RE-4,Baca,district,510.0,printed_total,,512.0,511.2,493.9,yearbook-1986-table4
1978,1978-79,0470,ST. VRAIN VALLEY RE 1J,Boulder,district,14865.0,printed_total,,14612.0,14428.8,13823.7,yearbook-1986-table4
1978,1978-79,2770,STEAMBOAT SPRINGS RE-2,Routt,district,1447.0,printed_total,,1401.0,1423.6,1366.7,yearbook-1986-table4
1978,1978-79,0060,STRASBURG 31J,Adams,district,393.0,printed_total,,412.0,399.1,384.5,yearbook-1986-table4
1978,1978-79,1480,STRATTON R-4,Kit Carson,district,272.0,printed_total,,280.0,262.1,251.6,yearbook-1986-table4
1978,1978-79,3000,SUMMIT RE-1,Summit,district,1280.0,printed_total,,1158.0,1229.5,1174.6,yearbook-1986-table4
1978,1978-79,2570,SWINK 33,Otero,district,354.0,printed_total,,343.0,344.3,336.9,yearbook-1986-table4
1978,1978-79,2830,TELLURIDE R-1,San Miguel,district,210.0,printed_total,,199.0,210.8,202.4,yearbook-1986-table4
1978,1978-79,1560,THOMPSON R-2J,Larimer,district,10004.0,printed_total,,9755.0,9700.8,9312.8,yearbook-1986-table4
1978,1978-79,1580,TRINIDAD 1,Las Animas,district,1858.0,printed_total,,1695.0,1872.9,1798.0,yearbook-1986-table4
1978,1978-79,1828,VALLEY RE-1,Logan,district,3379.0,printed_total,,3297.0,3397.8,3264.4,yearbook-1986-table4
1978,1978-79,0260,VILAS RE-5,Baca,district,93.0,printed_total,,85.0,91.5,89.0,yearbook-1986-table4
1978,1978-79,,VONA R-3,Kit Carson,district,75.0,printed_total,,47.0,48.0,46.1,yearbook-1986-table4
1978,1978-79,0230,WALSH RE-1,Baca,district,412.0,printed_total,,404.0,407.8,395.6,yearbook-1986-table4
1978,1978-79,2505,WELDON VALLEY RE-20(J),Morgan,district,176.0,printed_total,,164.0,165.9,157.9,yearbook-1986-table4
1978,1978-79,2190,WEST END RE-2,Montrose,district,857.0,printed_total,,809.0,832.7,799.9,yearbook-1986-table4
1978,1978-79,1340,WEST GRAND 1(JT),Grand,district,482.0,printed_total,,472.0,453.1,432.5,yearbook-1986-table4
1978,1978-79,0070,WESTMINSTER 50,Adams,district,14088.0,printed_total,,13536.0,13761.7,13211.2,yearbook-1986-table4
1978,1978-79,0990,WIDEFIELD 3,El Paso,district,7306.0,printed_total,,7040.0,7104.4,6820.2,yearbook-1986-table4
1978,1978-79,2515,WIGGINS RE-50(J),Morgan,district,440.0,printed_total,,438.0,424.3,407.3,yearbook-1986-table4
1978,1978-79,2680,WILEY RE-13 JT,Prowers,district,257.0,printed_total,,251.0,249.7,241.8,yearbook-1986-table4
1978,1978-79,3100,WINDSOR RE-4,Weld,district,1346.0,printed_total,,1339.0,1308.8,1256.4,yearbook-1986-table4
1978,1978-79,3020,WOODLAND PARK RE-2,Teller,district,1639.0,printed_total,,1610.0,1520.8,1460.0,yearbook-1986-table4
1978,1978-79,3070,WOODLIN 104,Washington,district,135.0,printed_total,,136.0,128.2,129.7,yearbook-1986-table4
1979,1979-80,1040,ACADEMY 20,El Paso,district,5231.0,printed_total,,5233.0,5120.7,4900.4,yearbook-1986-table4
1979,1979-80,0030,ADAMS COUNTY 14,Adams,district,6028.0,printed_total,,5752.0,5832.0,5666.0,yearbook-1986-table4
1979,1979-80,0180,ADAMS-ARAPAHOE 28J,Arapahoe,district,22500.0,printed_total,,21725.0,21760.0,21007.6,yearbook-1986-table4
1979,1979-80,0960,AGATE 300,Elbert,district,49.0,printed_total,,43.0,46.9,47.0,yearbook-1986-table4
1979,1979-80,1620,AGUILAR REORGANIZED 6,Las Animas,district,211.0,printed_total,,210.0,207.5,199.4,yearbook-1986-table4
1979,1979-80,3030,AKRON R-1,Washington,district,517.0,printed_total,,500.0,505.2,491.8,yearbook-1986-table4
1979,1979-80,0100,ALAMOSA RE-11J,Alamosa,district,2268.0,printed_total,,2040.0,2169.1,2104.3,yearbook-1986-table4
1979,1979-80,,ARAPAHOE R-3*,Cheyenne,district,64.0,printed_total,,59.0,61.0,62.5,yearbook-1986-table4
1979,1979-80,0220,ARCHULETA COUNTY 50 JT,Archuleta,district,975.0,printed_total,,960.0,986.9,948.4,yearbook-1986-table4
1979,1979-80,3040,ARICKAREE R-2,Washington,district,137.0,printed_total,,136.0,137.5,136.3,yearbook-1986-table4
1979,1979-80,,ARRIBA RE 31*,Lincoln,district,67.0,printed_total,,64.0,59.5,57.1,yearbook-1986-table4
1979,1979-80,1450,ARRIBA-FLAGLER C-20*,Kit Carson,district,181.0,printed_total,,190.0,177.5,170.5,yearbook-1986-table4
1979,1979-80,2640,ASPEN 1,Pitkin,district,1012.0,printed_total,,965.0,983.7,941.7,yearbook-1986-table4
1979,1979-80,3145,AULT-HIGHLAND RE-9,Weld,district,824.0,printed_total,,786.0,779.1,751.9,yearbook-1986-table4
1979,1979-80,1530,BAYFIELD 10 JT-R,La Plata,district,521.0,printed_total,,506.0,539.0,515.5,yearbook-1986-table4
1979,1979-80,0050,BENNETT 29J,Adams,district,549.0,printed_total,,574.0,540.9,523.6,yearbook-1986-table4
1979,1979-80,1490,BETHUNE R-5,Kit Carson,district,141.0,printed_total,,134.0,134.9,129.5,yearbook-1986-table4
1979,1979-80,0940,BIG SANDY 100(J),Elbert,district,291.0,printed_total,,276.0,265.6,256.9,yearbook-1986-table4
1979,1979-80,0480,BOULDER VALLEY RE 2(J),Boulder,district,21358.0,printed_total,,20947.0,20844.8,19991.2,yearbook-1986-table4
1979,1979-80,1750,BRANSON REORGANIZED 82,Las Animas,district,65.0,printed_total,,66.0,64.6,64.9,yearbook-1986-table4
1979,1979-80,0040,BRIGHTON 27J,Adams,district,4175.0,printed_total,,4036.0,4037.9,3911.4,yearbook-1986-table4
1979,1979-80,2395,BRUSH RE-2(J),Morgan,district,1471.0,printed_total,,1414.0,1416.8,1364.1,yearbook-1986-table4
1979,1979-80,0490,BUENA VISTA R-31,Chaffee,district,1217.0,printed_total,,1213.0,1171.9,1125.0,yearbook-1986-table4
1979,1979-80,1860,BUFFALO RE-4(J),Logan,district,272.0,printed_total,,257.0,265.0,257.6,yearbook-1986-table4
1979,1979-80,1500,BURLINGTON RE-6J,Kit Carson,district,1036.0,printed_total,,1004.0,993.6,953.9,yearbook-1986-table4
1979,1979-80,0190,BYERS 32J,Arapahoe,district,342.0,printed_total,,332.0,340.4,328.7,yearbook-1986-table4
1979,1979-80,0970,CALHAN RJ-1,El Paso,district,313.0,printed_total,,317.0,319.0,303.8,yearbook-1986-table4
1979,1979-80,0270,CAMPO RE-6,Baca,district,111.0,printed_total,,118.0,111.5,110.0,yearbook-1986-table4
1979,1979-80,1140,CANON CITY RE-1,Fremont,district,3574.0,printed_total,,3497.0,3469.8,3318.6,yearbook-1986-table4
1979,1979-80,0640,CENTENNIAL R-1,Costilla,district,556.0,printed_total,,544.0,558.0,542.6,yearbook-1986-table4
1979,1979-80,2810,CENTER 26 JT.,Saguache,district,604.0,printed_total,,584.0,584.6,564.2,yearbook-1986-table4
1979,1979-80,2560,CHERAW 31,Otero,district,184.0,printed_total,,178.0,181.4,174.1,yearbook-1986-table4
1979,1979-80,0130,CHERRY CREEK 5,Arapahoe,district,19999.0,printed_total,,20485.0,19492.3,18752.6,yearbook-1986-table4
1979,1979-80,0520,CHEYENNE COUNTY RE-5*,Cheyenne,district,282.0,printed_total,,294.0,251.2,242.1,yearbook-1986-table4
1979,1979-80,1020,CHEYENNE MOUNTAIN 12,El Paso,district,2018.0,printed_total,,2028.0,1991.8,1918.9,yearbook-1986-table4
1979,1979-80,0540,CLEAR CREEK RE-1,Clear Creek,district,1244.0,printed_total,,1198.0,1302.8,1254.3,yearbook-1986-table4
1979,1979-80,1010,COLORADO SPRINGS 11,El Paso,district,32033.0,printed_total,,30818.0,31129.4,29974.2,yearbook-1986-table4
1979,1979-80,0860,CONSOLIDATED C-1,Custer,district,279.0,printed_total,,271.0,265.6,256.5,yearbook-1986-table4
1979,1979-80,1160,COTOPAXI RE-3,Fremont,district,190.0,printed_total,,191.0,186.2,178.4,yearbook-1986-table4
1979,1979-80,2010,CREEDE CONSOLIDATED 1,Mineral,district,166.0,printed_total,,152.0,161.0,154.6,yearbook-1986-table4
1979,1979-80,3010,CRIPPLE CREEK-VICTORRE-1,Teller,district,270.0,printed_total,,246.0,267.2,260.5,yearbook-1986-table4
1979,1979-80,0770,CROWLEY COUNTY RE-1-J,Crowley,district,528.0,printed_total,,541.0,531.3,510.0,yearbook-1986-table4
1979,1979-80,1980,DEBEQUE 49JT,Mesa,district,118.0,printed_total,,118.0,119.4,113.0,yearbook-1986-table4
1979,1979-80,0170,DEER TRAIL 26J,Arapahoe,district,130.0,printed_total,,159.0,127.0,121.9,yearbook-1986-table4
1979,1979-80,2730,DEL NORTE C-7,Rio Grande,district,804.0,printed_total,,779.0,761.7,734.2,yearbook-1986-table4
1979,1979-80,0870,DELTA COUNTY 50(J),Delta,district,4197.0,printed_total,,4228.0,4094.6,3936.8,yearbook-1986-table4
