year,district_code,district_name,county_name,unit_type,grade,enrollment,source
1986,0470,ST. VRAIN VALLEY,Boulder,district,11,1155,yearbook-1986
1986,0470,ST. VRAIN VALLEY,Boulder,district,12,1044,yearbook-1986
1986,0470,ST. VRAIN VALLEY,Boulder,district,SPECIAL_EDUCATION,174,yearbook-1986
1986,0470,ST. VRAIN VALLEY,Boulder,district,UNGRADED,15,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,PK,6,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,K,1631,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,1,1641,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,2,1589,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,3,1497,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,4,1423,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,5,1425,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,6,1414,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,7,1404,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,8,1469,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,9,1693,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,10,1801,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,11,1869,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,12,1694,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,SPECIAL_EDUCATION,195,yearbook-1986
1986,0480,BOULDER VALLEY,Boulder,district,UNGRADED,0,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,PK,0,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,K,54,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,1,69,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,2,63,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,3,65,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,4,70,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,5,69,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,6,69,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,7,61,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,8,66,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,9,80,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,10,84,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,11,77,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,12,89,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,SPECIAL_EDUCATION,3,yearbook-1986
1986,0490,BUENA VISTA,Chaffee,district,UNGRADED,0,yearbook-1986
1986,0500,SALIDA,Chaffee,district,PK,0,yearbook-1986
1986,0500,SALIDA,Chaffee,district,K,92,yearbook-1986
1986,0500,SALIDA,Chaffee,district,1,104,yearbook-1986
1986,0500,SALIDA,Chaffee,district,2,85,yearbook-1986
1986,0500,SALIDA,Chaffee,district,3,115,yearbook-1986
1986,0500,SALIDA,Chaffee,district,4,100,yearbook-1986
1986,0500,SALIDA,Chaffee,district,5,95,yearbook-1986
1986,0500,SALIDA,Chaffee,district,6,95,yearbook-1986
1986,0500,SALIDA,Chaffee,district,7,99,yearbook-1986
1986,0500,SALIDA,Chaffee,district,8,105,yearbook-1986
1986,0500,SALIDA,Chaffee,district,9,97,yearbook-1986
1986,0500,SALIDA,Chaffee,district,10,98,yearbook-1986
1986,0500,SALIDA,Chaffee,district,11,99,yearbook-1986
1986,0500,SALIDA,Chaffee,district,12,93,yearbook-1986
1986,0500,SALIDA,Chaffee,district,SPECIAL_EDUCATION,0,yearbook-1986
1986,0500,SALIDA,Chaffee,district,UNGRADED,0,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,PK,0,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,K,12,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,1,11,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,2,13,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,3,12,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,4,9,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,5,14,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,6,8,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,7,9,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,8,6,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,9,10,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,10,10,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,11,10,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,12,10,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,SPECIAL_EDUCATION,0,yearbook-1986
1986,0510,KIT CARSON,Cheyenne,district,UNGRADED,0,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,PK,0,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,K,27,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,1,33,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,2,23,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,3,21,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,4,22,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,5,32,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,6,26,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,7,20,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,8,26,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,9,22,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,10,21,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,11,19,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,12,16,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,SPECIAL_EDUCATION,0,yearbook-1986
1986,0520,CHEYENNE COUNTY,Cheyenne,district,UNGRADED,0,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,PK,0,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,K,141,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,1,133,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,2,126,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,3,107,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,4,126,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,5,116,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,6,102,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,7,121,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,8,103,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,9,102,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,10,104,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,11,96,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,12,82,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,SPECIAL_EDUCATION,3,yearbook-1986
1986,0540,CLEAR CREEK,Clear Creek,district,UNGRADED,0,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,PK,0,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,K,87,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,1,107,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,2,85,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,3,84,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,4,89,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,5,78,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,6,87,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,7,89,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,8,78,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,9,87,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,10,79,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,11,78,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,12,69,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,SPECIAL_EDUCATION,7,yearbook-1986
1986,0550,NORTH CONEJOS,Conejos,district,UNGRADED,31,yearbook-1986
1986,0560,SANFORD,Conejos,district,PK,0,yearbook-1986
1986,0560,SANFORD,Conejos,district,K,29,yearbook-1986
1986,0560,SANFORD,Conejos,district,1,31,yearbook-1986
1986,0560,SANFORD,Conejos,district,2,25,yearbook-1986
1986,0560,SANFORD,Conejos,district,3,34,yearbook-1986
1986,0560,SANFORD,Conejos,district,4,37,yearbook-1986
1986,0560,SANFORD,Conejos,district,5,30,yearbook-1986
1986,0560,SANFORD,Conejos,district,6,20,yearbook-1986
1986,0560,SANFORD,Conejos,district,7,23,yearbook-1986
1986,0560,SANFORD,Conejos,district,8,25,yearbook-1986
1986,0560,SANFORD,Conejos,district,9,24,yearbook-1986
1986,0560,SANFORD,Conejos,district,10,19,yearbook-1986
1986,0560,SANFORD,Conejos,district,11,23,yearbook-1986
1986,0560,SANFORD,Conejos,district,12,18,yearbook-1986
1986,0560,SANFORD,Conejos,district,SPECIAL_EDUCATION,0,yearbook-1986
1986,0560,SANFORD,Conejos,district,UNGRADED,0,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,PK,0,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,K,41,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,1,38,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,2,47,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,3,44,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,4,32,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,5,39,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,6,37,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,7,40,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,8,31,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,9,38,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,10,48,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,11,35,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,12,37,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,SPECIAL_EDUCATION,0,yearbook-1986
1986,0580,SOUTH CONEJOS,Conejos,district,UNGRADED,0,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,PK,0,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,K,50,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,1,42,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,2,33,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,3,27,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,4,31,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,5,30,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,6,31,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,7,29,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,8,26,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,9,30,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,10,36,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,11,36,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,12,28,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,SPECIAL_EDUCATION,3,yearbook-1986
1986,0640,CENTENNIAL,Costilla,district,UNGRADED,2,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,PK,0,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,K,26,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,1,26,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,2,22,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,3,20,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,4,17,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,5,21,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,6,21,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,7,17,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,8,25,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,9,22,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,10,13,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,11,23,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,12,16,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,SPECIAL_EDUCATION,0,yearbook-1986
1986,0740,SIERRA GRANDE,Costilla,district,UNGRADED,0,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,PK,0,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,K,57,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,1,39,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,2,39,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,3,40,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,4,41,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,5,41,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,6,41,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,7,40,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,8,35,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,9,39,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,10,46,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,11,30,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,12,35,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,SPECIAL_EDUCATION,0,yearbook-1986
1986,,CROWLEY COUNTY,Crowley,district,UNGRADED,0,yearbook-1986
1986,,CONSOLIDATED,Custer,district,PK,0,yearbook-1986
1986,,CONSOLIDATED,Custer,district,K,14,yearbook-1986
1986,,CONSOLIDATED,Custer,district,1,30,yearbook-1986
1986,,CONSOLIDATED,Custer,district,2,25,yearbook-1986
1986,,CONSOLIDATED,Custer,district,3,24,yearbook-1986
1986,,CONSOLIDATED,Custer,district,4,19,yearbook-1986
1986,,CONSOLIDATED,Custer,district,5,21,yearbook-1986
1986,,CONSOLIDATED,Custer,district,6,21,yearbook-1986
1986,,CONSOLIDATED,Custer,district,7,19,yearbook-1986
1986,,CONSOLIDATED,Custer,district,8,23,yearbook-1986
1986,,CONSOLIDATED,Custer,district,9,28,yearbook-1986
1986,,CONSOLIDATED,Custer,district,10,30,yearbook-1986
1986,,CONSOLIDATED,Custer,district,11,29,yearbook-1986
1986,,CONSOLIDATED,Custer,district,12,26,yearbook-1986
1986,,CONSOLIDATED,Custer,district,SPECIAL_EDUCATION,0,yearbook-1986
1986,,CONSOLIDATED,Custer,district,UNGRADED,0,yearbook-1986
1986,,DELTA COUNTY,Delta,district,PK,0,yearbook-1986
1986,,DELTA COUNTY,Delta,district,K,303,yearbook-1986
1986,,DELTA COUNTY,Delta,district,1,306,yearbook-1986
1986,,DELTA COUNTY,Delta,district,2,320,yearbook-1986
1986,,DELTA COUNTY,Delta,district,3,294,yearbook-1986
1986,,DELTA COUNTY,Delta,district,4,268,yearbook-1986
1986,,DELTA COUNTY,Delta,district,5,257,yearbook-1986
1986,,DELTA COUNTY,Delta,district,6,285,yearbook-1986
1986,,DELTA COUNTY,Delta,district,7,260,yearbook-1986
1986,,DELTA COUNTY,Delta,district,8,301,yearbook-1986
1986,,DELTA COUNTY,Delta,district,9,310,yearbook-1986
1986,,DELTA COUNTY,Delta,district,10,332,yearbook-1986
1986,,DELTA COUNTY,Delta,district,11,321,yearbook-1986
1986,,DELTA COUNTY,Delta,district,12,290,yearbook-1986
1986,,DELTA COUNTY,Delta,district,SPECIAL_EDUCATION,67,yearbook-1986
1986,,DELTA COUNTY,Delta,district,UNGRADED,0,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,PK,1152,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,K,5337,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,1,5324,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,2,4903,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,3,4474,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,4,4483,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,5,4148,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,6,4166,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,7,4062,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,8,4089,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,9,5096,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,10,4432,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,11,3966,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,12,3227,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,SPECIAL_EDUCATION,1456,yearbook-1986
1986,0880,DENVER COUNTY,Denver,district,UNGRADED,0,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,PK,0,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,K,24,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,1,24,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,2,26,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,3,29,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,4,28,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,5,21,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,6,24,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,7,25,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,8,23,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,9,31,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,10,33,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,11,29,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,12,28,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,SPECIAL_EDUCATION,0,yearbook-1986
1986,,DOLORES COUNTY,Dolores,district,UNGRADED,0,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,PK,18,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,K,790,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,1,810,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,2,728,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,3,696,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,4,728,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,5,717,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,6,698,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,7,771,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,8,704,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,9,751,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,10,821,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,11,747,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,12,689,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,SPECIAL_EDUCATION,25,yearbook-1986
1986,0900,DOUGLAS COUNTY,Douglas,district,UNGRADED,0,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,PK,0,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,K,237,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,1,239,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,2,192,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,3,175,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,4,147,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,5,163,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,6,155,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,7,134,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,8,132,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,9,170,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,10,142,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,11,168,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,12,149,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,SPECIAL_EDUCATION,9,yearbook-1986
1986,0910,EAGLE COUNTY,Eagle,district,UNGRADED,0,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,PK,7,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,K,89,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,1,113,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,2,71,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,3,104,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,4,92,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,5,91,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,6,86,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,7,93,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,8,75,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,9,114,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,10,95,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,11,84,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,12,73,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,SPECIAL_EDUCATION,2,yearbook-1986
1986,0920,ELIZABETH,Elbert,district,UNGRADED,0,yearbook-1986
1986,0930,KIOWA,Elbert,district,PK,0,yearbook-1986
1986,0930,KIOWA,Elbert,district,K,25,yearbook-1986
1986,0930,KIOWA,Elbert,district,1,15,yearbook-1986
1986,0930,KIOWA,Elbert,district,2,16,yearbook-1986
1986,0930,KIOWA,Elbert,district,3,19,yearbook-1986
1986,0930,KIOWA,Elbert,district,4,17,yearbook-1986
1986,0930,KIOWA,Elbert,district,5,16,yearbook-1986
1986,0930,KIOWA,Elbert,district,6,17,yearbook-1986
1986,0930,KIOWA,Elbert,district,7,16,yearbook-1986
1986,0930,KIOWA,Elbert,district,8,8,yearbook-1986
1986,0930,KIOWA,Elbert,district,9,17,yearbook-1986
1986,0930,KIOWA,Elbert,district,10,12,yearbook-1986
1986,0930,KIOWA,Elbert,district,11,17,yearbook-1986
1986,0930,KIOWA,Elbert,district,12,14,yearbook-1986
1986,0930,KIOWA,Elbert,district,SPECIAL_EDUCATION,0,yearbook-1986
1986,0930,KIOWA,Elbert,district,UNGRADED,0,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,PK,0,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,K,21,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,1,32,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,2,20,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,3,27,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,4,29,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,5,28,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,6,30,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,7,22,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,8,21,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,9,15,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,10,17,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,11,19,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,12,22,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,SPECIAL_EDUCATION,0,yearbook-1986
1986,0940,BIG SANDY,Elbert,district,UNGRADED,0,yearbook-1986
1986,0950,ELBERT,Elbert,district,PK,0,yearbook-1986
1986,0950,ELBERT,Elbert,district,K,16,yearbook-1986
1986,0950,ELBERT,Elbert,district,1,14,yearbook-1986
1986,0950,ELBERT,Elbert,district,2,8,yearbook-1986
1986,0950,ELBERT,Elbert,district,3,7,yearbook-1986
1986,0950,ELBERT,Elbert,district,4,8,yearbook-1986
1986,0950,ELBERT,Elbert,district,5,13,yearbook-1986
1986,0950,ELBERT,Elbert,district,6,7,yearbook-1986
1986,0950,ELBERT,Elbert,district,7,6,yearbook-1986
1986,0950,ELBERT,Elbert,district,8,7,yearbook-1986
1986,0950,ELBERT,Elbert,district,9,13,yearbook-1986
1986,0950,ELBERT,Elbert,district,10,8,yearbook-1986
1986,0950,ELBERT,Elbert,district,11,7,yearbook-1986
1986,0950,ELBERT,Elbert,district,12,11,yearbook-1986
1986,0950,ELBERT,Elbert,district,SPECIAL_EDUCATION,0,yearbook-1986
1986,0950,ELBERT,Elbert,district,UNGRADED,0,yearbook-1986
1986,0960,AGATE,Elbert,district,PK,0,yearbook-1986
1986,0960,AGATE,Elbert,district,K,7,yearbook-1986
1986,0960,AGATE,Elbert,district,1,5,yearbook-1986
1986,0960,AGATE,Elbert,district,2,4,yearbook-1986
1986,0960,AGATE,Elbert,district,3,4,yearbook-1986
1986,0960,AGATE,Elbert,district,4,5,yearbook-1986
1986,0960,AGATE,Elbert,district,5,2,yearbook-1986
