ncessch,school_codes,names,district_codes,first_year,last_year,closure_label,closure_confidence,closure_evidence,latitude_x,longitude_x,last_district,last_name,last_enrollment,latitude_y,longitude_y
080336000365,4074,HOLM ELEM SCHOOL;HOLM ELEMENTARY SCHOOL;Holm Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.6575,-104.8921,0880,Holm Elementary School,510.0,39.6575,-104.8921
080336000366,4094,HORACE MANN MIDDLE SCHOOL,0880,1986,2008,closed,high,CCD school_status=2,39.7734,-105.003,0880,HORACE MANN MIDDLE SCHOOL,210.0,39.7734,-105.003
080336000367,4444,JOHN F. KENNEDY HIGH SCHOOL;JOHN F KENNEDY HIGH SCHOOL;John F Kennedy High School,0880,1986,2024,still_open,high,reported in 2024,39.6626,-105.0683,0880,John F Kennedy High School,681.0,39.6626,-105.0683
080336000368,4450,JOHNSON ELEM SCHOOL;JOHNSON ELEMENTARY SCHOOL;Johnson Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.6837,-105.0293,0880,Johnson Elementary School,294.0,39.6837,-105.0293
080336000369,4498,KAISER ELEM SCHOOL;KAISER ELEMENTARY SCHOOL;Kaiser Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.6342,-105.0414,0880,Kaiser Elementary School,243.0,39.6342,-105.0414
080336000370,4656,KEPNER MIDDLE SCHOOL,0880,1986,2018,closed,high,CCD school_status=2,39.699784,-105.028255,0880,KEPNER MIDDLE SCHOOL,132.0,39.699784,-105.028255
080336000371,4762,KNAPP ELEM SCHOOL;KNAPP ELEMENTARY SCHOOL;Knapp Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7081,-105.0457,0880,Knapp Elementary School,351.0,39.7081,-105.0457
080336000372,4782,KNIGHT FUNDAMENTAL SCHOOL;HALLETT FUNDAMENTAL ACADEMY;HALLETT ACADEMY;Hallett Academy,0880,1986,2024,still_open,high,reported in 2024,39.7595,-104.9183,0880,Hallett Academy,250.0,39.7595,-104.9183
080336000373,4822,KUNSMILLER MIDDLE SCHOOL,0880,1986,2009,closed,high,CCD school_status=2,39.67636,-105.040227,0880,KUNSMILLER MIDDLE SCHOOL,295.0,39.67636,-105.040227
080336000374,4910,LAKE MIDDLE SCHOOL,0880,1986,2012,closed,high,CCD school_status=2,39.745756,-105.033606,0880,LAKE MIDDLE SCHOOL,185.0,39.745756,-105.033606
080336000375,5158,LINCOLN ELEM SCHOOL;LINCOLN ELEMENTARY SCHOOL;Lincoln Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7036,-104.9807,0880,Lincoln Elementary School,310.0,39.7036,-104.9807
080336000376,5488,MANUAL HIGH SCHOOL,,1986,2002,closed,high,CCD school_status=2,39.757097,-104.967408,,MANUAL HIGH SCHOOL,,39.757097,-104.967408
080336000377,5702,MC KINLEY-THATCHER ELEM SCHOOL;MCKINLEY-THATCHER ELEMENTARY;MC KINLEY-THATCHER ELEM SCH;MC KINLEY-THATCHER ELEMENTARY SCHOOL;MCKINLEY-THATCHER ELEMENTARY SCHOOL;McKinley-Thatcher Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.6938,-104.9836,0880,McKinley-Thatcher Elementary School,305.0,39.6938,-104.9836
080336000378,5716,MC MEEN ELEM SCHOOL;MC MEEN ELEMENTARY SCHOOL;MCMEEN ELEMENTARY SCHOOL;McMeen Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.6983,-104.9213,0880,McMeen Elementary School,706.0,39.6983,-104.9213
080336000379,5826,MERRILL MIDDLE SCHOOL;Merrill Middle School,0880,1986,2024,still_open,high,reported in 2024,39.6888,-104.946,0880,Merrill Middle School,611.0,39.6888,-104.946
080336000380,5844,METRO YOUTH CENTER;ALTERNATIVE HIGH SCHOOL;CONTEMPORARY LEARNING ACADEMY;CLA HIGH SCHOOL;CONTEMPORARY LEARNING ACADEMY HIGH SCHOOL;Contemporary Learning Academy,0880,1986,2024,still_open,high,reported in 2024,39.73004,-104.984491,0880,Contemporary Learning Academy,126.0,39.73004,-104.984491
080336000381,5940,MITCHELL ELEM SCHOOL;MITCHELL ELEMENTARY SCHOOL;MITCHELL MONTESSORI,0880,1986,2008,closed,high,CCD school_status=2,39.7632,-104.9707,0880,MITCHELL ELEMENTARY SCHOOL,365.0,39.7632,-104.9707
080336000383,5998,OAKLAND ELEM SCHOOL;OAKLAND ELEMENTARY SCHOOL,0880,1986,2012,closed,high,CCD school_status=2,39.77788,-104.819271,0880,OAKLAND ELEMENTARY SCHOOL,240.0,39.77788,-104.819271
080336000384,6002,MONTCLAIR ELEM SCHOOL;MONTCLAIR ELEMENTARY SCHOOL;MONTCLAIR SCHOOL OF ACADEMICS AND ENRICHMENT;Montclair School of Academics and Enrichment,0880,1986,2024,still_open,high,reported in 2024,39.7336,-104.9098,0880,Montclair School of Academics and Enrichment,353.0,39.7336,-104.9098
080336000385,6088,MOORE ELEM SCHOOL;MOORE ELEMENTARY SCHOOL;MOORE K-8 SCHOOL;DORA MOORE ECE-8 SCHOOL;Dora Moore ECE-8 School,0880,1986,2024,still_open,high,reported in 2024,39.73,-104.9734,0880,Dora Moore ECE-8 School,349.0,39.73,-104.9734
080336000386,6098,MOREY MIDDLE SCHOOL;Morey Middle School,0880,1986,2024,still_open,high,reported in 2024,39.7377,-104.977,0880,Morey Middle School,479.0,39.7377,-104.977
080336000387,6188,MUNROE ELEM SCHOOL;MUNROE ELEMENTARY SCHOOL;Munroe Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7074,-105.0316,0880,Munroe Elementary School,332.0,39.7074,-105.0316
080336000388,6254,NEWLON ELEM SCHOOL;NEWLON ELEMENTARY SCHOOL;Newlon Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.721895,-105.046521,0880,Newlon Elementary School,293.0,39.721895,-105.046521
080336000389,6314,NORTH HIGH SCHOOL;North High School,0880,1986,2024,still_open,high,reported in 2024,39.7605,-105.0222,0880,North High School,1653.0,39.7605,-105.0222
080336000390,6676,PALMER ELEM SCHOOL;PALMER ELEMENTARY SCHOOL;Palmer Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7323,-104.925,0880,Palmer Elementary School,197.0,39.7323,-104.925
080336000391,6754,PARK HILL ELEM SCHOOL;PARK HILL ELEMENTARY SCHOOL;PARK HILL K-8 SCHOOL;PARK HILL SCHOOL;Park Hill School,0880,1986,2024,still_open,high,reported in 2024,39.7453,-104.9293,0880,Park Hill School,717.0,39.7453,-104.9293
080336000392,6912,PHILIPS ELEM SCHOOL;PHILIPS ELEMENTARY SCHOOL,0880,1986,2010,closed,high,CCD school_status=2,39.748563,-104.91137,0880,PHILIPS ELEMENTARY SCHOOL,178.0,39.748563,-104.91137
080336000394,6988,PLACE MIDDLE SCHOOL,0880,1986,2008,closed,high,CCD school_status=2,39.6878,-104.906,0880,PLACE MIDDLE SCHOOL,307.0,39.6878,-104.906
080336000395,7314,REMINGTON ELEM. SCHOOL;REMINGTON ELEMENTARY SCHOOL,0880,1986,2008,closed,high,CCD school_status=2,39.7817,-105.0064,0880,REMINGTON ELEMENTARY SCHOOL,327.0,39.7817,-105.0064
080336000396,7370,RISHEL MIDDLE SCHOOL,0880,1986,2011,closed,high,CCD school_status=2,39.708586,-105.012043,0880,RISHEL MIDDLE SCHOOL,125.0,39.708586,-105.012043
080336000397,7510,ROSEDALE ELEM SCHOOL;ROSEDALE ELEMENTARY SCHOOL,0880,1986,2005,closed,high,CCD school_status=2,39.6743,-104.98502,0880,ROSEDALE ELEMENTARY SCHOOL,133.0,39.6743,-104.98502
080336000398,7554,SABIN ELEM SCHOOL;SABIN ELEMENTARY SCHOOL;SABIN WORLD SCHOOL;Sabin World School,0880,1986,2024,still_open,high,reported in 2024,39.6595,-105.046,0880,Sabin World School,559.0,39.6595,-105.046
080336000399,7578,SAMUELS ELEM SCHOOL;SAMUELS ELEMENTARY SCHOOL;Samuels Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.6427,-104.8918,0880,Samuels Elementary School,532.0,39.6427,-104.8918
080336000400,7694,SCHENCK ELEM SCHOOL;SCHENCK ELEMENTARY SCHOOL;CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL;Charles M. Schenck (CMS) Community School,0880,1986,2024,still_open,high,reported in 2024,39.6927,-105.0341,0880,Charles M. Schenck (CMS) Community School,339.0,39.6927,-105.0341
080336000401,7698,SCHMITT ELEM SCHOOL;SCHMITT ELEMENTARY SCHOOL;Schmitt Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.6836,-105.0126,0880,Schmitt Elementary School,157.0,39.6836,-105.0126
080336000403,7942,SKINNER MIDDLE SCHOOL;Skinner Middle School,0880,1986,2024,still_open,high,reported in 2024,39.7724,-105.0323,0880,Skinner Middle School,673.0,39.7724,-105.0323
080336000405,7982,SMEDLEY ELEM SCHOOL;SMEDLEY ELEMENTARY SCHOOL,0880,1986,2008,closed,high,CCD school_status=2,39.7747,-105.0094,0880,SMEDLEY ELEMENTARY SCHOOL,360.0,39.7747,-105.0094
080336000406,7992,SMILEY MIDDLE SCHOOL,0880,1986,2014,closed,high,CCD school_status=2,39.753796,-104.919914,0880,SMILEY MIDDLE SCHOOL,135.0,39.753796,-104.919914
080336000407,8006,SMITH ELEM SCHOOL;SMITH ELEMENTARY SCHOOL;SMITH RENAISSANCE SCHOOL;Smith Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7667,-104.9185,0880,Smith Elementary School,457.0,39.7667,-104.9185
080336000408,8086,SOUTH HIGH SCHOOL;South High School,0880,1986,2024,still_open,high,reported in 2024,39.6922,-104.9662,0880,South High School,1950.0,39.6922,-104.9662
080336000409,8076,SOUTHMOOR ELEM SCHOOL;SOUTHMOOR ELEMENTARY SCHOOL,,1986,1991,renamed,low,another school carries the same name,,,,SOUTHMOOR ELEMENTARY SCHOOL,,,
080336000410,8222,STECK ELEM SCHOOL;STECK ELEMENTARY SCHOOL;Steck Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.723705,-104.938544,0880,Steck Elementary School,323.0,39.723705,-104.938544
080336000411,8232,STEDMAN ELEM SCHOOL;STEDMAN ELEMENTARY SCHOOL;Stedman Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7596,-104.9324,0880,Stedman Elementary School,447.0,39.7596,-104.9324
080336000412,8242,STEELE ELEM SCHOOL;STEELE ELEMENTARY SCHOOL;Steele Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7102,-104.9717,0880,Steele Elementary School,452.0,39.7102,-104.9717
080336000413,8270,STEVENS ELEM SCHOOL;STEVENS ELEMENTARY SCHOOL,,1986,1991,renamed,low,another school carries the same name,,,,STEVENS ELEMENTARY SCHOOL,,,
080336000414,8422,SWANSEA ELEM SCHOOL;SWANSEA ELEMENTARY SCHOOL;Swansea Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7813,-104.9567,0880,Swansea Elementary School,381.0,39.7813,-104.9567
080336000415,8776,TELLER ELEM SCHOOL;TELLER ELEMENTARY SCHOOL;Teller Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7344,-104.9436,0880,Teller Elementary School,518.0,39.7344,-104.9436
080336000417,8822,THOMAS JEFFERSON HIGH SCHOOL;Thomas Jefferson High School,0880,1986,2024,still_open,high,reported in 2024,39.6466,-104.9214,0880,Thomas Jefferson High School,1390.0,39.6466,-104.9214
080336000418,8888,TRAYLOR ELEM SCHOOL;TRAYLOR ELEMENTARY SCHOOL;TRAYLOR ACADEMY;Traylor Academy,0880,1986,2024,still_open,high,reported in 2024,39.6609,-105.0626,0880,Traylor Academy,300.0,39.6609,-105.0626
080336000419,8970,UNIVERSITY PARK ELEM.;UNIVERSITY PARK ELEMENTARY;UNIVERSITY PARK ELEM;UNIVERSITY PARK ELEMENTARY SCHOOL;University Park Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.6744,-104.9505,0880,University Park Elementary School,413.0,39.6744,-104.9505
080336000420,0408,VALDEZ ELEM SCHOOL;VALDEZ ELEMENTARY SCHOOL;Valdez Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7589,-105.0184,0880,Valdez Elementary School,423.0,39.7589,-105.0184
080336000421,9050,VALVERDE ELEM SCHOOL;VALVERDE ELEMENTARY SCHOOL;Valverde Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7106,-105.0113,0880,Valverde Elementary School,359.0,39.7106,-105.0113
080336000423,9408,WEST HIGH SCHOOL,0880,1986,2015,closed,high,CCD school_status=2,39.732074,-104.99529,0880,WEST HIGH SCHOOL,89.0,39.732074,-104.99529
080336000424,9496,WESTWOOD ELEM SCHOOL;WESTWOOD ELEMENTARY SCHOOL;CASTRO ELEM SCHOOL;CASTRO ELEMENTARY SCHOOL;Castro Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7016,-105.0352,0880,Castro Elementary School,241.0,39.7016,-105.0352
080336000425,9520,WHITEMAN ELEM SCHOOL;WHITEMAN ELEMENTARY SCHOOL,0880,1986,2008,closed,high,CCD school_status=2,39.7229,-104.9102,0880,WHITEMAN ELEMENTARY SCHOOL,276.0,39.7229,-104.9102
080336000426,9548,WHITTIER ELEM SCHOOL;WHITTIER ELEMENTARY SCHOOL;WHITTIER K-8 SCHOOL;WHITTIER ECE-8 SCHOOL;Whittier ECE-8 School,0880,1986,2024,still_open,high,reported in 2024,39.7528,-104.973,0880,Whittier ECE-8 School,242.0,39.7528,-104.973
080336000428,9752,WYMAN ELEM SCHOOL;WYMAN ELEMENTARY SCHOOL,0880,1986,2008,closed,high,CCD school_status=2,39.743,-104.966,0880,WYMAN ELEMENTARY SCHOOL,210.0,39.743,-104.966
080336000490,6020,MONTESSORI MIDDLE SCHOOL,,1993,1994,closed,high,CCD school_status=2,,,,MONTESSORI MIDDLE SCHOOL,,,
080336000767,1640,CLAYTON CHARTER SCHOOL,,1994,1997,closed,high,CCD school_status=2,,,,CLAYTON CHARTER SCHOOL,,,
080336000789,6089,MOORE MIDDLE SCHOOL,,1994,1995,closed,high,CCD school_status=2,,,,MOORE MIDDLE SCHOOL,,,
080336001245,7199,P.S.I CHARTER;P.S.1 CHARTER;P.S.1 CHARTER SCHOOL,0880,1995,2011,closed,high,CCD school_status=2,39.73361,-104.993135,0880,P.S.1 CHARTER SCHOOL,147.0,39.73361,-104.993135
080336001276,5685,MCGLONE ELEM SCHOOL;MC GLONE ELEM SCHOOL;MC GLONE ELEMENTARY SCHOOL;MCGLONE ELEMENTARY SCHOOL;MCGLONE ACADEMY;McGlone Academy,0880,1986,2024,still_open,high,reported in 2024,39.7803,-104.8376,0880,McGlone Academy,842.0,39.7803,-104.8376
080336001338,5995,MONTBELLO HIGH SCHOOL,0880,1986,2014,closed,high,CCD school_status=2,39.787014,-104.827446,0880,MONTBELLO HIGH SCHOOL,291.0,39.787014,-104.827446
080336001380,5578,MARRAMA ELEM;MARRAMA ELEMENTARY;MARRAMA ELEMENTARY SCHOOL;Marrama Elementary School,0880,1986,2024,still_open,high,reported in 2024,39.7724,-104.7644,0880,Marrama Elementary School,547.0,39.7724,-104.7644
080336001406,5605,"MARTIN LUTHER KING MIDDLE;MARTIN LUTHER KING, JR MIDDLE;MARTIN LUTHER KING MIDDLE SCHOOL;MARTIN LUTHER KING MIDDLE COLLEGE;MARTIN LUTHER KING JR. EARLY COLLEGE;DR. MARTIN LUTHER KING JR. EARLY COLLEGE;Dr. Martin Luther King Jr. Early College",0880,1986,2024,still_open,high,reported in 2024,39.781,-104.7602,0880,Dr. Martin Luther King Jr. Early College,1027.0,39.781,-104.7602
080336001472,3987,HIGH SCHOOL REDIRECTION,,1988,1991,code_changed,low,school code later used by another school,,,,HIGH SCHOOL REDIRECTION,,,
080336001520,0122,ALTERNATIVE MIDDLE SCHOOL,,1996,1997,closed,high,CCD school_status=2,,,,ALTERNATIVE MIDDLE SCHOOL,,,
080336001521,0133,ALTERNATIVE TRANSITION SCHOOL;EMERSON STREET SCHOOL,0880,1996,2010,closed,high,CCD school_status=2,39.756359,-104.957363,0880,EMERSON STREET SCHOOL,47.0,39.756359,-104.957363
080336001522,2174,DENISON MONTESSORI SCHOOL;Denison Montessori School,0880,1996,2024,still_open,high,reported in 2024,39.6833,-105.0513,0880,Denison Montessori School,364.0,39.6833,-105.0513
080336001523,3405,SLAVENS SPECIAL EDUCATION,,1996,1998,closed,high,CCD school_status=2,,,,SLAVENS SPECIAL EDUCATION,,,
080336001524,7972,SLAVENS ELEMENTARY SCHOOL;SLAVENS K-8 SCHOOL;Slavens K-8 School,0880,1996,2024,still_open,high,reported in 2024,39.6619,-104.956,0880,Slavens K-8 School,762.0,39.6619,-104.956
080336001525,8146,CHILD FIND,0880,1996,2003,closed,high,CCD school_status=2,39.737586,-104.994786,0880,CHILD FIND,47.0,39.737586,-104.994786
080336001574,2184,DENVER SCHOOL OF THE ARTS;Denver School of the Arts,0880,1997,2024,still_open,high,reported in 2024,39.7481,-104.9052,0880,Denver School of the Arts,1044.0,39.7481,-104.9052
080336001575,3000,FLORENCE CRITTENTON HIGH SCH;FLORENCE CRITTENTON HIGH SCHOOL;Florence Crittenton High School,0880,1997,2024,still_open,high,reported in 2024,39.715396,-105.016087,0880,Florence Crittenton High School,107.0,39.715396,-105.016087
080336001576,6957,PIONEER CHARTER SCHOOL;UNIVERSITY PREP - STEELE ST.;University Prep - Steele St.,0880,1997,2024,still_open,high,reported in 2024,39.7689,-104.9494,0880,University Prep - Steele St.,334.0,39.7689,-104.9494
080336001633,2180,DENVER ALTERNATIVE SCHOOL,0880,1998,2007,closed,high,CCD school_status=2,39.70626,-104.9162,0880,DENVER ALTERNATIVE SCHOOL,5.0,39.70626,-104.9162
080336001634,2783,DPS NIGHT HIGH SCHOOL;D P S NIGHT HIGH SCHOOL,0880,1998,2007,closed,high,CCD school_status=2,39.6758,-105.025,0880,D P S NIGHT HIGH SCHOOL,35.0,39.6758,-105.025
080336001635,5644,MAXWELL ELEMENTARY SCHOOL;Maxwell Elementary School,0880,1998,2024,still_open,high,reported in 2024,39.7834,-104.8238,0880,Maxwell Elementary School,638.0,39.7834,-104.8238
080336001636,6479,ODYSSEY CHARTER ELEMENTARY SCH;ODYSSEY CHARTER ELEMENTARY SCHOOL;THE ODYSSEY SCHOOL;ODYSSEY SCHOOL OF DENVER;Odyssey School of Denver,0880,1998,2024,still_open,high,reported in 2024,39.748172,-104.911752,0880,Odyssey School of Denver,318.0,39.748172,-104.911752
080336001637,9739,WYATT-EDISON CHARTER ELEM SCHL;WYATT-EDISON CHARTER ELEMENTARY SCHOOL;WYATT ACADEMY;Wyatt Academy,0880,1998,2024,still_open,high,reported in 2024,39.767281,-104.967732,0880,Wyatt Academy,240.0,39.767281,-104.967732
080336001678,2074,CLA MIDDLE SCHOOL,,1999,2000,closed,high,CCD school_status=2,,,,CLA MIDDLE SCHOOL,,,
080336001679,8138,SOUTHMOOR ELEMENTARY SCHOOL;Southmoor Elementary School,0880,1999,2024,still_open,high,reported in 2024,39.6481,-104.912,0880,Southmoor Elementary School,431.0,39.6481,-104.912
080336001724,0040,RIDGE VIEW ACADEMY CHARTER SCHOOL;Ridge View Academy Charter School,0880,2001,2022,closed,high,CCD school_status=2,39.66,-104.6708,0880,Ridge View Academy Charter School,58.0,39.66,-104.6708
080336001725,0041,EARLY CHILDHOOD EDUCATION,0880,2001,2003,closed,high,CCD school_status=2,39.737586,-104.994786,0880,EARLY CHILDHOOD EDUCATION,368.0,39.737586,-104.994786
080336001738,3605,GRANT RANCH SCHOOL;GRANT RANCH K-8 SCHOOL;GRANT RANCH ECE-8 SCHOOL;Grant Ranch ECE-8 School,0880,2001,2024,still_open,high,reported in 2024,39.6176,-105.0645,0880,Grant Ranch ECE-8 School,334.0,39.6176,-105.0645
080336001739,3647,GREENWOOD ELEMENTARY SCHOOL;GREENWOOD ECE-8;MARIE L. GREENWOOD ACADEMY;Marie L. Greenwood Academy,0880,2001,2024,still_open,high,reported in 2024,39.7867,-104.8172,0880,Marie L. Greenwood Academy,597.0,39.7867,-104.8172
080336001750,6397,ACADEMIA ANA MARIE SANDOVAL;Academia Ana Marie Sandoval,0880,2001,2024,still_open,high,reported in 2024,39.7675,-105.0155,0880,Academia Ana Marie Sandoval,409.0,39.7675,-105.0155
080336001763,1606,"CHALLENGES, CHOICES & IMAGES C;CHALLENGES, CHOICES & IMAGES CHARTER SCHOOL",0880,2000,2008,closed,high,CCD school_status=2,39.7781,-104.8546,0880,"CHALLENGES, CHOICES & IMAGES CHARTER SCHOOL",637.0,39.7781,-104.8546
080336001764,1866,COMMUNITY CHALLENGES CHARTER S;ACE COMMUNITY CHALLENGE CHARTER SCHOOL;ACE COMMUNITY CHALLENGE SCHOOL,0880,2000,2018,closed,high,CCD school_status=2,39.731532,-104.998462,0880,ACE COMMUNITY CHALLENGE SCHOOL,181.0,39.731532,-104.998462
080336001767,2027,CROFTON ELEMENTARY SCHOOL;POLARIS AT EBERT ELEMENTARY SCHOOL;POLARIS ELEMENTARY SCHOOL;Polaris Elementary School,0880,2000,2024,still_open,high,reported in 2024,39.7498,-104.9818,0880,Polaris Elementary School,350.0,39.7498,-104.9818
080336001768,2182,DENVER ARTS & TECHNOLOGY ACADE;DENVER ARTS & TECHNOLOGY ACADEMY,0880,2000,2009,closed,high,CCD school_status=2,39.768934,-105.044019,0880,DENVER ARTS & TECHNOLOGY ACADEMY,300.0,39.768934,-105.044019
080336001776,3641,GREEN VALLEY ELEMENTARY SCHOOL;Green Valley Elementary School,0880,2000,2024,still_open,high,reported in 2024,39.7729,-104.7482,0880,Green Valley Elementary School,714.0,39.7729,-104.7482
080336001795,7163,PREP ASSESSMENT CENTER AT CLA;PREP ASSESSMENT CENTER AT CLA NORTH;PREP ASSESSMENT CENTER CONTEMPORARY LEARN;PREP ASSESSMENT CENTER;P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM);PREP ACADEMY;Prep Academy,0880,2000,2024,still_open,high,reported in 2024,39.7564,-104.9577,0880,Prep Academy,44.0,39.7564,-104.9577
080336001833,2185,DENVER SCHOOL OF SCIENCE AND TECHNOLOGY CHARTER SCHOOL;DENVER SCHOOL OF SCIENCE AND TECHNOLOGY;DSST: STAPLETON HIGH SCHOOL;DSST: Montview High School,0880,2004,2024,still_open,high,reported in 2024,39.7479,-104.8908,0880,DSST: Montview High School,562.0,39.7479,-104.8908
080336001834,2789,ESCUELA TLATELOLCO CHARTER SCHOOL;ESCUELA TLATELOLCO SCHOOL,0880,2004,2016,closed,high,CCD school_status=2,39.759489,-105.025854,0880,ESCUELA TLATELOLCO SCHOOL,117.0,39.759489,-105.025854
080336001835,3987,HIGHLINE ACADEMY CHARTER SCHOOL;HIGHLINE ACADEMY SOUTHEAST;Highline Academy Southeast,0880,2004,2024,still_open,high,reported in 2024,39.677063,-104.93091,0880,Highline Academy Southeast,591.0,39.677063,-104.93091
080336001836,6233,NEW AMERICA SCHOOL,0880,2004,2005,closed,high,CCD school_status=2,39.727833,-104.87649,0880,NEW AMERICA SCHOOL,317.0,39.727833,-104.87649
080336001837,6394,NORTHEAST ACADEMY CHARTER SCHOOL,0880,2004,2013,closed,high,CCD school_status=2,39.7856,-104.8477,0880,NORTHEAST ACADEMY CHARTER SCHOOL,239.0,39.7856,-104.8477
080336001838,6508,OMAR D BLAIR CHARTER SCHOOL;Omar D Blair Charter School,0880,2004,2024,still_open,high,reported in 2024,39.7867,-104.7661,0880,Omar D Blair Charter School,783.0,39.7867,-104.7661
080336001839,8132,SOUTHWEST EARLY COLLEGE CHARTER SCHOOL;SOUTHWEST EARLY COLLEGE;EARLY COLLEGE OF DENVER;Early College of Denver,0880,2004,2020,closed,high,CCD school_status=2,39.660556,-105.027269,0880,Early College of Denver,9.0,39.660556,-105.027269
080336001861,0360,ARTS AND CULTURAL STUDIES ACADEMY AT MANUAL,0880,2002,2006,closed,high,CCD school_status=2,39.7571,-104.96742,0880,ARTS AND CULTURAL STUDIES ACADEMY AT MANUAL,311.0,39.7571,-104.96742
080336001862,1748,COLORADO HIGH SCHOOL;COLORADO HIGH SCHOOL CHARTER;Colorado High School Charter,0880,2002,2024,still_open,high,reported in 2024,39.7349,-105.0057,0880,Colorado High School Charter,206.0,39.7349,-105.0057
080336001863,1887,CONNECTIONS ACADEMY,0880,2002,2010,closed,high,CCD school_status=2,39.566986,-104.862206,0880,CONNECTIONS ACADEMY,1060.0,39.566986,-104.862206
