countyfips,placefips,municipality,year,population
075,26875,Fleming,1990,344.0
075,26875,Fleming,1991,341.0
075,26875,Fleming,1992,339.0
075,26875,Fleming,1993,331.0
075,26875,Fleming,1994,410.0
075,26875,Fleming,1995,417.0
075,26875,Fleming,1996,417.0
075,26875,Fleming,1997,416.0
075,26875,Fleming,1998,427.0
075,26875,Fleming,1999,426.0
075,26875,Fleming,2000,428.0
075,26875,Fleming,2001,463.0
075,26875,Fleming,2002,459.0
075,26875,Fleming,2003,459.0
075,26875,Fleming,2004,453.0
075,26875,Fleming,2005,445.0
075,26875,Fleming,2006,445.0
075,26875,Fleming,2007,440.0
075,26875,Fleming,2008,439.0
075,26875,Fleming,2009,437.0
075,26875,Fleming,2010,408.0
075,26875,Fleming,2011,445.0
075,26875,Fleming,2012,442.0
075,26875,Fleming,2013,442.0
075,26875,Fleming,2014,438.0
075,26875,Fleming,2015,439.0
075,26875,Fleming,2016,435.0
075,26875,Fleming,2017,435.0
075,26875,Fleming,2018,433.0
075,26875,Fleming,2019,429.0
075,26875,Fleming,2020,428.0
075,26875,Fleming,2021,426.0
075,26875,Fleming,2022,422.0
075,26875,Fleming,2023,422.0
075,26875,Fleming,2024,422.0
043,27040,Florence,1980,2987.0
043,27040,Florence,1981,3076.0
043,27040,Florence,1982,3172.0
043,27040,Florence,1983,3282.0
043,27040,Florence,1984,3277.0
043,27040,Florence,1985,3287.0
043,27040,Florence,1986,3111.0
043,27040,Florence,1987,3060.0
043,27040,Florence,1988,3062.0
043,27040,Florence,1989,3012.0
043,27040,Florence,1990,2990.0
043,27040,Florence,1991,2947.0
043,27040,Florence,1992,3040.0
043,27040,Florence,1993,3244.0
043,27040,Florence,1994,3389.0
043,27040,Florence,1995,3513.0
043,27040,Florence,1996,3587.0
043,27040,Florence,1997,3646.0
043,27040,Florence,1998,3635.0
043,27040,Florence,1999,3646.0
043,27040,Florence,2000,3673.0
043,27040,Florence,2001,3746.0
043,27040,Florence,2002,3803.0
043,27040,Florence,2003,3814.0
043,27040,Florence,2004,3775.0
043,27040,Florence,2005,3783.0
043,27040,Florence,2006,3798.0
043,27040,Florence,2007,3790.0
043,27040,Florence,2008,3783.0
043,27040,Florence,2009,3760.0
043,27040,Florence,2010,3877.0
043,27040,Florence,2011,3753.0
043,27040,Florence,2012,3748.0
043,27040,Florence,2013,3743.0
043,27040,Florence,2014,3735.0
043,27040,Florence,2015,3731.0
043,27040,Florence,2016,3728.0
043,27040,Florence,2017,3733.0
043,27040,Florence,2018,3746.0
043,27040,Florence,2019,3758.0
043,27040,Florence,2020,3829.0
043,27040,Florence,2021,3879.0
043,27040,Florence,2022,3833.0
043,27040,Florence,2023,3846.0
043,27040,Florence,2024,3860.0
069,27425,Fort Collins,1980,65092.0
069,27425,Fort Collins,1981,67146.0
069,27425,Fort Collins,1982,69247.0
069,27425,Fort Collins,1983,70706.0
069,27425,Fort Collins,1984,74897.0
069,27425,Fort Collins,1985,76649.0
069,27425,Fort Collins,1986,79674.0
069,27425,Fort Collins,1987,82272.0
069,27425,Fort Collins,1988,83935.0
069,27425,Fort Collins,1989,86152.0
069,27425,Fort Collins,1990,87491.0
069,27425,Fort Collins,1991,91116.0
069,27425,Fort Collins,1992,93846.0
069,27425,Fort Collins,1993,96972.0
069,27425,Fort Collins,1994,100134.0
069,27425,Fort Collins,1995,103210.0
069,27425,Fort Collins,1996,106220.0
069,27425,Fort Collins,1997,109356.0
069,27425,Fort Collins,1998,112335.0
069,27425,Fort Collins,1999,115937.0
069,27425,Fort Collins,2000,120236.0
069,27425,Fort Collins,2001,124271.0
069,27425,Fort Collins,2002,127033.0
069,27425,Fort Collins,2003,128517.0
069,27425,Fort Collins,2004,131456.0
069,27425,Fort Collins,2005,132489.0
069,27425,Fort Collins,2006,135034.0
069,27425,Fort Collins,2007,137485.0
069,27425,Fort Collins,2008,140034.0
069,27425,Fort Collins,2009,142853.0
069,27425,Fort Collins,2010,144461.0
069,27425,Fort Collins,2011,145549.0
069,27425,Fort Collins,2012,148016.0
069,27425,Fort Collins,2013,150727.0
069,27425,Fort Collins,2014,154354.0
069,27425,Fort Collins,2015,158003.0
069,27425,Fort Collins,2016,160021.0
069,27425,Fort Collins,2017,163579.0
069,27425,Fort Collins,2018,166382.0
069,27425,Fort Collins,2019,168276.0
069,27425,Fort Collins,2020,169262.0
069,27425,Fort Collins,2021,169441.0
069,27425,Fort Collins,2022,170945.0
069,27425,Fort Collins,2023,171457.0
069,27425,Fort Collins,2024,172442.0
123,27700,Fort Lupton,1980,4251.0
123,27700,Fort Lupton,1981,4319.0
123,27700,Fort Lupton,1982,4380.0
123,27700,Fort Lupton,1983,4567.0
123,27700,Fort Lupton,1984,4611.0
123,27700,Fort Lupton,1985,4877.0
123,27700,Fort Lupton,1986,4992.0
123,27700,Fort Lupton,1987,5104.0
123,27700,Fort Lupton,1988,5162.0
123,27700,Fort Lupton,1989,5167.0
123,27700,Fort Lupton,1990,5159.0
123,27700,Fort Lupton,1991,5259.0
123,27700,Fort Lupton,1992,5458.0
123,27700,Fort Lupton,1993,5542.0
123,27700,Fort Lupton,1994,5669.0
123,27700,Fort Lupton,1995,5863.0
123,27700,Fort Lupton,1996,6048.0
123,27700,Fort Lupton,1997,6200.0
123,27700,Fort Lupton,1998,6342.0
123,27700,Fort Lupton,1999,6591.0
123,27700,Fort Lupton,2000,7218.0
123,27700,Fort Lupton,2001,7336.0
123,27700,Fort Lupton,2002,7225.0
123,27700,Fort Lupton,2003,7172.0
123,27700,Fort Lupton,2004,7156.0
123,27700,Fort Lupton,2005,7229.0
123,27700,Fort Lupton,2006,7234.0
123,27700,Fort Lupton,2007,7315.0
123,27700,Fort Lupton,2008,7400.0
123,27700,Fort Lupton,2009,7498.0
123,27700,Fort Lupton,2010,7397.0
123,27700,Fort Lupton,2011,7433.0
123,27700,Fort Lupton,2012,7474.0
123,27700,Fort Lupton,2013,7506.0
123,27700,Fort Lupton,2014,7563.0
123,27700,Fort Lupton,2015,7600.0
123,27700,Fort Lupton,2016,7669.0
123,27700,Fort Lupton,2017,7902.0
123,27700,Fort Lupton,2018,7907.0
123,27700,Fort Lupton,2019,7879.0
123,27700,Fort Lupton,2020,7982.0
123,27700,Fort Lupton,2021,8244.0
123,27700,Fort Lupton,2022,8752.0
123,27700,Fort Lupton,2023,9219.0
123,27700,Fort Lupton,2024,9666.0
087,27810,Fort Morgan,1980,8768.0
087,27810,Fort Morgan,1981,8829.0
087,27810,Fort Morgan,1982,9015.0
087,27810,Fort Morgan,1983,9276.0
087,27810,Fort Morgan,1984,9121.0
087,27810,Fort Morgan,1985,9016.0
087,27810,Fort Morgan,1986,8721.0
087,27810,Fort Morgan,1987,8855.0
087,27810,Fort Morgan,1988,8979.0
087,27810,Fort Morgan,1989,9001.0
087,27810,Fort Morgan,1990,9068.0
087,27810,Fort Morgan,1991,9420.0
087,27810,Fort Morgan,1992,9781.0
087,27810,Fort Morgan,1993,10114.0
087,27810,Fort Morgan,1994,10398.0
087,27810,Fort Morgan,1995,10560.0
087,27810,Fort Morgan,1996,10840.0
087,27810,Fort Morgan,1997,11103.0
087,27810,Fort Morgan,1998,11024.0
087,27810,Fort Morgan,1999,11030.0
087,27810,Fort Morgan,2000,11047.0
087,27810,Fort Morgan,2001,11113.0
087,27810,Fort Morgan,2002,11182.0
087,27810,Fort Morgan,2003,11211.0
087,27810,Fort Morgan,2004,11206.0
087,27810,Fort Morgan,2005,11140.0
087,27810,Fort Morgan,2006,11075.0
087,27810,Fort Morgan,2007,11050.0
087,27810,Fort Morgan,2008,11008.0
087,27810,Fort Morgan,2009,11162.0
087,27810,Fort Morgan,2010,11326.0
087,27810,Fort Morgan,2011,11687.0
087,27810,Fort Morgan,2012,11607.0
087,27810,Fort Morgan,2013,11589.0
087,27810,Fort Morgan,2014,11525.0
087,27810,Fort Morgan,2015,11564.0
087,27810,Fort Morgan,2016,11533.0
087,27810,Fort Morgan,2017,11573.0
087,27810,Fort Morgan,2018,11708.0
087,27810,Fort Morgan,2019,11705.0
087,27810,Fort Morgan,2020,11548.0
087,27810,Fort Morgan,2021,11423.0
087,27810,Fort Morgan,2022,11577.0
087,27810,Fort Morgan,2023,11752.0
087,27810,Fort Morgan,2024,11999.0
041,27865,Fountain,1980,8324.0
041,27865,Fountain,1981,8651.0
041,27865,Fountain,1982,8940.0
041,27865,Fountain,1983,9145.0
041,27865,Fountain,1984,9424.0
041,27865,Fountain,1985,9737.0
041,27865,Fountain,1986,9957.0
041,27865,Fountain,1987,10231.0
041,27865,Fountain,1988,10204.0
041,27865,Fountain,1989,10079.0
041,27865,Fountain,1990,10754.0
041,27865,Fountain,1991,10441.0
041,27865,Fountain,1992,10922.0
041,27865,Fountain,1993,11307.0
041,27865,Fountain,1994,12773.0
041,27865,Fountain,1995,13487.0
041,27865,Fountain,1996,13929.0
041,27865,Fountain,1997,14260.0
041,27865,Fountain,1998,14611.0
041,27865,Fountain,1999,14944.0
041,27865,Fountain,2000,15356.0
041,27865,Fountain,2001,16221.0
041,27865,Fountain,2002,17059.0
041,27865,Fountain,2003,17681.0
041,27865,Fountain,2004,18453.0
041,27865,Fountain,2005,19794.0
041,27865,Fountain,2006,21786.0
041,27865,Fountain,2007,23149.0
041,27865,Fountain,2008,24380.0
041,27865,Fountain,2009,25076.0
041,27865,Fountain,2010,26313.0
041,27865,Fountain,2011,26668.0
041,27865,Fountain,2012,26901.0
041,27865,Fountain,2013,27607.0
041,27865,Fountain,2014,27923.0
041,27865,Fountain,2015,28270.0
041,27865,Fountain,2016,28699.0
041,27865,Fountain,2017,28997.0
041,27865,Fountain,2018,29480.0
041,27865,Fountain,2019,29667.0
041,27865,Fountain,2020,29753.0
041,27865,Fountain,2021,29830.0
041,27865,Fountain,2022,29856.0
041,27865,Fountain,2023,29896.0
041,27865,Fountain,2024,29954.0
089,27975,Fowler,1980,1227.0
089,27975,Fowler,1981,1249.0
089,27975,Fowler,1982,1272.0
089,27975,Fowler,1983,1244.0
089,27975,Fowler,1984,1194.0
089,27975,Fowler,1985,1194.0
089,27975,Fowler,1986,1176.0
089,27975,Fowler,1987,1164.0
089,27975,Fowler,1988,1165.0
089,27975,Fowler,1989,1170.0
089,27975,Fowler,1990,1154.0
089,27975,Fowler,1991,1171.0
089,27975,Fowler,1992,1173.0
089,27975,Fowler,1993,1182.0
089,27975,Fowler,1994,1196.0
089,27975,Fowler,1995,1216.0
089,27975,Fowler,1996,1197.0
089,27975,Fowler,1997,1209.0
089,27975,Fowler,1998,1206.0
089,27975,Fowler,1999,1206.0
089,27975,Fowler,2000,1209.0
089,27975,Fowler,2001,1192.0
089,27975,Fowler,2002,1181.0
089,27975,Fowler,2003,1191.0
089,27975,Fowler,2004,1187.0
089,27975,Fowler,2005,1186.0
089,27975,Fowler,2006,1182.0
089,27975,Fowler,2007,1172.0
089,27975,Fowler,2008,1173.0
089,27975,Fowler,2009,1178.0
089,27975,Fowler,2010,1182.0
089,27975,Fowler,2011,1248.0
089,27975,Fowler,2012,1247.0
089,27975,Fowler,2013,1246.0
089,27975,Fowler,2014,1244.0
089,27975,Fowler,2015,1248.0
089,27975,Fowler,2016,1240.0
089,27975,Fowler,2017,1238.0
089,27975,Fowler,2018,1239.0
089,27975,Fowler,2019,1236.0
089,27975,Fowler,2020,1252.0
089,27975,Fowler,2021,1239.0
089,27975,Fowler,2022,1219.0
089,27975,Fowler,2023,1216.0
089,27975,Fowler,2024,1201.0
005,28105,Foxfield,1980,
005,28105,Foxfield,1981,
005,28105,Foxfield,1982,
005,28105,Foxfield,1983,
005,28105,Foxfield,1984,
005,28105,Foxfield,1985,
005,28105,Foxfield,1986,
005,28105,Foxfield,1987,
005,28105,Foxfield,1988,
005,28105,Foxfield,1989,
005,28105,Foxfield,1990,
005,28105,Foxfield,1991,
005,28105,Foxfield,1992,
005,28105,Foxfield,1993,
005,28105,Foxfield,1994,
005,28105,Foxfield,1995,553.0
005,28105,Foxfield,1996,541.0
005,28105,Foxfield,1997,557.0
005,28105,Foxfield,1998,711.0
005,28105,Foxfield,1999,731.0
005,28105,Foxfield,2000,719.0
005,28105,Foxfield,2001,719.0
005,28105,Foxfield,2002,705.0
005,28105,Foxfield,2003,689.0
005,28105,Foxfield,2004,686.0
005,28105,Foxfield,2005,683.0
005,28105,Foxfield,2006,685.0
005,28105,Foxfield,2007,682.0
005,28105,Foxfield,2008,692.0
005,28105,Foxfield,2009,683.0
005,28105,Foxfield,2010,689.0
005,28105,Foxfield,2011,699.0
005,28105,Foxfield,2012,710.0
005,28105,Foxfield,2013,748.0
005,28105,Foxfield,2014,748.0
005,28105,Foxfield,2015,753.0
005,28105,Foxfield,2016,753.0
005,28105,Foxfield,2017,748.0
005,28105,Foxfield,2018,746.0
005,28105,Foxfield,2019,740.0
005,28105,Foxfield,2020,752.0
005,28105,Foxfield,2021,753.0
005,28105,Foxfield,2022,753.0
005,28105,Foxfield,2023,753.0
005,28105,Foxfield,2024,757.0
049,28305,Fraser,1980,470.0
049,28305,Fraser,1981,504.0
049,28305,Fraser,1982,548.0
049,28305,Fraser,1983,563.0
049,28305,Fraser,1984,632.0
049,28305,Fraser,1985,665.0
049,28305,Fraser,1986,661.0
049,28305,Fraser,1987,641.0
049,28305,Fraser,1988,607.0
049,28305,Fraser,1989,579.0
049,28305,Fraser,1990,573.0
049,28305,Fraser,1991,608.0
049,28305,Fraser,1992,625.0
049,28305,Fraser,1993,648.0
049,28305,Fraser,1994,680.0
049,28305,Fraser,1995,727.0
049,28305,Fraser,1996,771.0
049,28305,Fraser,1997,805.0
049,28305,Fraser,1998,841.0
049,28305,Fraser,1999,880.0
049,28305,Fraser,2000,886.0
049,28305,Fraser,2001,906.0
049,28305,Fraser,2002,906.0
049,28305,Fraser,2003,952.0
049,28305,Fraser,2004,974.0
049,28305,Fraser,2005,983.0
049,28305,Fraser,2006,1032.0
049,28305,Fraser,2007,1064.0
049,28305,Fraser,2008,1039.0
049,28305,Fraser,2009,1042.0
049,28305,Fraser,2010,1217.0
049,28305,Fraser,2011,1508.0
049,28305,Fraser,2012,1487.0
049,28305,Fraser,2013,1470.0
049,28305,Fraser,2014,1456.0
049,28305,Fraser,2015,1448.0
049,28305,Fraser,2016,1440.0
049,28305,Fraser,2017,1435.0
049,28305,Fraser,2018,1433.0
049,28305,Fraser,2019,1431.0
049,28305,Fraser,2020,1391.0
049,28305,Fraser,2021,1397.0
049,28305,Fraser,2022,1391.0
049,28305,Fraser,2023,1413.0
049,28305,Fraser,2024,1453.0
123,28360,Frederick,1980,855.0
123,28360,Frederick,1981,881.0
123,28360,Frederick,1982,916.0
123,28360,Frederick,1983,947.0
123,28360,Frederick,1984,899.0
123,28360,Frederick,1985,925.0
123,28360,Frederick,1986,955.0
123,28360,Frederick,1987,999.0
123,28360,Frederick,1988,1004.0
123,28360,Frederick,1989,1001.0
123,28360,Frederick,1990,988.0
123,28360,Frederick,1991,1032.0
123,28360,Frederick,1992,1091.0
123,28360,Frederick,1993,1133.0
123,28360,Frederick,1994,1279.0
123,28360,Frederick,1995,1502.0
123,28360,Frederick,1996,1757.0
123,28360,Frederick,1997,2015.0
123,28360,Frederick,1998,2196.0
123,28360,Frederick,1999,2348.0
123,28360,Frederick,2000,2830.0
123,28360,Frederick,2001,3868.0
123,28360,Frederick,2002,4619.0
123,28360,Frederick,2003,5282.0
123,28360,Frederick,2004,5884.0
123,28360,Frederick,2005,6588.0
123,28360,Frederick,2006,7253.0
123,28360,Frederick,2007,7830.0
123,28360,Frederick,2008,8204.0
123,28360,Frederick,2009,8543.0
123,28360,Frederick,2010,8702.0
123,28360,Frederick,2011,8944.0
123,28360,Frederick,2012,9349.0
123,28360,Frederick,2013,10079.0
123,28360,Frederick,2014,10751.0
123,28360,Frederick,2015,11310.0
123,28360,Frederick,2016,12065.0
123,28360,Frederick,2017,12702.0
123,28360,Frederick,2018,13391.0
123,28360,Frederick,2019,13897.0
123,28360,Frederick,2020,14707.0
123,28360,Frederick,2021,15614.0
123,28360,Frederick,2022,16555.0
123,28360,Frederick,2023,17280.0
123,28360,Frederick,2024,17437.0
117,28690,Frisco,1980,1221.0
117,28690,Frisco,1981,1246.0
117,28690,Frisco,1982,1313.0
117,28690,Frisco,1983,1321.0
117,28690,Frisco,1984,1505.0
117,28690,Frisco,1985,1586.0
117,28690,Frisco,1986,1644.0
117,28690,Frisco,1987,1532.0
117,28690,Frisco,1988,1549.0
117,28690,Frisco,1989,1579.0
117,28690,Frisco,1990,1601.0
117,28690,Frisco,1991,1617.0
117,28690,Frisco,1992,1612.0
117,28690,Frisco,1993,1717.0
117,28690,Frisco,1994,1853.0
117,28690,Frisco,1995,2193.0
117,28690,Frisco,1996,2304.0
117,28690,Frisco,1997,2323.0
117,28690,Frisco,1998,2368.0
117,28690,Frisco,1999,2413.0
117,28690,Frisco,2000,2792.0
117,28690,Frisco,2001,2757.0
117,28690,Frisco,2002,2744.0
117,28690,Frisco,2003,2782.0
117,28690,Frisco,2004,2763.0
117,28690,Frisco,2005,2754.0
117,28690,Frisco,2006,2762.0
117,28690,Frisco,2007,2782.0
117,28690,Frisco,2008,2806.0
117,28690,Frisco,2009,2792.0
117,28690,Frisco,2010,2694.0
117,28690,Frisco,2011,2686.0
117,28690,Frisco,2012,2704.0
117,28690,Frisco,2013,2746.0
117,28690,Frisco,2014,2795.0
117,28690,Frisco,2015,2873.0
117,28690,Frisco,2016,2934.0
117,28690,Frisco,2017,2967.0
117,28690,Frisco,2018,2922.0
117,28690,Frisco,2019,2912.0
117,28690,Frisco,2020,2899.0
117,28690,Frisco,2021,2857.0
117,28690,Frisco,2022,2783.0
117,28690,Frisco,2023,2734.0
117,28690,Frisco,2024,2791.0
077,28745,Fruita,1980,2810.0
077,28745,Fruita,1981,3089.0
077,28745,Fruita,1982,3416.0
077,28745,Fruita,1983,3668.0
077,28745,Fruita,1984,3692.0
077,28745,Fruita,1985,3577.0
077,28745,Fruita,1986,3515.0
077,28745,Fruita,1987,3533.0
077,28745,Fruita,1988,3639.0
077,28745,Fruita,1989,3903.0
077,28745,Fruita,1990,4042.0
077,28745,Fruita,1991,4176.0
077,28745,Fruita,1992,4263.0
077,28745,Fruita,1993,4379.0
077,28745,Fruita,1994,4523.0
077,28745,Fruita,1995,4669.0
077,28745,Fruita,1996,4845.0
077,28745,Fruita,1997,5006.0
077,28745,Fruita,1998,5535.0
077,28745,Fruita,1999,6070.0
077,28745,Fruita,2000,6727.0
077,28745,Fruita,2001,7135.0
077,28745,Fruita,2002,7498.0
077,28745,Fruita,2003,7990.0
077,28745,Fruita,2004,8841.0
077,28745,Fruita,2005,9833.0
077,28745,Fruita,2006,10776.0
077,28745,Fruita,2007,11386.0
077,28745,Fruita,2008,12019.0
077,28745,Fruita,2009,12467.0
077,28745,Fruita,2010,12680.0
077,28745,Fruita,2011,12835.0
077,28745,Fruita,2012,12890.0
077,28745,Fruita,2013,12925.0
077,28745,Fruita,2014,13028.0
077,28745,Fruita,2015,13105.0
077,28745,Fruita,2016,13231.0
077,28745,Fruita,2017,13399.0
077,28745,Fruita,2018,13527.0
077,28745,Fruita,2019,13654.0
077,28745,Fruita,2020,13392.0
077,28745,Fruita,2021,13563.0
077,28745,Fruita,2022,13619.0
077,28745,Fruita,2023,13674.0
077,28745,Fruita,2024,13773.0
123,29185,Garden City,1980,123.0
123,29185,Garden City,1981,94.0
123,29185,Garden City,1982,106.0
123,29185,Garden City,1983,109.0
123,29185,Garden City,1984,123.0
123,29185,Garden City,1985,124.0
123,29185,Garden City,1986,122.0
123,29185,Garden City,1987,166.0
123,29185,Garden City,1988,166.0
123,29185,Garden City,1989,166.0
123,29185,Garden City,1990,199.0
123,29185,Garden City,1991,209.0
123,29185,Garden City,1992,224.0
123,29185,Garden City,1993,234.0
123,29185,Garden City,1994,244.0
123,29185,Garden City,1995,322.0
123,29185,Garden City,1996,332.0
123,29185,Garden City,1997,338.0
123,29185,Garden City,1998,342.0
123,29185,Garden City,1999,350.0
123,29185,Garden City,2000,346.0
123,29185,Garden City,2001,331.0
123,29185,Garden City,2002,311.0
123,29185,Garden City,2003,295.0
123,29185,Garden City,2004,281.0
123,29185,Garden City,2005,271.0
123,29185,Garden City,2006,259.0
123,29185,Garden City,2007,252.0
123,29185,Garden City,2008,246.0
123,29185,Garden City,2009,242.0
123,29185,Garden City,2010,235.0
123,29185,Garden City,2011,240.0
123,29185,Garden City,2012,244.0
123,29185,Garden City,2013,246.0
123,29185,Garden City,2014,250.0
123,29185,Garden City,2015,253.0
123,29185,Garden City,2016,254.0
123,29185,Garden City,2017,255.0
123,29185,Garden City,2018,253.0
123,29185,Garden City,2019,253.0
123,29185,Garden City,2020,254.0
123,29185,Garden City,2021,256.0
123,29185,Garden City,2022,255.0
123,29185,Garden City,2023,255.0
123,29185,Garden City,2024,253.0
073,29680,Genoa,1980,165.0
073,29680,Genoa,1981,154.0
073,29680,Genoa,1982,145.0
073,29680,Genoa,1983,138.0
073,29680,Genoa,1984,167.0
073,29680,Genoa,1985,173.0
073,29680,Genoa,1986,167.0
073,29680,Genoa,1987,169.0
073,29680,Genoa,1988,174.0
073,29680,Genoa,1989,168.0
073,29680,Genoa,1990,167.0
073,29680,Genoa,1991,189.0
073,29680,Genoa,1992,210.0
073,29680,Genoa,1993,189.0
073,29680,Genoa,1994,190.0
073,29680,Genoa,1995,194.0
073,29680,Genoa,1996,200.0
073,29680,Genoa,1997,202.0
073,29680,Genoa,1998,206.0
073,29680,Genoa,1999,209.0
073,29680,Genoa,2000,214.0
073,29680,Genoa,2001,204.0
073,29680,Genoa,2002,197.0
073,29680,Genoa,2003,191.0
073,29680,Genoa,2004,180.0
073,29680,Genoa,2005,169.0
073,29680,Genoa,2006,160.0
073,29680,Genoa,2007,150.0
073,29680,Genoa,2008,145.0
073,29680,Genoa,2009,137.0
073,29680,Genoa,2010,139.0
073,29680,Genoa,2011,97.0
073,29680,Genoa,2012,97.0
073,29680,Genoa,2013,98.0
073,29680,Genoa,2014,98.0
073,29680,Genoa,2015,98.0
073,29680,Genoa,2016,99.0
073,29680,Genoa,2017,99.0
073,29680,Genoa,2018,153.0
073,29680,Genoa,2019,153.0
073,29680,Genoa,2020,152.0
073,29680,Genoa,2021,152.0
073,29680,Genoa,2022,151.0
073,29680,Genoa,2023,149.0
073,29680,Genoa,2024,147.0
019,29735,Georgetown,1980,830.0
019,29735,Georgetown,1981,886.0
019,29735,Georgetown,1982,914.0
019,29735,Georgetown,1983,932.0
019,29735,Georgetown,1984,916.0
019,29735,Georgetown,1985,946.0
019,29735,Georgetown,1986,968.0
019,29735,Georgetown,1987,928.0
019,29735,Georgetown,1988,913.0
019,29735,Georgetown,1989,898.0
019,29735,Georgetown,1990,891.0
019,29735,Georgetown,1991,881.0
019,29735,Georgetown,1992,898.0
019,29735,Georgetown,1993,899.0
019,29735,Georgetown,1994,931.0
019,29735,Georgetown,1995,945.0
019,29735,Georgetown,1996,950.0
019,29735,Georgetown,1997,978.0
019,29735,Georgetown,1998,1015.0
019,29735,Georgetown,1999,1056.0
019,29735,Georgetown,2000,1095.0
019,29735,Georgetown,2001,1097.0
019,29735,Georgetown,2002,1097.0
019,29735,Georgetown,2003,1104.0
019,29735,Georgetown,2004,1094.0
019,29735,Georgetown,2005,1080.0
019,29735,Georgetown,2006,1059.0
019,29735,Georgetown,2007,1054.0
019,29735,Georgetown,2008,1040.0
019,29735,Georgetown,2009,1008.0
019,29735,Georgetown,2010,1056.0
019,29735,Georgetown,2011,1018.0
019,29735,Georgetown,2012,1030.0
019,29735,Georgetown,2013,1008.0
019,29735,Georgetown,2014,1006.0
019,29735,Georgetown,2015,1056.0
019,29735,Georgetown,2016,1076.0
019,29735,Georgetown,2017,1109.0
019,29735,Georgetown,2018,1129.0
019,29735,Georgetown,2019,1147.0
019,29735,Georgetown,2020,1120.0
019,29735,Georgetown,2021,1125.0
019,29735,Georgetown,2022,1201.0
019,29735,Georgetown,2023,1183.0
019,29735,Georgetown,2024,1179.0
123,29955,Gilcrest,1980,1025.0
123,29955,Gilcrest,1981,1059.0
123,29955,Gilcrest,1982,1091.0
123,29955,Gilcrest,1983,1165.0
123,29955,Gilcrest,1984,1056.0
123,29955,Gilcrest,1985,1070.0
123,29955,Gilcrest,1986,1058.0
123,29955,Gilcrest,1987,1067.0
123,29955,Gilcrest,1988,1074.0
123,29955,Gilcrest,1989,1082.0
123,29955,Gilcrest,1990,1084.0
123,29955,Gilcrest,1991,1096.0
123,29955,Gilcrest,1992,1130.0
123,29955,Gilcrest,1993,1137.0
123,29955,Gilcrest,1994,1151.0
123,29955,Gilcrest,1995,1166.0
