Vintage 2023 prepared October 2024,,,,,,,,,,
id,idtxt,countyfips,countyname,year,estimate,change,births,deaths,netmig,datatype
3555,0851990,85,Montrose,1990,24466,185,314,233,104,Estimate
3636,0871990,87,Morgan,1990,21933,38,364,211,-115,Estimate
3717,0891990,89,Otero,1990,20110,-358,309,224,-443,Estimate
3798,0911990,91,Ouray,1990,2306,44,23,13,34,Estimate
3879,0931990,93,Park,1990,7224,170,91,28,107,Estimate
3960,0951990,95,Phillips,1990,4185,-64,56,52,-68,Estimate
4041,0971990,97,Pitkin,1990,12714,299,150,24,173,Estimate
4122,0991990,99,Prowers,1990,13329,-390,214,115,-489,Estimate
4203,1011990,101,Pueblo,1990,123053,-310,1698,1190,-818,Estimate
4284,1031990,103,Rio Blanco,1990,5942,-169,83,34,-218,Estimate
4365,1051990,105,Rio Grande,1990,10746,-363,175,98,-440,Estimate
4446,1071990,107,Routt,1990,14216,266,209,52,109,Estimate
4527,1091990,109,Saguache,1990,4642,3,81,32,-46,Estimate
4608,1111990,111,San Juan,1990,750,4,12,4,-4,Estimate
4689,1131990,113,San Miguel,1990,3726,114,50,10,74,Estimate
4770,1151990,115,Sedgwick,1990,2674,-60,29,31,-58,Estimate
4851,1171990,117,Summit,1990,13059,341,202,15,154,Estimate
4932,1191990,119,Teller,1990,12535,61,188,57,-70,Estimate
5013,1211990,121,Washington,1990,4768,-183,56,49,-190,Estimate
5094,1231990,123,Weld,1990,131981,114,2183,842,-1227,Estimate
5175,1251990,125,Yuma,1990,8925,-286,116,96,-306,Estimate
22,0001991,0,Colorado,1991,3380938,77561,53530,22094,46125,Estimate
103,0011991,1,Adams,1991,273620,7415,4940,1639,4114,Estimate
184,0031991,3,Alamosa,1991,13641,44,273,95,-134,Estimate
265,0051991,5,Arapahoe,1991,403200,9492,6404,1909,4997,Estimate
346,0071991,7,Archuleta,1991,5624,246,73,36,209,Estimate
427,0091991,9,Baca,1991,4438,-78,55,49,-84,Estimate
508,0111991,11,Bent,1991,4965,-58,59,66,-51,Estimate
589,0131991,13,Boulder,1991,230977,4935,3323,1104,2716,Estimate
721,0151991,15,Chaffee,1991,12866,178,125,117,170,Estimate
802,0171991,17,Cheyenne,1991,2477,81,40,24,65,Estimate
883,0191991,19,Clear Creek,1991,7663,35,108,32,-41,Estimate
964,0211991,21,Conejos,1991,7535,70,111,54,13,Estimate
1045,0231991,23,Costilla,1991,3264,82,40,23,65,Estimate
1126,0251991,25,Crowley,1991,3974,47,50,26,23,Estimate
1207,0271991,27,Custer,1991,2010,63,13,12,62,Estimate
1288,0291991,29,Delta,1991,21227,191,236,264,219,Estimate
1369,0311991,31,Denver,1991,475184,8186,8548,4450,4088,Estimate
1450,0331991,33,Dolores,1991,1432,-75,16,13,-78,Estimate
1531,0351991,35,Douglas,1991,66688,5074,1311,159,3922,Estimate
1612,0371991,37,Eagle,1991,23459,1277,411,44,910,Estimate
1693,0391991,39,Elbert,1991,10267,513,141,53,425,Estimate
1774,0411991,41,El Paso,1991,405951,8662,7289,2260,3633,Estimate
1855,0431991,43,Fremont,1991,32236,6,336,402,72,Estimate
1936,0451991,45,Garfield,1991,31228,890,495,210,605,Estimate
2017,0471991,47,Gilpin,1991,3091,18,31,15,2,Estimate
2098,0491991,49,Grand,1991,8391,381,100,35,316,Estimate
2179,0511991,51,Gunnison,1991,10413,97,124,47,20,Estimate
2260,0531991,53,Hinsdale,1991,449,-20,3,0,-23,Estimate
2341,0551991,55,Huerfano,1991,6060,85,59,81,107,Estimate
2422,0571991,57,Jackson,1991,1560,-32,16,7,-41,Estimate
2503,0591991,59,Jefferson,1991,449663,10139,6445,2430,6124,Estimate
2584,0611991,61,Kiowa,1991,1682,4,19,21,6,Estimate
2665,0631991,63,Kit Carson,1991,7156,28,120,57,-35,Estimate
2746,0651991,65,Lake,1991,6136,108,103,32,37,Estimate
2827,0671991,67,La Plata,1991,33411,958,423,204,739,Estimate
2908,0691991,69,Larimer,1991,193546,6500,2699,1090,4891,Estimate
2989,0711991,71,Las Animas,1991,13816,70,193,196,73,Estimate
3070,0731991,73,Lincoln,1991,5432,918,61,65,922,Estimate
3151,0751991,75,Logan,1991,17499,-9,234,179,-64,Estimate
3232,0771991,77,Mesa,1991,95990,2263,1273,858,1848,Estimate
3313,0791991,79,Mineral,1991,571,20,6,8,22,Estimate
3394,0811991,81,Moffat,1991,11453,54,176,67,-55,Estimate
3475,0831991,83,Montezuma,1991,19062,356,259,165,262,Estimate
3556,0851991,85,Montrose,1991,25272,806,319,244,731,Estimate
3637,0871991,87,Morgan,1991,22703,770,361,202,611,Estimate
3718,0891991,89,Otero,1991,20374,264,287,223,200,Estimate
3799,0911991,91,Ouray,1991,2414,108,31,14,91,Estimate
3880,0931991,93,Park,1991,7699,475,108,26,393,Estimate
3961,0951991,95,Phillips,1991,4201,16,56,57,17,Estimate
4042,0971991,97,Pitkin,1991,12984,270,146,32,156,Estimate
4123,0991991,99,Prowers,1991,12961,-368,219,116,-471,Estimate
4204,1011991,101,Pueblo,1991,123482,429,1764,1242,-93,Estimate
4285,1031991,103,Rio Blanco,1991,6024,82,86,32,28,Estimate
4366,1051991,105,Rio Grande,1991,10842,96,184,112,24,Estimate
4447,1071991,107,Routt,1991,14729,513,198,40,355,Estimate
4528,1091991,109,Saguache,1991,4735,93,87,41,47,Estimate
4609,1111991,111,San Juan,1991,703,-47,14,3,-58,Estimate
4690,1131991,113,San Miguel,1991,4124,398,53,10,355,Estimate
4771,1151991,115,Sedgwick,1991,2668,-6,30,22,-14,Estimate
4852,1171991,117,Summit,1991,13469,410,209,13,214,Estimate
4933,1191991,119,Teller,1991,12717,182,194,73,61,Estimate
5014,1211991,121,Washington,1991,4784,16,45,69,40,Estimate
5095,1231991,123,Weld,1991,135739,3758,2270,834,2322,Estimate
5176,1251991,125,Yuma,1991,9007,82,128,91,45,Estimate
23,0001992,0,Colorado,1992,3489860,108922,54545,22428,76805,Estimate
104,0011992,1,Adams,1992,281386,7766,5005,1619,4380,Estimate
185,0031992,3,Alamosa,1992,13572,-69,273,84,-258,Estimate
266,0051992,5,Arapahoe,1992,417678,14478,6551,1970,9897,Estimate
347,0071992,7,Archuleta,1992,5888,264,70,25,219,Estimate
428,0091992,9,Baca,1992,4298,-140,42,58,-124,Estimate
509,0111992,11,Bent,1992,5037,72,48,51,75,Estimate
590,0131992,13,Boulder,1992,238392,7415,3332,1043,5126,Estimate
722,0151992,15,Chaffee,1992,13119,253,112,155,296,Estimate
803,0171992,17,Cheyenne,1992,2407,-70,41,22,-89,Estimate
884,0191992,19,Clear Creek,1992,7834,171,114,34,91,Estimate
965,0211992,21,Conejos,1992,7513,-22,113,82,-53,Estimate
1046,0231992,23,Costilla,1992,3196,-68,45,24,-89,Estimate
1127,0251992,25,Crowley,1992,4140,166,46,38,158,Estimate
1208,0271992,27,Custer,1992,2139,129,28,19,120,Estimate
1289,0291992,29,Delta,1992,21870,643,280,270,633,Estimate
1370,0311992,31,Denver,1992,488265,13081,8807,4565,8839,Estimate
1451,0331992,33,Dolores,1992,1401,-31,18,13,-36,Estimate
1532,0351992,35,Douglas,1992,75360,8672,1369,190,7493,Estimate
1613,0371992,37,Eagle,1992,24938,1479,431,44,1092,Estimate
1694,0391992,39,Elbert,1992,10764,497,152,51,396,Estimate
1775,0411992,41,El Paso,1992,422819,16868,7498,2204,11574,Estimate
1856,0431992,43,Fremont,1992,33818,1582,357,407,1632,Estimate
1937,0451992,45,Garfield,1992,31348,120,462,188,-154,Estimate
2018,0471992,47,Gilpin,1992,3239,148,32,22,138,Estimate
2099,0491992,49,Grand,1992,8605,214,90,33,157,Estimate
2180,0511992,51,Gunnison,1992,10771,358,122,50,286,Estimate
2261,0531992,53,Hinsdale,1992,504,55,4,0,51,Estimate
2342,0551992,55,Huerfano,1992,6182,122,59,67,130,Estimate
2423,0571992,57,Jackson,1992,1577,17,22,11,6,Estimate
2504,0591992,59,Jefferson,1992,463534,13871,6538,2418,9751,Estimate
2585,0611992,61,Kiowa,1992,1700,18,15,19,22,Estimate
2666,0631992,63,Kit Carson,1992,7234,78,96,64,46,Estimate
2747,0651992,65,Lake,1992,6208,72,116,31,-13,Estimate
2828,0671992,67,La Plata,1992,34430,1019,439,205,785,Estimate
2909,0691992,69,Larimer,1992,199664,6118,2785,1169,4502,Estimate
2990,0711992,71,Las Animas,1992,14034,218,197,149,170,Estimate
3071,0731992,73,Lincoln,1992,5972,540,51,60,549,Estimate
3152,0751992,75,Logan,1992,17567,68,242,186,12,Estimate
3233,0771992,77,Mesa,1992,97408,1418,1292,846,972,Estimate
3314,0791992,79,Mineral,1992,582,11,8,5,8,Estimate
3395,0811992,81,Moffat,1992,11697,244,138,85,191,Estimate
3476,0831992,83,Montezuma,1992,19654,592,320,139,411,Estimate
3557,0851992,85,Montrose,1992,26219,947,318,254,883,Estimate
3638,0871992,87,Morgan,1992,23486,783,392,246,637,Estimate
3719,0891992,89,Otero,1992,20293,-81,318,250,-149,Estimate
3800,0911992,91,Ouray,1992,2533,119,29,25,115,Estimate
3881,0931992,93,Park,1992,8089,390,83,35,342,Estimate
3962,0951992,95,Phillips,1992,4230,29,46,55,38,Estimate
4043,0971992,97,Pitkin,1992,13365,381,170,23,234,Estimate
4124,0991992,99,Prowers,1992,13102,141,214,116,43,Estimate
4205,1011992,101,Pueblo,1992,124412,930,1805,1259,384,Estimate
4286,1031992,103,Rio Blanco,1992,6177,153,70,36,119,Estimate
4367,1051992,105,Rio Grande,1992,10944,102,170,122,54,Estimate
4448,1071992,107,Routt,1992,15153,424,171,62,315,Estimate
4529,1091992,109,Saguache,1992,4796,61,80,35,16,Estimate
4610,1111992,111,San Juan,1992,575,-128,9,3,-134,Estimate
4691,1131992,113,San Miguel,1992,4563,439,49,11,401,Estimate
4772,1151992,115,Sedgwick,1992,2633,-35,30,41,-24,Estimate
4853,1171992,117,Summit,1992,13845,376,202,31,205,Estimate
4934,1191992,119,Teller,1992,13673,956,155,65,866,Estimate
5015,1211992,121,Washington,1992,4892,108,63,52,97,Estimate
5096,1231992,123,Weld,1992,140128,4389,2298,899,2990,Estimate
5177,1251992,125,Yuma,1992,9008,1,113,93,-19,Estimate
24,0001993,0,Colorado,1993,3605050,115190,54100,23171,84261,Estimate
105,0011993,1,Adams,1993,290782,9396,5034,1693,6055,Estimate
186,0031993,3,Alamosa,1993,13656,84,228,98,-46,Estimate
267,0051993,5,Arapahoe,1993,427474,9796,6407,2036,5425,Estimate
348,0071993,7,Archuleta,1993,6183,295,62,35,268,Estimate
429,0091993,9,Baca,1993,4325,27,33,56,50,Estimate
510,0111993,11,Bent,1993,5357,320,63,43,300,Estimate
591,0131993,13,Boulder,1993,247282,8890,3228,1191,6853,Estimate
723,0151993,15,Chaffee,1993,13702,583,128,142,597,Estimate
804,0171993,17,Cheyenne,1993,2307,-100,36,21,-115,Estimate
885,0191993,19,Clear Creek,1993,8039,205,114,37,128,Estimate
966,0211993,21,Conejos,1993,7641,128,127,63,64,Estimate
1047,0231993,23,Costilla,1993,3342,146,44,38,140,Estimate
1128,0251993,25,Crowley,1993,4140,0,40,46,6,Estimate
1209,0271993,27,Custer,1993,2322,183,19,22,186,Estimate
1290,0291993,29,Delta,1993,23237,1367,268,257,1356,Estimate
1371,0311993,31,Denver,1993,501336,13071,8611,4670,9130,Estimate
1452,0331993,33,Dolores,1993,1426,25,16,13,22,Estimate
1533,0351993,35,Douglas,1993,83128,7768,1483,222,6507,Estimate
1614,0371993,37,Eagle,1993,26834,1896,432,62,1526,Estimate
1695,0391993,39,Elbert,1993,11535,771,111,53,713,Estimate
1776,0411993,41,El Paso,1993,437127,14308,7479,2324,9153,Estimate
1857,0431993,43,Fremont,1993,36504,2686,391,420,2715,Estimate
1938,0451993,45,Garfield,1993,32579,1231,426,204,1009,Estimate
2019,0471993,47,Gilpin,1993,3372,133,40,13,106,Estimate
2100,0491993,49,Grand,1993,8930,325,86,40,279,Estimate
2181,0511993,51,Gunnison,1993,11306,535,138,57,454,Estimate
2262,0531993,53,Hinsdale,1993,535,31,9,0,22,Estimate
2343,0551993,55,Huerfano,1993,6443,261,69,88,280,Estimate
2424,0571993,57,Jackson,1993,1628,51,21,16,46,Estimate
2505,0591993,59,Jefferson,1993,476206,12672,6513,2597,8756,Estimate
2586,0611993,61,Kiowa,1993,1700,0,14,19,5,Estimate
2667,0631993,63,Kit Carson,1993,7262,28,107,54,-25,Estimate
2748,0651993,65,Lake,1993,6265,57,103,26,-20,Estimate
2829,0671993,67,La Plata,1993,35595,1165,417,202,950,Estimate
2910,0691993,69,Larimer,1993,206849,7185,2643,1132,5674,Estimate
2991,0711993,71,Las Animas,1993,14215,181,152,157,186,Estimate
3072,0731993,73,Lincoln,1993,5882,-90,56,58,-88,Estimate
3153,0751993,75,Logan,1993,17965,398,262,162,298,Estimate
3234,0771993,77,Mesa,1993,99901,2493,1344,864,2013,Estimate
3315,0791993,79,Mineral,1993,603,21,8,4,17,Estimate
3396,0811993,81,Moffat,1993,11797,100,154,70,16,Estimate
3477,0831993,83,Montezuma,1993,20645,991,325,164,830,Estimate
3558,0851993,85,Montrose,1993,27284,1065,362,254,957,Estimate
3639,0871993,87,Morgan,1993,24238,752,401,256,607,Estimate
3720,0891993,89,Otero,1993,20435,142,346,238,34,Estimate
3801,0911993,91,Ouray,1993,2652,119,21,16,114,Estimate
3882,0931993,93,Park,1993,8575,486,114,34,406,Estimate
3963,0951993,95,Phillips,1993,4373,143,55,56,144,Estimate
4044,0971993,97,Pitkin,1993,14060,695,128,42,609,Estimate
4125,0991993,99,Prowers,1993,13420,318,209,124,233,Estimate
4206,1011993,101,Pueblo,1993,126356,1944,1780,1169,1333,Estimate
4287,1031993,103,Rio Blanco,1993,6261,84,73,45,56,Estimate
4368,1051993,105,Rio Grande,1993,11210,266,182,101,185,Estimate
4449,1071993,107,Routt,1993,15925,772,196,71,647,Estimate
4530,1091993,109,Saguache,1993,4831,35,85,31,-19,Estimate
4611,1111993,111,San Juan,1993,541,-34,6,5,-35,Estimate
4692,1131993,113,San Miguel,1993,4869,306,51,19,274,Estimate
4773,1151993,115,Sedgwick,1993,2650,17,19,34,32,Estimate
4854,1171993,117,Summit,1993,15189,1344,203,38,1179,Estimate
4935,1191993,119,Teller,1993,14734,1061,143,66,984,Estimate
5016,1211993,121,Washington,1993,5139,247,56,52,243,Estimate
5097,1231993,123,Weld,1993,145779,5651,2322,955,4284,Estimate
5178,1251993,125,Yuma,1993,9172,164,107,96,153,Estimate
25,0001994,0,Colorado,1994,3712085,107035,53787,23829,77077,Estimate
106,0011994,1,Adams,1994,300793,10011,4906,1800,6905,Estimate
187,0031994,3,Alamosa,1994,13826,170,218,98,50,Estimate
268,0051994,5,Arapahoe,1994,436413,8939,6250,2223,4912,Estimate
349,0071994,7,Archuleta,1994,6538,355,77,34,312,Estimate
430,0091994,9,Baca,1994,4387,62,54,54,62,Estimate
511,0111994,11,Bent,1994,5401,44,59,45,30,Estimate
592,0131994,13,Boulder,1994,252726,5444,3166,1205,3483,Estimate
724,0151994,15,Chaffee,1994,14104,402,127,157,432,Estimate
805,0171994,17,Cheyenne,1994,2297,-10,20,21,-9,Estimate
886,0191994,19,Clear Creek,1994,8460,421,118,44,347,Estimate
967,0211994,21,Conejos,1994,7746,105,116,71,60,Estimate
1048,0231994,23,Costilla,1994,3379,37,50,33,20,Estimate
1129,0251994,25,Crowley,1994,4213,73,29,56,100,Estimate
1210,0271994,27,Custer,1994,2414,92,36,14,70,Estimate
1291,0291994,29,Delta,1994,24343,1106,274,284,1116,Estimate
1372,0311994,31,Denver,1994,504252,2916,8401,4711,-774,Estimate
1453,0331994,33,Dolores,1994,1500,74,13,8,69,Estimate
1534,0351994,35,Douglas,1994,92530,9402,1617,262,8047,Estimate
1615,0371994,37,Eagle,1994,29026,2192,469,67,1790,Estimate
1696,0391994,39,Elbert,1994,12846,1311,155,66,1222,Estimate
1777,0411994,41,El Paso,1994,456506,19379,7444,2326,14261,Estimate
1858,0431994,43,Fremont,1994,38711,2207,384,396,2219,Estimate
1939,0451994,45,Garfield,1994,34496,1917,465,212,1664,Estimate
2020,0471994,47,Gilpin,1994,3499,127,37,14,104,Estimate
2101,0491994,49,Grand,1994,9348,418,91,40,367,Estimate
2182,0511994,51,Gunnison,1994,11667,361,124,43,280,Estimate
2263,0531994,53,Hinsdale,1994,614,79,5,0,74,Estimate
2344,0551994,55,Huerfano,1994,6914,471,67,70,474,Estimate
2425,0571994,57,Jackson,1994,1646,18,22,16,12,Estimate
2506,0591994,59,Jefferson,1994,483432,7226,6472,2670,3424,Estimate
2587,0611994,61,Kiowa,1994,1698,-2,16,24,6,Estimate
2668,0631994,63,Kit Carson,1994,7340,78,96,80,62,Estimate
2749,0651994,65,Lake,1994,6378,113,78,25,60,Estimate
2830,0671994,67,La Plata,1994,36904,1309,419,235,1125,Estimate
2911,0691994,69,Larimer,1994,214930,8081,2793,1144,6432,Estimate
2992,0711994,71,Las Animas,1994,14753,538,176,173,535,Estimate
3073,0731994,73,Lincoln,1994,5936,54,59,52,47,Estimate
3154,0751994,75,Logan,1994,18831,866,238,136,764,Estimate
3235,0771994,77,Mesa,1994,102757,2856,1292,962,2526,Estimate
3316,0791994,79,Mineral,1994,648,45,8,8,45,Estimate
3397,0811994,81,Moffat,1994,11997,200,135,53,118,Estimate
3478,0831994,83,Montezuma,1994,21390,745,302,186,629,Estimate
3559,0851994,85,Montrose,1994,28505,1221,390,250,1081,Estimate
3640,0871994,87,Morgan,1994,25078,840,448,239,631,Estimate
3721,0891994,89,Otero,1994,20489,54,299,248,3,Estimate
3802,0911994,91,Ouray,1994,2904,252,27,11,236,Estimate
3883,0931994,93,Park,1994,9526,951,105,37,883,Estimate
3964,0951994,95,Phillips,1994,4403,30,48,76,58,Estimate
4045,0971994,97,Pitkin,1994,14539,479,167,38,350,Estimate
4126,0991994,99,Prowers,1994,13693,273,228,105,150,Estimate
4207,1011994,101,Pueblo,1994,128721,2365,1746,1236,1855,Estimate
4288,1031994,103,Rio Blanco,1994,6318,57,65,39,31,Estimate
4369,1051994,105,Rio Grande,1994,11466,256,157,109,208,Estimate
4450,1071994,107,Routt,1994,16619,694,184,59,569,Estimate
4531,1091994,109,Saguache,1994,4943,112,79,31,64,Estimate
4612,1111994,111,San Juan,1994,558,17,7,5,15,Estimate
4693,1131994,113,San Miguel,1994,5308,439,48,8,399,Estimate
4774,1151994,115,Sedgwick,1994,2660,10,31,47,26,Estimate
4855,1171994,117,Summit,1994,17107,1918,211,20,1727,Estimate
4936,1191994,119,Teller,1994,15786,1052,185,73,940,Estimate
5017,1211994,121,Washington,1994,5220,81,60,52,73,Estimate
5098,1231994,123,Weld,1994,151375,5596,2326,945,4215,Estimate
5179,1251994,125,Yuma,1994,9278,106,98,83,91,Estimate
26,0001995,0,Colorado,1995,3811078,98993,53863,24695,69825,Estimate
107,0011995,1,Adams,1995,312587,11794,5063,1781,8512,Estimate
188,0031995,3,Alamosa,1995,14103,277,230,126,173,Estimate
269,0051995,5,Arapahoe,1995,442542,6129,6231,2289,2187,Estimate
350,0071995,7,Archuleta,1995,7110,572,61,36,547,Estimate
431,0091995,9,Baca,1995,4432,45,44,56,57,Estimate
512,0111995,11,Bent,1995,5555,154,78,74,150,Estimate
593,0131995,13,Boulder,1995,257502,4776,3050,1281,3007,Estimate
725,0151995,15,Chaffee,1995,14659,555,115,121,561,Estimate
806,0171995,17,Cheyenne,1995,2270,-27,29,17,-39,Estimate
887,0191995,19,Clear Creek,1995,8686,226,117,54,163,Estimate
968,0211995,21,Conejos,1995,7877,131,116,76,91,Estimate
1049,0231995,23,Costilla,1995,3521,142,58,36,120,Estimate
1130,0251995,25,Crowley,1995,4220,7,51,37,-7,Estimate
1211,0271995,27,Custer,1995,2621,207,34,12,185,Estimate
1292,0291995,29,Delta,1995,25193,850,306,292,836,Estimate
1373,0311995,31,Denver,1995,507720,3468,8062,4886,292,Estimate
1454,0331995,33,Dolores,1995,1557,57,18,21,60,Estimate
1535,0351995,35,Douglas,1995,103836,11306,1719,239,9826,Estimate
1616,0371995,37,Eagle,1995,30882,1856,436,62,1482,Estimate
1697,0391995,39,Elbert,1995,14325,1479,179,53,1353,Estimate
1778,0411995,41,El Paso,1995,469692,13186,7763,2432,7855,Estimate
1859,0431995,43,Fremont,1995,40520,1809,418,479,1870,Estimate
1940,0451995,45,Garfield,1995,36417,1921,498,229,1652,Estimate
2021,0471995,47,Gilpin,1995,3670,171,45,16,142,Estimate
2102,0491995,49,Grand,1995,9952,604,117,33,520,Estimate
2183,0511995,51,Gunnison,1995,11982,315,91,59,283,Estimate
2264,0531995,53,Hinsdale,1995,657,43,3,4,44,Estimate
2345,0551995,55,Huerfano,1995,7159,245,62,88,271,Estimate
2426,0571995,57,Jackson,1995,1613,-33,13,10,-36,Estimate
2507,0591995,59,Jefferson,1995,491314,7882,6352,2712,4242,Estimate
2588,0611995,61,Kiowa,1995,1638,-60,20,10,-70,Estimate
2669,0631995,63,Kit Carson,1995,7413,73,75,68,66,Estimate
2750,0651995,65,Lake,1995,7148,770,100,38,708,Estimate
2831,0671995,67,La Plata,1995,38760,1856,481,224,1599,Estimate
2912,0691995,69,Larimer,1995,221626,6696,2779,1262,5179,Estimate
2993,0711995,71,Las Animas,1995,14907,154,169,210,195,Estimate
3074,0731995,73,Lincoln,1995,5984,48,54,60,54,Estimate
3155,0751995,75,Logan,1995,19372,541,244,177,474,Estimate
3236,0771995,77,Mesa,1995,105412,2655,1304,920,2271,Estimate
3317,0791995,79,Mineral,1995,669,21,7,4,18,Estimate
3398,0811995,81,Moffat,1995,12189,192,131,100,161,Estimate
3479,0831995,83,Montezuma,1995,22159,769,316,175,628,Estimate
3560,0851995,85,Montrose,1995,29669,1164,423,264,1005,Estimate
3641,0871995,87,Morgan,1995,25367,289,421,241,109,Estimate
3722,0891995,89,Otero,1995,20698,209,300,260,169,Estimate
3803,0911995,91,Ouray,1995,3080,176,30,19,165,Estimate
3884,0931995,93,Park,1995,10575,1049,146,38,941,Estimate
3965,0951995,95,Phillips,1995,4477,74,52,37,59,Estimate
4046,0971995,97,Pitkin,1995,14652,113,141,32,4,Estimate
4127,0991995,99,Prowers,1995,13822,129,214,105,20,Estimate
4208,1011995,101,Pueblo,1995,130831,2110,1730,1337,1717,Estimate
4289,1031995,103,Rio Blanco,1995,6400,82,72,40,50,Estimate
4370,1051995,105,Rio Grande,1995,11695,229,154,115,190,Estimate
4451,1071995,107,Routt,1995,17257,638,169,66,535,Estimate
4532,1091995,109,Saguache,1995,5273,330,62,39,307,Estimate
4613,1111995,111,San Juan,1995,581,23,10,6,19,Estimate
4694,1131995,113,San Miguel,1995,5489,181,63,11,129,Estimate
4775,1151995,115,Sedgwick,1995,2652,-8,34,42,0,Estimate
4856,1171995,117,Summit,1995,18274,1167,200,20,987,Estimate
4937,1191995,119,Teller,1995,16979,1193,214,78,1057,Estimate
5018,1211995,121,Washington,1995,5236,16,70,55,1,Estimate
5099,1231995,123,Weld,1995,157174,5799,2224,926,4501,Estimate
5180,1251995,125,Yuma,1995,9446,168,95,105,178,Estimate
27,0001996,0,Colorado,1996,3902506,91428,54974,25073,61527,Estimate
108,0011996,1,Adams,1996,323039,10452,5251,1844,7045,Estimate
189,0031996,3,Alamosa,1996,14319,216,236,119,99,Estimate
270,0051996,5,Arapahoe,1996,451067,8525,6343,2281,4463,Estimate
351,0071996,7,Archuleta,1996,7929,819,77,36,778,Estimate
432,0091996,9,Baca,1996,4524,92,58,58,92,Estimate
